,open_GE,high_GE,low_GE,close_GE,volume_GE
2024-09-24 14:47:00,188.5440,188.5939,188.5440,188.5889,2514
2024-09-24 14:48:00,188.5889,188.5889,188.5889,188.5889,649
2024-09-24 14:49:00,188.6139,188.6239,188.5889,188.6139,2808
2024-09-24 14:50:00,188.6039,188.6638,188.5989,188.6638,3035
2024-09-24 14:51:00,188.6638,188.6638,188.6139,188.6139,1298
2024-09-24 14:52:00,188.6039,188.6139,188.5640,188.5640,2404
2024-09-24 14:53:00,188.5490,188.6038,188.5440,188.6038,3308
2024-09-24 14:54:00,188.5799,188.5849,188.5799,188.5803,855
2024-09-24 14:55:00,188.5939,188.6588,188.5789,188.6139,4324
2024-09-24 14:56:00,188.6039,188.6788,188.5939,188.6788,5620
2024-09-24 14:57:00,188.6439,188.6838,188.6339,188.6838,2198
2024-09-24 14:58:00,188.6638,188.6838,188.6340,188.6738,2660
2024-09-24 14:59:00,188.6588,188.7137,188.6139,188.7137,4345
2024-09-24 15:00:00,188.6738,188.7237,188.6339,188.6738,4919
2024-09-24 15:01:00,188.6638,188.6938,188.6538,188.6638,1696
2024-09-24 15:02:00,188.6725,188.7237,188.6638,188.7237,1898
2024-09-24 15:03:00,188.7287,188.7287,188.6838,188.6838,2281
2024-09-24 15:04:00,188.7137,188.7137,188.6339,188.7137,6963
2024-09-24 15:05:00,188.7088,188.7237,188.6988,188.7038,3220
2024-09-24 15:06:00,188.6888,188.7237,188.6808,188.7187,3498
2024-09-24 15:07:00,188.7137,188.7394,188.7038,188.7038,4114
2024-09-24 15:08:00,188.7237,188.7337,188.6938,188.7187,4411
2024-09-24 15:09:00,188.6938,188.7038,188.6638,188.6938,4367
2024-09-24 15:10:00,188.6988,188.7437,188.6938,188.6938,16390
2024-09-24 15:11:00,188.6839,188.6839,188.6239,188.6239,4525
2024-09-24 15:12:00,188.6139,188.6435,188.6039,188.6139,2958
2024-09-24 15:13:00,188.6089,188.6838,188.5840,188.6838,3922
2024-09-24 15:14:00,188.6339,188.6938,188.6239,188.6838,5253
2024-09-24 15:15:00,188.6638,188.7936,188.6339,188.7587,6400
2024-09-24 15:16:00,188.8036,188.8136,188.7637,188.8136,4594
2024-09-24 15:17:00,188.7964,188.7986,188.6638,188.6638,6285
2024-09-24 15:18:00,188.6339,188.7237,188.6039,188.7137,6710
2024-09-24 15:19:00,188.7337,188.7537,188.6938,188.7537,4194
2024-09-24 15:20:00,188.7836,188.8835,188.7836,188.8535,5276
2024-09-24 15:21:00,188.8635,188.8835,188.8236,188.8735,10839
2024-09-24 15:22:00,188.8735,188.8835,188.7836,188.8236,9352
2024-09-24 15:23:00,188.8036,188.8036,188.6938,188.7437,7264
2024-09-24 15:24:00,188.7287,188.7936,188.7237,188.7936,4815
2024-09-24 15:25:00,188.8036,188.8535,188.7936,188.8036,3464
2024-09-24 15:26:00,188.7637,188.7641,188.7537,188.7537,2934
2024-09-24 15:27:00,188.7699,188.8036,188.7501,188.8036,2848
2024-09-24 15:28:00,188.7836,188.8435,188.7437,188.8236,2921
2024-09-24 15:29:00,188.8435,188.8735,188.8435,188.8535,2629
2024-09-24 15:30:00,188.8635,188.8735,188.7627,188.7836,9619
2024-09-24 15:31:00,188.7886,188.8236,188.7287,188.7886,6826
2024-09-24 15:32:00,188.8036,188.8136,188.7337,188.8136,6734
2024-09-24 15:33:00,188.7936,188.8036,188.7437,188.7487,3841
2024-09-24 15:34:00,188.7537,188.7836,188.7237,188.7637,4848
2024-09-24 15:35:00,188.7437,188.7537,188.6339,188.7038,9485
2024-09-24 15:36:00,188.7038,188.7237,188.6439,188.6638,5456
2024-09-24 15:37:00,188.6838,188.6938,188.6638,188.6938,4714
2024-09-24 15:38:00,188.7137,188.7264,188.6538,188.6788,19212
2024-09-24 15:39:00,188.6788,188.6838,188.5850,188.6340,5934
2024-09-24 15:40:00,188.6588,188.6738,188.5939,188.6239,11154
2024-09-24 15:41:00,188.6239,188.7237,188.6239,188.6938,10585
2024-09-24 15:42:00,188.7137,188.7737,188.6924,188.7587,6706
2024-09-24 15:43:00,188.7537,188.8036,188.7038,188.7238,10401
2024-09-24 15:44:00,188.7487,188.7487,188.6239,188.6239,7347
2024-09-24 15:45:00,188.6439,188.6938,188.6239,188.6389,11495
2024-09-24 15:46:00,188.6239,188.6439,188.5839,188.6239,10738
2024-09-24 15:47:00,188.6239,188.8136,188.6239,188.7936,7830
2024-09-24 15:48:00,188.8336,188.9734,188.8336,188.9634,10358
2024-09-24 15:49:00,188.9334,188.9434,188.8136,188.8635,11148
2024-09-24 15:50:00,188.8884,188.9734,188.8435,188.9534,8840
2024-09-24 15:51:00,188.9833,189.0732,188.9634,189.0432,11730
2024-09-24 15:52:00,189.0432,189.1131,188.9634,189.0782,14706
2024-09-24 15:53:00,189.0682,189.0782,189.0148,189.0782,12397
2024-09-24 15:54:00,189.0782,189.0932,189.0233,189.0732,23068
2024-09-24 15:55:00,189.0732,189.2429,188.9833,189.2330,25621
2024-09-24 15:56:00,189.2330,189.3628,189.1830,189.3628,30806
2024-09-24 15:57:00,189.3727,189.4027,189.2928,189.2928,32547
2024-09-24 15:58:00,189.3029,189.3328,189.2729,189.3328,34090
2024-09-24 15:59:00,189.3378,189.5125,189.2929,189.4127,124301
2024-09-24 16:00:00,189.5025,189.5824,189.3727,189.5824,834069
2024-09-24 16:01:00,189.3727,189.5824,189.3727,189.3727,1758
2024-09-24 16:02:00,189.3727,189.4327,189.3727,189.4327,13456
2024-09-24 16:03:00,189.4327,189.4327,189.3727,189.4227,2892
2024-09-24 16:04:00,189.3727,189.3727,189.3727,189.3727,2
2024-09-24 16:05:00,189.4726,189.4726,189.3727,189.3727,290
2024-09-24 16:06:00,189.1830,189.4825,189.1830,189.4825,2
2024-09-24 16:07:00,189.4826,189.4826,189.4826,189.4826,12
2024-09-24 16:08:00,189.2030,189.2030,189.2030,189.2030,2
2024-09-24 16:09:00,189.1232,189.1232,189.1232,189.1232,1
2024-09-24 16:10:00,189.3727,189.3727,189.1411,189.1411,387039
2024-09-24 16:11:00,189.3029,189.3128,189.1232,189.1232,45
2024-09-24 16:12:00,189.1231,189.1231,189.1231,189.1231,6
2024-09-24 16:15:00,189.3727,189.4826,189.3727,189.4826,4
2024-09-24 16:16:00,189.4826,189.4826,189.1231,189.1231,53
2024-09-24 16:17:00,189.1231,189.1231,189.1231,189.1231,2
2024-09-24 16:18:00,189.3628,189.3628,189.3628,189.3628,4
2024-09-24 16:24:00,189.1231,189.1231,189.1231,189.1231,61
2024-09-24 16:30:00,189.3727,189.4826,189.3727,189.4826,11
2024-09-24 16:31:00,189.1331,189.1331,189.1331,189.1331,80
2024-09-24 16:32:00,189.3628,189.3628,189.3628,189.3628,12
2024-09-24 16:33:00,189.3428,189.3428,189.2929,189.3029,58
2024-09-24 16:34:00,189.3029,189.3029,189.2929,189.2929,26
2024-09-24 16:38:00,189.1631,189.1631,189.1631,189.1631,21
2024-09-24 16:39:00,189.1730,189.1730,189.1730,189.1730,6
2024-09-24 16:40:00,189.2729,189.2729,189.2629,189.2729,3
2024-09-24 16:41:00,189.1231,189.1231,189.1231,189.1231,50
2024-09-24 16:44:00,189.2729,189.2729,189.2729,189.2729,1
2024-09-24 16:49:00,189.2629,189.2629,189.2629,189.2629,3
2024-09-24 16:50:00,189.3727,189.3727,189.3727,189.3727,218
2024-09-24 16:51:00,189.1306,189.1306,189.1306,189.1306,2
2024-09-24 16:52:00,189.2729,189.2729,189.2729,189.2729,2
2024-09-24 16:53:00,189.2030,189.2030,189.2030,189.2030,3
2024-09-24 16:54:00,189.2629,189.3029,189.2629,189.3029,914
2024-09-24 16:55:00,189.2030,189.2729,189.2030,189.2729,3
2024-09-24 16:56:00,189.2729,189.3029,189.2729,189.3029,30
2024-09-24 17:04:00,189.3029,189.3029,189.3029,189.3029,25
2024-09-24 17:05:00,189.3727,189.3727,189.3727,189.3727,225476
2024-09-24 17:06:00,189.3727,189.3727,189.1461,189.1461,27
2024-09-24 17:15:00,189.1231,189.1231,189.1231,189.1231,1
2024-09-24 17:17:00,189.3727,189.3727,189.3727,189.3727,6
2024-09-24 17:23:00,189.4027,189.4027,189.4027,189.4027,4
2024-09-24 17:24:00,189.5595,189.5595,189.5595,189.5595,44
2024-09-24 17:26:00,189.3927,189.5719,189.3727,189.3727,7
2024-09-24 17:27:00,189.4127,189.4127,189.3628,189.4127,17
2024-09-24 17:41:00,189.4027,189.4027,189.3727,189.3727,5
2024-09-24 17:47:00,189.2629,189.2629,189.2629,189.2629,100
2024-09-24 17:49:00,189.1735,189.1735,189.1735,189.1735,1
2024-09-24 17:57:00,189.1631,189.5719,189.1631,189.5719,8
2024-09-24 17:59:00,189.2130,189.2130,189.2130,189.2130,15
2024-09-24 18:02:00,189.5824,189.5824,189.5824,189.5824,3
2024-09-24 18:03:00,189.4127,189.4127,189.4127,189.4127,1
2024-09-24 18:04:00,189.4127,189.4826,189.4127,189.4526,11
2024-09-24 18:12:00,189.4926,189.4926,189.4926,189.4926,21
2024-09-24 18:13:00,189.4726,189.4726,189.4726,189.4726,1
2024-09-24 18:16:00,189.4726,189.4726,189.4726,189.4726,4
2024-09-24 18:17:00,189.4571,189.4726,189.4571,189.4726,18
2024-09-24 18:19:00,189.2130,189.2130,189.2130,189.2130,1
2024-09-24 18:22:00,189.3029,189.3029,189.3029,189.3029,5
2024-09-24 18:24:00,189.2829,189.2829,189.2629,189.2629,329
2024-09-24 18:25:00,189.2629,189.5615,189.2629,189.5615,30
2024-09-24 18:26:00,189.2729,189.2729,189.2729,189.2729,6
2024-09-24 18:27:00,189.2629,189.2629,189.2629,189.2629,15
2024-09-24 18:29:00,189.5824,189.5824,189.5824,189.5824,2
2024-09-24 18:30:00,189.3727,189.3727,189.3727,189.3727,387038
2024-09-24 18:32:00,189.5824,189.5824,189.5824,189.5824,1
2024-09-24 18:40:00,189.4626,189.4626,189.4626,189.4626,30
2024-09-24 18:41:00,189.4726,189.5525,189.4726,189.5525,3
2024-09-24 18:42:00,189.5525,189.5625,189.5525,189.5625,11
2024-09-24 18:43:00,189.5733,189.5733,189.5733,189.5733,11
2024-09-24 18:46:00,189.5525,189.5525,189.5525,189.5525,5
2024-09-24 18:53:00,189.4726,189.4726,189.4726,189.4726,10
2024-09-24 19:00:00,189.3727,189.3727,189.2629,189.2629,387041
2024-09-24 19:01:00,189.3727,189.3727,189.3727,189.3727,6
2024-09-24 19:07:00,189.2629,189.2629,189.2629,189.2629,1
2024-09-24 19:11:00,189.2629,189.2629,189.2629,189.2629,1
2024-09-24 19:14:00,189.3727,189.3727,189.3727,189.3727,1
2024-09-24 19:15:00,189.3628,189.3628,189.3628,189.3628,10
2024-09-24 19:18:00,189.3727,189.5525,189.3727,189.5525,30
2024-09-24 19:25:00,189.5665,189.5665,189.5665,189.5665,100
2024-09-24 19:26:00,189.2629,189.2629,189.2629,189.2629,15
2024-09-24 19:27:00,189.5425,189.5665,189.5425,189.5665,10
2024-09-24 19:30:00,189.5525,189.5525,189.5525,189.5525,8
2024-09-24 19:31:00,189.5625,189.5625,189.5625,189.5625,7
2024-09-24 19:32:00,189.3727,189.3727,189.3727,189.3727,3
2024-09-24 19:34:00,189.3628,189.3628,189.3628,189.3628,1
2024-09-24 19:39:00,189.2629,189.2629,189.2629,189.2629,50
2024-09-24 19:41:00,189.2629,189.2629,189.2629,189.2629,25
2024-09-24 19:43:00,189.5824,189.5824,189.5425,189.5425,23
2024-09-24 19:46:00,189.4127,189.4127,189.4127,189.4127,12
2024-09-24 19:47:00,189.2629,189.2629,189.2629,189.2629,5
2024-09-24 19:48:00,189.4227,189.4227,189.4227,189.4227,2
2024-09-24 19:54:00,189.2789,189.2789,189.2789,189.2789,5
2024-09-24 19:57:00,189.3128,189.3128,189.3128,189.3128,23
2024-09-24 19:59:00,189.5125,189.5125,189.5125,189.5125,1
2024-09-25 04:00:00,182.6529,189.2330,182.6529,188.2145,312
2024-09-25 04:02:00,189.2130,189.2130,189.2130,189.2130,18
2024-09-25 04:04:00,189.2330,189.2330,189.1131,189.1131,22
2024-09-25 04:06:00,188.9134,188.9134,188.8336,188.8336,3
2024-09-25 04:15:00,189.1631,189.1631,189.1631,189.1631,1
2024-09-25 04:19:00,189.1631,189.1631,189.1631,189.1631,1
2024-09-25 04:26:00,188.8535,188.8535,188.8535,188.8535,15
2024-09-25 04:29:00,188.8635,188.9434,188.7936,188.7936,62
2024-09-25 04:36:00,188.8535,188.8535,188.6738,188.6738,10
2024-09-25 04:43:00,188.6838,188.6838,188.6838,188.6838,1
2024-09-25 04:44:00,188.2145,188.2145,188.2145,188.2145,1
2024-09-25 05:29:00,188.5939,188.5939,188.5939,188.5939,2
2024-09-25 05:42:00,188.5640,188.5640,188.5640,188.5640,2
2024-09-25 05:44:00,188.5640,188.5640,187.8650,187.8650,2
2024-09-25 05:51:00,188.5640,188.5640,188.5640,188.5640,1
2024-09-25 05:52:00,188.5839,188.5839,188.5839,188.5839,2
2024-09-25 05:57:00,188.2445,188.2445,188.2145,188.2145,5
2024-09-25 06:03:00,188.5839,188.5839,188.5839,188.5839,1
2024-09-25 06:04:00,188.5839,188.7038,188.5839,188.7038,324
2024-09-25 06:37:00,188.6838,188.6838,188.6738,188.6738,101
2024-09-25 06:40:00,188.7137,188.7137,188.7137,188.7137,100
2024-09-25 06:51:00,188.4142,188.4142,188.4142,188.4142,10
2024-09-25 06:52:00,188.7137,188.7137,188.7137,188.7137,5
2024-09-25 06:59:00,189.2030,189.2030,189.2030,189.2030,20
2024-09-25 07:00:00,188.4242,189.2130,188.4242,188.7237,16
2024-09-25 07:14:00,189.2030,189.2429,189.2030,189.2429,321
2024-09-25 07:17:00,189.2429,189.3727,189.2429,189.3727,42
2024-09-25 07:21:00,189.4127,189.4127,189.4127,189.4127,5
2024-09-25 07:29:00,189.0632,189.0632,189.0632,189.0632,5
2024-09-25 07:40:00,188.9534,188.9534,188.9134,188.9134,100
2024-09-25 07:42:00,189.2130,189.2130,189.2130,189.2130,5
2024-09-25 07:57:00,189.2230,189.2230,189.2230,189.2230,25
2024-09-25 07:58:00,189.2130,189.2130,189.1131,189.1131,55
2024-09-25 08:00:00,189.2030,189.5824,185.7183,189.3727,217
2024-09-25 08:01:00,189.2230,189.2230,189.2230,189.2230,1
2024-09-25 08:02:00,189.3727,189.3727,189.3328,189.3727,41
2024-09-25 08:04:00,189.4027,189.4027,189.4027,189.4027,100
2024-09-25 08:05:00,189.3727,189.5824,189.3727,189.5824,8
2024-09-25 08:07:00,189.2130,189.2130,189.2130,189.2130,10
2024-09-25 08:12:00,189.1131,189.1131,189.1131,189.1131,14
2024-09-25 08:15:00,189.1131,189.1131,189.1131,189.1131,1
2024-09-25 08:17:00,189.2130,189.2130,189.2130,189.2130,1
2024-09-25 08:24:00,189.2130,189.2130,189.2130,189.2130,12
2024-09-25 08:27:00,189.2130,189.2330,189.2130,189.2330,20
2024-09-25 08:29:00,189.4027,189.4027,189.4027,189.4027,2
2024-09-25 08:30:00,188.9833,189.3128,188.9833,189.3128,39
2024-09-25 08:32:00,189.2729,189.3328,188.9447,188.9447,68
2024-09-25 08:37:00,189.0133,189.0133,189.0133,189.0133,11
2024-09-25 08:41:00,189.3782,189.3782,189.0133,189.0133,86
2024-09-25 08:42:00,189.3128,189.4027,189.0832,189.4027,14
2024-09-25 08:44:00,189.4027,189.4027,189.4027,189.4027,12
2024-09-25 08:46:00,189.4027,189.4027,189.4027,189.4027,1
2024-09-25 08:48:00,189.4027,189.4027,189.4027,189.4027,6
2024-09-25 08:50:00,189.4027,189.4027,189.4027,189.4027,2
2024-09-25 08:51:00,189.1131,189.1131,189.1131,189.1131,410
2024-09-25 08:54:00,189.3927,189.4027,189.3727,189.3727,1243
2024-09-25 08:55:00,189.4127,189.4127,189.4127,189.4127,5
2024-09-25 09:01:00,189.5824,189.5824,189.3628,189.3628,4
2024-09-25 09:04:00,189.4127,189.4127,189.4127,189.4127,3
2024-09-25 09:05:00,189.4626,189.4626,189.4626,189.4626,44
2024-09-25 09:06:00,189.4626,189.4626,189.4626,189.4626,5
2024-09-25 09:09:00,189.4227,189.4227,189.4127,189.4127,2
2024-09-25 09:10:00,189.5824,189.5824,189.5824,189.5824,6
2024-09-25 09:11:00,189.4626,189.5771,189.4626,189.5771,31
2024-09-25 09:12:00,189.5824,189.5824,189.5824,189.5824,2
2024-09-25 09:14:00,189.5025,189.5025,189.5025,189.5025,94
2024-09-25 09:15:00,189.4626,189.5025,189.4626,189.5025,184
2024-09-25 09:17:00,189.5625,189.5824,189.4212,189.5824,25
2024-09-25 09:18:00,189.5622,189.5625,189.5622,189.5625,21
2024-09-25 09:20:00,189.5739,189.5739,189.3727,189.3827,355
2024-09-25 09:22:00,189.2330,189.2330,189.1531,189.1531,211
2024-09-25 09:25:00,189.5824,189.5824,189.0133,189.0133,23
2024-09-25 09:26:00,189.0233,189.0233,189.0233,189.0233,20
2024-09-25 09:28:00,189.0233,189.5525,189.0233,189.5525,2
2024-09-25 09:29:00,189.0233,189.0233,189.0233,189.0233,2
2024-09-25 09:30:00,189.5425,190.3812,189.3727,190.2614,152469
2024-09-25 09:31:00,190.3513,190.5110,189.4726,189.4726,4271
2024-09-25 09:32:00,189.4926,189.6973,189.3628,189.4127,16231
2024-09-25 09:33:00,189.4826,189.5724,188.9035,189.0033,18427
2024-09-25 09:34:00,188.9933,189.0732,188.3842,188.3842,14213
2024-09-25 09:35:00,188.3343,188.4541,187.9100,188.4541,26485
2024-09-25 09:36:00,188.5240,188.7786,188.3243,188.7786,25474
2024-09-25 09:37:00,188.9035,188.9134,188.6688,188.7337,8484
2024-09-25 09:38:00,188.6439,188.9035,188.3144,188.7437,9971
2024-09-25 09:39:00,188.8435,188.8435,188.5340,188.5540,2289
2024-09-25 09:40:00,188.6139,188.7713,188.4941,188.6638,6053
2024-09-25 09:41:00,188.6108,188.7591,188.4373,188.6738,6141
2024-09-25 09:42:00,188.7198,188.7198,188.5939,188.7137,2513
2024-09-25 09:43:00,188.6039,189.1402,188.6039,188.9833,4665
2024-09-25 09:44:00,188.9035,189.2829,188.8685,189.2330,6253
2024-09-25 09:45:00,189.2330,189.2429,189.1131,189.1728,6240
2024-09-25 09:46:00,189.1730,189.3628,189.1730,189.3378,8215
2024-09-25 09:47:00,189.3378,189.6722,189.3378,189.5774,6804
2024-09-25 09:48:00,189.6723,189.7022,189.4926,189.6024,7875
2024-09-25 09:49:00,189.5924,189.7139,189.5125,189.7139,2720
2024-09-25 09:50:00,189.7322,189.8021,189.5525,189.5575,5937
2024-09-25 09:51:00,189.5924,189.6673,189.4062,189.6423,3991
2024-09-25 09:52:00,189.6394,189.6769,189.5325,189.5727,3372
2024-09-25 09:53:00,189.6823,189.8920,189.6723,189.8395,8629
2024-09-25 09:54:00,189.7921,189.8320,189.5325,189.5325,11860
2024-09-25 09:55:00,189.5125,189.5225,189.3129,189.3727,3749
2024-09-25 09:56:00,189.3927,189.6224,189.3528,189.6224,6503
2024-09-25 09:57:00,189.6024,189.7022,189.6024,189.6523,4414
2024-09-25 09:58:00,189.6723,189.7606,189.6498,189.6923,3845
2024-09-25 09:59:00,189.7422,189.7721,189.6923,189.7122,7650
2024-09-25 10:00:00,189.7422,189.8736,189.6981,189.8021,10031
2024-09-25 10:01:00,189.9019,189.9917,189.8122,189.9119,6616
2024-09-25 10:02:00,189.9419,190.1826,189.9219,190.1116,5798
2024-09-25 10:03:00,190.1216,190.2314,190.1216,190.1615,13003
2024-09-25 10:04:00,190.1366,190.4112,190.1366,190.3013,5869
2024-09-25 10:05:00,190.2414,190.3313,190.1715,190.1715,6386
2024-09-25 10:06:00,190.1915,190.1915,189.9818,190.1765,10302
2024-09-25 10:07:00,190.1815,190.4561,190.1566,190.4261,8086
2024-09-25 10:08:00,190.4261,190.5736,190.3613,190.4212,6802
2024-09-25 10:09:00,190.3962,190.4311,190.1016,190.2115,9759
2024-09-25 10:10:00,190.2414,190.3013,190.2314,190.2614,7238
2024-09-25 10:11:00,190.2614,190.2614,190.1466,190.2215,2633
2024-09-25 10:12:00,190.2215,190.2215,190.0018,190.0018,2552
2024-09-25 10:13:00,189.9918,189.9918,189.8870,189.8870,3897
2024-09-25 10:14:00,189.9219,189.9918,189.8720,189.9918,6104
2024-09-25 10:15:00,189.9818,190.0218,189.8970,189.9419,5215
2024-09-25 10:16:00,189.9419,190.0218,189.9219,189.9718,2860
2024-09-25 10:17:00,189.9668,189.9668,189.8820,189.9519,2316
2024-09-25 10:18:00,189.9918,190.0617,189.9319,189.9319,7600
2024-09-25 10:19:00,189.9519,190.0268,189.9419,189.9419,2999
2024-09-25 10:20:00,190.0018,190.0018,189.8620,189.8820,2454
2024-09-25 10:21:00,189.8121,189.8221,189.7671,189.8121,3128
2024-09-25 10:22:00,189.8271,189.8420,189.6724,189.8420,3231
2024-09-25 10:23:00,189.9119,190.0118,189.9119,189.9818,3863
2024-09-25 10:24:00,190.0168,190.0622,190.0168,190.0622,1903
2024-09-25 10:25:00,190.0317,190.0467,189.8870,189.9718,4364
2024-09-25 10:26:00,190.0417,190.0417,189.8131,189.8720,4544
2024-09-25 10:27:00,189.9619,190.0717,189.9517,190.0118,2210
2024-09-25 10:28:00,190.0317,190.0817,190.0268,190.0817,961
2024-09-25 10:29:00,190.0817,190.0817,189.8770,189.8770,3009
2024-09-25 10:30:00,189.8970,190.0218,189.8520,190.0218,2761
2024-09-25 10:31:00,190.0218,190.0417,189.9818,190.0417,2819
2024-09-25 10:32:00,189.9818,190.0098,189.8820,190.0068,2990
2024-09-25 10:33:00,189.9619,190.0268,189.9619,189.9818,4392
2024-09-25 10:34:00,190.0517,190.3912,190.0517,190.3912,7138
2024-09-25 10:35:00,190.4012,190.5410,190.3812,190.5310,7711
2024-09-25 10:36:00,190.5310,190.5909,190.4261,190.4261,4035
2024-09-25 10:37:00,190.3812,190.4910,190.3812,190.4411,3467
2024-09-25 10:38:00,190.4511,190.4611,190.2914,190.3513,4851
2024-09-25 10:39:00,190.2814,190.3413,190.1516,190.2414,13282
2024-09-25 10:40:00,190.2314,190.2314,190.1715,190.2015,2238
2024-09-25 10:41:00,190.2215,190.2714,190.1815,190.2614,2467
2024-09-25 10:42:00,190.2714,190.3165,190.2226,190.2776,4626
2024-09-25 10:43:00,190.2514,190.2514,190.1316,190.1715,5039
2024-09-25 10:44:00,190.1516,190.2015,190.1216,190.2015,1141
2024-09-25 10:45:00,190.1715,190.1715,190.0817,190.0817,2212
2024-09-25 10:46:00,190.0817,190.2714,190.0717,190.2714,4517
2024-09-25 10:47:00,190.2414,190.2514,190.2376,190.2414,1503
2024-09-25 10:48:00,190.2814,190.4226,190.2115,190.3662,5918
2024-09-25 10:49:00,190.3612,190.3612,190.1715,190.2614,7124
2024-09-25 10:50:00,190.2514,190.3313,190.2015,190.3313,6991
2024-09-25 10:51:00,190.3263,190.3912,190.3263,190.3912,2475
2024-09-25 10:52:00,190.3912,190.3912,190.3213,190.3662,4308
2024-09-25 10:53:00,190.3612,190.4611,190.3113,190.4041,4642
2024-09-25 10:54:00,190.4012,190.4661,190.3413,190.3413,4105
2024-09-25 10:55:00,190.3013,190.3929,190.2515,190.3929,2659
2024-09-25 10:56:00,190.3313,190.3712,190.3313,190.3513,854
2024-09-25 10:57:00,190.3063,190.3063,190.2314,190.2714,6123
2024-09-25 10:58:00,190.2015,190.2115,190.1607,190.1915,1877
2024-09-25 10:59:00,190.1647,190.2656,190.1647,190.2514,4175
2024-09-25 11:00:00,190.1815,190.1815,189.9419,189.9419,3271
2024-09-25 11:01:00,189.9420,190.0517,189.9420,190.0517,2076
2024-09-25 11:02:00,190.0567,190.0567,190.0118,190.0268,2455
2024-09-25 11:03:00,190.0317,190.0717,189.9119,189.9119,3238
2024-09-25 11:04:00,189.9718,190.0283,189.9619,189.9918,2490
2024-09-25 11:05:00,189.9419,189.9968,189.9219,189.9219,2020
2024-09-25 11:06:00,189.8920,190.0118,189.8920,189.9968,3248
2024-09-25 11:07:00,189.9619,189.9818,189.7821,189.7821,3595
2024-09-25 11:08:00,189.7172,189.7821,189.6923,189.7821,2459
2024-09-25 11:09:00,189.8021,189.8420,189.7122,189.7522,2696
2024-09-25 11:10:00,189.7322,189.7322,189.5025,189.5025,6288
2024-09-25 11:11:00,189.4726,189.5425,189.4227,189.4527,3933
2024-09-25 11:12:00,189.5125,189.5125,189.4376,189.4376,3603
2024-09-25 11:13:00,189.3727,189.4327,189.3428,189.3727,3360
2024-09-25 11:14:00,189.3228,189.3457,189.2130,189.2130,5772
2024-09-25 11:15:00,189.2230,189.2230,189.0932,189.0932,2746
2024-09-25 11:16:00,189.0482,189.4327,189.0233,189.3478,10568
2024-09-25 11:17:00,189.2929,189.2929,189.2929,189.2929,1761
2024-09-25 11:18:00,189.2929,189.3827,189.2929,189.3777,3342
2024-09-25 11:19:00,189.3777,189.3927,189.1730,189.2230,3896
2024-09-25 11:20:00,189.1930,189.3002,189.1131,189.1231,3850
2024-09-25 11:21:00,189.0932,189.1081,189.0832,189.1081,2183
2024-09-25 11:22:00,189.0632,189.1331,188.9634,189.0832,5283
2024-09-25 11:23:00,189.1131,189.1331,189.0632,189.0832,2249
2024-09-25 11:24:00,189.0932,189.1231,189.0133,189.1181,4649
2024-09-25 11:25:00,189.0532,189.0732,189.0532,189.0532,2164
2024-09-25 11:26:00,189.1032,189.1032,188.9634,189.0033,7431
2024-09-25 11:27:00,189.0033,189.0631,189.0033,189.0514,1983
2024-09-25 11:28:00,189.0233,189.0632,188.9833,189.0383,3999
2024-09-25 11:29:00,189.0732,189.1131,189.0732,189.1131,1697
2024-09-25 11:30:00,189.1531,189.1640,189.1131,189.1331,2619
2024-09-25 11:31:00,189.1331,189.2330,189.1321,189.1481,5617
2024-09-25 11:32:00,189.1231,189.1830,189.0832,189.0832,4045
2024-09-25 11:33:00,189.0832,189.1131,189.0832,189.0832,4677
2024-09-25 11:34:00,189.0832,189.0832,188.9833,189.0333,3654
2024-09-25 11:35:00,189.0333,189.1381,189.0333,189.1331,2782
2024-09-25 11:36:00,189.1032,189.2030,189.0932,189.2030,4700
2024-09-25 11:37:00,189.2230,189.2779,189.2080,189.2779,5152
2024-09-25 11:38:00,189.2529,189.3826,189.2230,189.3328,5710
2024-09-25 11:39:00,189.3328,189.3727,189.2529,189.2879,3972
2024-09-25 11:40:00,189.3128,189.3578,189.2829,189.3528,4530
2024-09-25 11:41:00,189.3029,189.3628,189.2929,189.3228,3703
2024-09-25 11:42:00,189.3029,189.3228,189.2230,189.2629,4841
2024-09-25 11:43:00,189.2429,189.3178,189.2330,189.3178,3121
2024-09-25 11:44:00,189.2629,189.2629,189.1531,189.1980,7704
2024-09-25 11:45:00,189.2030,189.3128,189.2030,189.2779,3610
2024-09-25 11:46:00,189.2529,189.3528,189.2330,189.3328,26669
2024-09-25 11:47:00,189.3328,189.3827,189.2629,189.2929,3458
2024-09-25 11:48:00,189.2658,189.4327,189.2529,189.4127,4240
2024-09-25 11:49:00,189.4227,189.5025,189.4227,189.5025,3677
2024-09-25 11:50:00,189.4626,189.5325,189.4426,189.5075,3371
2024-09-25 11:51:00,189.5025,189.5325,189.4726,189.4926,4834
2024-09-25 11:52:00,189.4976,189.4976,189.3428,189.3428,5055
2024-09-25 11:53:00,189.4027,189.5275,189.4027,189.4526,6244
2024-09-25 11:54:00,189.4626,189.4926,189.4227,189.4926,2721
2024-09-25 11:55:00,189.4826,189.4826,189.4127,189.4626,4049
2024-09-25 11:56:00,189.4626,189.5075,189.4426,189.5075,3728
2024-09-25 11:57:00,189.5207,189.5207,189.2842,189.3578,4700
2024-09-25 11:58:00,189.3578,189.5425,189.3228,189.5425,5322
