,open_DE,high_DE,low_DE,close_DE,volume_DE
2024-08-09 14:07:00,343.7392,343.8189,343.5598,343.7691,3945
2024-08-09 14:08:00,343.6246,343.7492,343.6246,343.6744,2349
2024-08-09 14:09:00,343.6744,343.6744,343.4702,343.5748,4975
2024-08-09 14:10:00,343.6445,343.7293,343.4104,343.4104,1842
2024-08-09 14:11:00,343.5499,343.5549,343.3307,343.3307,2160
2024-08-09 14:12:00,343.3755,343.4403,343.2410,343.4353,1827
2024-08-09 14:13:00,343.4353,343.4403,343.3331,343.3331,887
2024-08-09 14:14:00,343.4552,343.4602,343.2410,343.2410,4972
2024-08-09 14:15:00,343.2410,343.2410,343.1513,343.1513,1474
2024-08-09 14:16:00,343.3655,343.3705,343.3655,343.3705,1299
2024-08-09 14:17:00,343.3755,343.3755,343.1732,343.1732,1587
2024-08-09 14:18:00,343.1613,343.1613,343.0417,343.0417,1427
2024-08-09 14:19:00,343.0417,343.2210,343.0417,343.1712,1552
2024-08-09 14:20:00,343.2634,343.3107,343.0716,343.0951,2443
2024-08-09 14:21:00,343.2111,343.4303,343.2111,343.4303,2132
2024-08-09 14:22:00,343.3805,343.4502,343.2410,343.2410,1572
2024-08-09 14:23:00,343.2011,343.2011,342.8922,343.0815,4537
2024-08-09 14:24:00,343.1363,343.1363,343.0516,343.0516,513
2024-08-09 14:25:00,343.1264,343.1911,343.1264,343.1812,1252
2024-08-09 14:26:00,343.2609,343.4453,343.2011,343.4453,2347
2024-08-09 14:27:00,343.4702,343.6545,343.4602,343.6047,2378
2024-08-09 14:28:00,343.5349,343.5349,343.3008,343.3008,1306
2024-08-09 14:29:00,343.4353,343.4353,343.4203,343.4203,642
2024-08-09 14:30:00,343.4253,343.4453,343.4253,343.4453,1478
2024-08-09 14:31:00,343.4397,343.5399,343.4397,343.4901,1951
2024-08-09 14:32:00,343.4054,343.4054,343.2908,343.3506,2672
2024-08-09 14:33:00,343.3605,343.4502,343.3107,343.3759,4013
2024-08-09 14:34:00,343.2808,343.2808,343.0915,343.1613,2789
2024-08-09 14:35:00,343.2559,343.2908,343.2559,343.2908,1617
2024-08-09 14:36:00,343.2709,343.3406,343.1315,343.1315,1281
2024-08-09 14:37:00,343.2908,343.4901,343.2908,343.4502,3433
2024-08-09 14:38:00,343.4702,343.5598,343.4502,343.5598,1361
2024-08-09 14:39:00,343.5947,343.6894,343.5897,343.6495,2264
2024-08-09 14:40:00,343.6545,343.6645,343.5499,343.5499,2028
2024-08-09 14:41:00,343.6296,343.6296,343.4104,343.4104,1459
2024-08-09 14:42:00,343.5947,343.5947,343.4203,343.4403,1183
2024-08-09 14:43:00,343.4403,343.5997,343.4403,343.5997,932
2024-08-09 14:44:00,343.5997,343.5997,343.4502,343.5997,1961
2024-08-09 14:45:00,343.5997,343.8787,343.5050,343.8688,5203
2024-08-09 14:46:00,343.8488,343.8488,343.8488,343.8488,696
2024-08-09 14:47:00,343.8638,343.8887,343.8638,343.8887,659
2024-08-09 14:48:00,343.7591,344.0681,343.7591,344.0133,2347
2024-08-09 14:49:00,343.8488,343.9335,343.7691,343.9335,2777
2024-08-09 14:50:00,343.9908,343.9908,343.7691,343.7691,2000
2024-08-09 14:51:00,343.7492,343.8737,343.7293,343.8737,1151
2024-08-09 14:52:00,343.9501,343.9501,343.8613,343.8613,1236
2024-08-09 14:53:00,343.6994,343.7641,343.6196,343.6396,2711
2024-08-09 14:54:00,343.6595,343.6595,343.4702,343.6196,1609
2024-08-09 14:55:00,343.7791,343.9385,343.6131,343.8438,2885
2024-08-09 14:56:00,343.6495,344.0681,343.6495,343.8189,1729
2024-08-09 14:57:00,343.8289,344.0581,343.7827,343.9136,1275
2024-08-09 14:58:00,343.9285,344.3969,343.9285,344.2375,3572
2024-08-09 14:59:00,344.3509,344.4019,344.3509,344.4019,1304
2024-08-09 15:00:00,344.4019,344.4019,344.1378,344.2275,3887
2024-08-09 15:01:00,344.1428,344.1428,344.0083,344.0083,1093
2024-08-09 15:02:00,344.1428,344.3072,344.0382,344.0780,2271
2024-08-09 15:03:00,344.2125,344.2125,344.1951,344.2125,862
2024-08-09 15:04:00,344.2624,344.4168,344.2474,344.4168,1635
2024-08-09 15:05:00,344.3122,344.3271,344.0083,344.0282,3638
2024-08-09 15:06:00,343.9485,344.1727,343.9186,344.1727,924
2024-08-09 15:07:00,344.1876,344.2524,344.1777,344.1976,4411
2024-08-09 15:08:00,344.2026,344.2076,344.0382,344.0481,1779
2024-08-09 15:09:00,344.0980,344.4168,343.9385,344.4168,12432
2024-08-09 15:10:00,344.4467,344.6012,344.4467,344.4965,3394
2024-08-09 15:11:00,344.5862,344.6161,344.5862,344.6161,789
2024-08-09 15:12:00,344.4866,344.5165,344.1577,344.1577,3313
2024-08-09 15:13:00,344.3172,344.5663,344.3172,344.4667,2329
2024-08-09 15:14:00,344.5015,344.5015,344.3072,344.3072,1737
2024-08-09 15:15:00,344.4268,344.7855,344.4268,344.7656,3546
2024-08-09 15:16:00,344.6062,344.7855,344.6062,344.6859,1844
2024-08-09 15:17:00,344.6759,344.7755,344.5763,344.6261,4593
2024-08-09 15:18:00,344.5364,344.6361,344.5364,344.6261,1569
2024-08-09 15:19:00,344.6161,344.7656,344.6161,344.6361,2992
2024-08-09 15:20:00,344.6361,344.7656,344.5264,344.6460,2115
2024-08-09 15:21:00,344.6460,344.6460,344.2972,344.4816,2266
2024-08-09 15:22:00,344.3471,344.3770,344.3471,344.3770,1000
2024-08-09 15:23:00,344.3471,344.5015,344.3471,344.4268,759
2024-08-09 15:24:00,344.5065,344.6062,344.3670,344.5364,3137
2024-08-09 15:25:00,344.5862,344.6510,344.5514,344.5862,2347
2024-08-09 15:26:00,344.6012,344.7058,344.3970,344.7058,1541
2024-08-09 15:27:00,344.6759,344.8254,344.6261,344.7257,7895
2024-08-09 15:28:00,344.8254,344.9250,344.8254,344.9250,1597
2024-08-09 15:29:00,344.9250,344.9250,344.3820,344.3820,5126
2024-08-09 15:30:00,344.5015,344.8652,344.5015,344.7208,2784
2024-08-09 15:31:00,344.8652,344.9749,344.7681,344.8503,4994
2024-08-09 15:32:00,344.7058,344.7257,344.5264,344.5264,2089
2024-08-09 15:33:00,344.7108,344.7108,344.5165,344.5364,1772
2024-08-09 15:34:00,344.6410,344.6819,344.4667,344.6809,3315
2024-08-09 15:35:00,344.7208,344.7407,344.4417,344.4667,6318
2024-08-09 15:36:00,344.5165,344.6958,344.3471,344.5215,3757
2024-08-09 15:37:00,344.4766,344.4766,344.0880,344.2076,4309
2024-08-09 15:38:00,344.2275,344.2375,344.0182,344.0182,4840
2024-08-09 15:39:00,344.0382,344.2972,344.0182,344.2474,7505
2024-08-09 15:40:00,344.3670,344.6759,344.2307,344.6759,13220
2024-08-09 15:41:00,344.5264,344.6560,344.4368,344.5314,2334
2024-08-09 15:42:00,344.5314,344.5314,344.3969,344.3969,4984
2024-08-09 15:43:00,344.4567,344.6759,344.3570,344.4965,5208
2024-08-09 15:44:00,344.5065,344.5165,344.4268,344.4318,2715
2024-08-09 15:45:00,344.4667,344.4667,344.2972,344.4019,4502
2024-08-09 15:46:00,344.2873,344.6909,344.2873,344.6909,5478
2024-08-09 15:47:00,344.6709,344.7855,344.4866,344.7357,5381
2024-08-09 15:48:00,344.7357,344.7656,344.5563,344.7307,5661
2024-08-09 15:49:00,344.6859,344.7417,344.6510,344.7417,2861
2024-08-09 15:50:00,344.6859,345.1642,344.4168,344.4368,17598
2024-08-09 15:51:00,344.3820,344.4766,344.0481,344.3820,8550
2024-08-09 15:52:00,344.4517,344.4517,344.3072,344.3222,5197
2024-08-09 15:53:00,344.3869,344.6809,344.2275,344.6261,12883
2024-08-09 15:54:00,344.5862,344.6311,344.4228,344.6161,10513
2024-08-09 15:55:00,344.5763,344.6261,344.1678,344.1876,15271
2024-08-09 15:56:00,344.3072,344.3321,344.0382,344.1528,17029
2024-08-09 15:57:00,344.0780,344.4293,343.9883,344.2723,21738
2024-08-09 15:58:00,344.2674,344.7158,344.0880,344.7158,34518
2024-08-09 15:59:00,344.6759,345.0645,344.5962,344.6161,54622
2024-08-09 16:00:00,344.5364,344.8154,344.5364,344.8154,305682
2024-08-09 16:01:00,344.8154,344.8154,344.8154,344.8154,358
2024-08-09 16:05:00,344.8154,344.8154,344.8154,344.8154,443
2024-08-09 16:06:00,345.1044,345.1044,345.1044,345.1044,9
2024-08-09 16:10:00,344.8154,344.8154,344.8154,344.8154,144576
2024-08-09 16:11:00,344.8354,344.8354,344.8154,344.8354,16
2024-08-09 16:14:00,344.8154,344.8154,344.8154,344.8154,1
2024-08-09 16:15:00,344.8154,344.8154,344.8154,344.8154,2
2024-08-09 16:16:00,345.3336,345.3336,345.3336,345.3336,1
2024-08-09 16:20:00,345.0845,345.0845,345.0845,345.0845,1
2024-08-09 16:24:00,344.6859,344.6859,344.6859,344.6859,1
2024-08-09 16:28:00,344.8752,344.8752,344.8752,344.8752,1
2024-08-09 16:29:00,344.8852,344.8852,344.7855,344.7855,201
2024-08-09 16:31:00,345.0745,345.0745,345.0745,345.0745,1
2024-08-09 16:34:00,345.0845,345.0845,345.0845,345.0845,2
2024-08-09 16:38:00,345.0745,345.0745,345.0745,345.0745,1
2024-08-09 16:41:00,345.0745,345.0745,345.0745,345.0745,2
2024-08-09 16:46:00,345.0745,345.0745,345.0745,345.0745,2
2024-08-09 16:48:00,344.8154,344.8154,344.8154,344.8154,9485
2024-08-09 16:50:00,345.0745,345.0745,345.0745,345.0745,6
2024-08-09 16:53:00,344.8154,344.8154,344.8154,344.8154,2
2024-08-09 16:59:00,344.7855,344.7855,344.7855,344.7855,1
2024-08-09 17:03:00,344.7855,344.7855,344.7855,344.7855,25
2024-08-09 17:08:00,344.7855,344.7855,344.7855,344.7855,5
2024-08-09 17:13:00,344.7855,344.7855,344.7855,344.7855,10
2024-08-09 17:35:00,344.6161,344.6161,344.2972,344.2972,3
2024-08-09 17:36:00,344.2972,344.2972,344.2972,344.2972,2
2024-08-09 17:39:00,344.2574,344.2972,344.1378,344.2972,28
2024-08-09 18:04:00,344.7855,344.7855,344.7855,344.7855,5
2024-08-09 18:22:00,344.7843,344.7843,344.7843,344.7843,1
2024-08-09 18:27:00,344.7855,344.7855,344.5862,344.5862,201
2024-08-09 18:29:00,344.7855,344.7855,344.7855,344.7855,60
2024-08-09 18:30:00,344.8154,344.8154,344.8154,344.8154,144576
2024-08-09 18:46:00,344.7158,344.7158,344.6560,344.6560,2
2024-08-09 18:49:00,344.6361,344.6361,344.6361,344.6361,5
2024-08-09 18:50:00,344.6062,344.7855,344.6062,344.7855,3
2024-08-09 18:51:00,344.7855,344.7855,344.7855,344.7855,150
2024-08-09 19:00:00,344.8154,344.8154,344.8154,344.8154,144576
2024-08-09 19:06:00,344.5862,344.6361,344.5862,344.6361,15
2024-08-09 19:10:00,344.2972,344.2972,344.2972,344.2972,10
2024-08-09 19:17:00,344.5862,344.5862,344.5862,344.5862,1
2024-08-09 19:21:00,344.7855,344.7855,344.7855,344.7855,65
2024-08-09 19:28:00,344.5862,344.5862,344.5862,344.5862,6
2024-08-09 19:29:00,344.7855,344.7855,344.7855,344.7855,1
2024-08-09 19:30:00,344.3869,344.3869,344.3869,344.3869,200
2024-08-09 19:31:00,344.3869,344.3869,344.3869,344.3869,300
2024-08-09 19:43:00,344.4866,344.4866,344.4866,344.4866,2
2024-08-09 19:54:00,344.7855,344.7855,344.7855,344.7855,2
2024-08-09 19:55:00,344.7855,344.7855,344.7855,344.7855,10
2024-08-09 19:58:00,344.5763,344.7855,344.5763,344.6062,124
2024-08-12 04:00:00,344.8154,344.8154,344.8154,344.8154,1
2024-08-12 04:03:00,345.7721,345.7721,345.7721,345.7721,1
2024-08-12 04:05:00,345.7322,345.7820,345.7322,345.7820,29
2024-08-12 04:16:00,345.7322,345.7322,345.7322,345.7322,3
2024-08-12 04:18:00,345.7322,345.7322,345.7322,345.7322,2
2024-08-12 04:52:00,345.7222,345.7322,345.7222,345.7322,14
2024-08-12 05:04:00,345.7322,345.7322,345.7322,345.7322,9
2024-08-12 05:51:00,344.9549,344.9549,344.9549,344.9549,1
2024-08-12 06:24:00,345.3236,345.3236,345.3236,345.3236,1
2024-08-12 07:00:00,345.7322,346.2703,345.4930,345.7820,9
2024-08-12 07:04:00,346.2803,346.2803,346.2803,346.2803,3
2024-08-12 07:06:00,346.6191,346.6191,346.6191,346.6191,1
2024-08-12 07:08:00,346.2803,346.5792,346.2803,346.4397,138
2024-08-12 07:11:00,345.9116,345.9116,345.8418,345.8418,33
2024-08-12 07:16:00,346.1906,346.1906,346.1906,346.1906,5
2024-08-12 07:20:00,345.4332,345.4332,345.4332,345.4332,5
2024-08-12 07:21:00,345.7222,345.7222,345.7222,345.7222,10
2024-08-12 07:43:00,345.7222,345.7222,345.7222,345.7222,58
2024-08-12 07:51:00,345.7222,345.7222,345.7222,345.7222,1
2024-08-12 07:55:00,345.7222,345.7222,345.4831,345.4831,3
2024-08-12 07:56:00,345.4831,345.4831,345.1343,345.4532,49
2024-08-12 08:00:00,345.2838,348.1824,342.1261,347.7838,31
2024-08-12 08:02:00,344.8154,344.8154,344.8154,344.8154,18
2024-08-12 08:09:00,345.4831,345.7222,344.3902,344.3902,27
2024-08-12 08:13:00,346.9678,346.9678,346.9678,346.9678,1
2024-08-12 08:16:00,345.4332,345.4332,345.4332,345.4332,3
2024-08-12 08:26:00,345.4831,345.7222,345.2838,345.2838,32
2024-08-12 08:28:00,345.7222,345.7222,345.7222,345.7222,6
2024-08-12 08:32:00,345.7820,345.7820,345.7820,345.7820,1
2024-08-12 08:34:00,346.0610,346.0610,345.9813,345.9813,288
2024-08-12 08:35:00,345.8817,345.8916,345.8817,345.8817,300
2024-08-12 08:36:00,345.7820,345.7820,345.7820,345.7820,154
2024-08-12 08:37:00,345.5827,345.7621,345.5827,345.7621,199
2024-08-12 08:53:00,345.7621,345.7621,345.7621,345.7621,1
2024-08-12 08:57:00,344.7926,344.7926,344.7926,344.7926,1000
2024-08-12 08:58:00,344.7855,344.7855,344.7855,344.7855,600
2024-08-12 09:05:00,345.7621,345.7621,345.7621,345.7621,87
2024-08-12 09:06:00,346.2803,346.2803,346.2803,346.2803,4
2024-08-12 09:08:00,346.2803,346.2803,346.2803,346.2803,4
2024-08-12 09:11:00,346.2803,346.2803,346.2803,346.2803,25
2024-08-12 09:15:00,344.7855,347.2381,344.7855,347.2381,79
2024-08-12 09:18:00,344.8154,346.3500,344.8154,346.3500,11
2024-08-12 09:19:00,345.6923,345.6923,345.5329,345.5329,91
2024-08-12 09:24:00,346.9678,346.9678,346.9678,346.9678,1
2024-08-12 09:25:00,344.7855,344.7855,344.7855,344.7855,5
2024-08-12 09:30:00,345.5329,346.5692,345.3037,345.8568,22621
2024-08-12 09:31:00,345.7920,345.8617,345.5728,345.8019,3834
2024-08-12 09:32:00,345.8019,345.8418,345.4581,345.8418,1644
2024-08-12 09:33:00,345.4133,345.9958,345.0845,345.2489,11404
2024-08-12 09:34:00,345.4133,346.0411,345.0446,345.4731,11639
2024-08-12 09:35:00,345.7820,345.9066,344.5563,345.1044,8366
2024-08-12 09:36:00,344.7855,345.1742,344.6809,344.7258,4880
2024-08-12 09:37:00,345.2788,345.2788,345.2788,345.2788,400
2024-08-12 09:38:00,345.4332,345.4332,345.4332,345.4332,2320
2024-08-12 09:39:00,345.7820,346.2055,345.6425,345.9614,7964
2024-08-12 09:40:00,346.0311,346.1158,345.5329,346.0112,6981
2024-08-12 09:41:00,346.1607,346.3401,345.8318,346.1408,5593
2024-08-12 09:42:00,346.1607,346.1607,345.6824,346.0311,3059
2024-08-12 09:43:00,345.9963,346.4796,345.7721,346.4646,9563
2024-08-12 09:44:00,346.2504,346.9402,346.2504,346.6290,6821
2024-08-12 09:45:00,346.6589,346.8134,346.5493,346.6490,3833
2024-08-12 09:46:00,346.6789,346.7885,345.8717,345.8717,6389
2024-08-12 09:47:00,346.0810,346.2504,345.7970,346.2504,5810
2024-08-12 09:48:00,346.2504,346.3899,346.2504,346.3052,1503
2024-08-12 09:49:00,346.1906,346.3301,345.1941,345.2688,5887
2024-08-12 09:50:00,345.5030,345.8717,345.4631,345.8717,4186
2024-08-12 09:51:00,345.8119,345.8119,345.6525,345.6525,1350
2024-08-12 09:52:00,345.7322,346.4696,345.7322,346.3998,3009
2024-08-12 09:53:00,346.1739,346.2803,345.7820,346.2005,6049
2024-08-12 09:54:00,346.0162,346.1607,346.0162,346.0710,933
2024-08-12 09:55:00,346.1513,346.3656,345.8318,345.8318,5592
2024-08-12 09:56:00,345.4930,345.4930,345.1144,345.1144,1488
2024-08-12 09:57:00,345.3336,345.4083,345.1742,345.2738,2157
2024-08-12 09:58:00,345.3635,345.3934,345.0745,345.1991,2603
2024-08-12 09:59:00,344.8904,345.4831,344.8904,345.1841,1253
2024-08-12 10:00:00,345.0695,345.2190,344.8254,345.2190,1457
2024-08-12 10:01:00,345.1991,345.3934,344.7855,344.9549,8751
2024-08-12 10:02:00,345.2439,345.9415,345.2439,345.9415,1878
2024-08-12 10:03:00,346.0012,346.2404,345.9913,346.2354,1194
2024-08-12 10:04:00,346.2354,346.2354,345.6525,345.6525,4802
2024-08-12 10:05:00,345.4233,345.4532,345.3934,345.4532,944
2024-08-12 10:06:00,345.6126,346.3102,345.6126,346.2753,6262
2024-08-12 10:07:00,346.3301,346.4596,346.2504,346.2504,5933
2024-08-12 10:08:00,346.2803,346.4248,345.7970,345.7970,3631
2024-08-12 10:09:00,345.9415,346.4098,345.9415,346.4098,6599
2024-08-12 10:10:00,346.4297,346.4895,346.1158,346.3201,3699
2024-08-12 10:11:00,346.2404,346.4895,346.0710,346.1906,1996
2024-08-12 10:12:00,346.4845,346.5294,346.1906,346.3450,6356
2024-08-12 10:13:00,346.4995,346.5493,346.3201,346.4497,3275
2024-08-12 10:14:00,346.4447,346.8084,346.2404,346.5443,4699
2024-08-12 10:15:00,346.4796,346.5095,346.2304,346.5095,2095
2024-08-12 10:16:00,346.5045,346.7785,346.5045,346.7785,1544
2024-08-12 10:17:00,346.6141,346.8084,346.5692,346.7735,3223
2024-08-12 10:18:00,346.7387,346.8782,346.1806,346.2155,13433
2024-08-12 10:19:00,346.4198,346.6525,346.3998,346.6390,2648
2024-08-12 10:20:00,346.4397,346.4397,346.2454,346.2454,1581
2024-08-12 10:21:00,346.4397,346.5892,346.1408,346.5892,2773
2024-08-12 10:22:00,346.6091,346.6390,346.4297,346.4297,1075
2024-08-12 10:23:00,346.4297,346.4297,346.4297,346.4297,451
2024-08-12 10:24:00,346.4796,346.6290,346.4796,346.5443,2038
2024-08-12 10:25:00,346.5294,346.5394,346.4945,346.4945,817
2024-08-12 10:26:00,346.6290,346.6589,346.3201,346.6589,8437
2024-08-12 10:27:00,346.6710,346.6710,346.4796,346.6041,1663
2024-08-12 10:28:00,346.6091,346.6141,345.8817,345.9813,9232
2024-08-12 10:29:00,345.9813,346.1806,345.4731,345.6575,9995
2024-08-12 10:30:00,345.6575,345.8099,345.6575,345.6575,1693
2024-08-12 10:31:00,345.7222,346.0610,345.6624,346.0610,2337
2024-08-12 10:32:00,345.9963,346.1607,345.9963,346.1607,1830
2024-08-12 10:33:00,346.0810,346.2504,346.0810,346.1607,834
2024-08-12 10:34:00,346.0909,346.2653,346.0610,346.1457,3590
2024-08-12 10:35:00,346.3799,346.3799,345.8418,345.8418,3612
2024-08-12 10:36:00,346.1806,346.2205,346.0810,346.0810,2056
2024-08-12 10:37:00,346.0810,346.0810,346.0810,346.0810,1805
2024-08-12 10:38:00,346.0810,346.0810,346.0810,346.0810,572
2024-08-12 10:39:00,346.0810,346.0810,345.7422,345.7422,4547
2024-08-12 10:40:00,346.0291,346.0291,345.7820,345.7820,1263
2024-08-12 10:41:00,345.7023,346.1109,345.7023,346.1109,5522
2024-08-12 10:42:00,345.9116,346.1607,345.9116,345.9415,1549
2024-08-12 10:43:00,345.9639,346.0112,345.9639,346.0112,729
2024-08-12 10:44:00,346.0262,346.0262,345.8518,345.8518,1115
2024-08-12 10:45:00,345.8518,345.8617,345.6500,345.8518,2942
2024-08-12 10:46:00,345.9514,346.0810,345.9514,346.0810,2071
2024-08-12 10:47:00,346.0810,346.0810,346.0810,346.0810,1033
2024-08-12 10:48:00,346.1009,346.1009,346.1009,346.1009,525
2024-08-12 10:49:00,346.0012,346.0884,345.9813,346.0212,3753
2024-08-12 10:50:00,345.9116,346.0012,345.7721,345.7970,1941
2024-08-12 10:51:00,346.0012,346.1308,346.0012,346.1308,2655
2024-08-12 10:52:00,346.3002,346.3002,346.0311,346.1208,3297
2024-08-12 10:53:00,346.2803,346.2902,346.2753,346.2803,2391
2024-08-12 10:55:00,346.0311,346.3301,346.0311,346.2255,1499
2024-08-12 10:56:00,346.1308,346.1308,346.0411,346.0909,1894
2024-08-12 10:57:00,346.1734,346.2005,345.8717,346.0610,1704
2024-08-12 10:58:00,345.8518,346.1308,345.8518,346.0810,1170
2024-08-12 10:59:00,345.9315,346.0859,345.9315,346.0859,1132
2024-08-12 11:00:00,346.0909,346.2304,346.0909,346.1358,1928
2024-08-12 11:01:00,346.1358,346.1358,346.1358,346.1358,276
2024-08-12 11:02:00,346.1408,346.2304,346.1408,346.2304,1327
2024-08-12 11:03:00,346.1607,346.4198,346.1408,346.3650,7080
2024-08-12 11:04:00,346.3401,346.3650,346.0810,346.0810,4453
2024-08-12 11:05:00,346.0810,346.0884,345.9913,346.0859,1222
2024-08-12 11:06:00,346.0262,346.3500,346.0262,346.1806,2129
2024-08-12 11:07:00,346.3408,346.3408,345.8717,345.8867,2711
2024-08-12 11:08:00,345.7721,345.7721,345.7721,345.7721,1026
2024-08-12 11:09:00,345.7820,345.8568,345.5927,345.5927,23514
2024-08-12 11:10:00,345.6226,345.9614,345.6226,345.9614,1058
2024-08-12 11:11:00,345.9614,345.9614,345.9614,345.9614,404
2024-08-12 11:12:00,345.8817,345.9614,345.7322,345.9614,2869
2024-08-12 11:13:00,345.7870,345.9614,345.7870,345.9614,996
2024-08-12 11:14:00,346.0909,346.0909,345.9913,345.9913,1785
2024-08-12 11:16:00,345.8617,345.8717,345.8568,345.8717,810
2024-08-12 11:17:00,345.7422,345.8119,345.6923,345.6923,2747
2024-08-12 11:18:00,345.5030,345.5528,345.2937,345.5528,8424
2024-08-12 11:19:00,345.7920,345.7920,345.6724,345.7123,1416
2024-08-12 11:20:00,345.7721,345.7721,345.7123,345.7322,834
2024-08-12 11:21:00,345.7820,345.8717,345.6824,345.7422,2901
2024-08-12 11:22:00,345.5761,345.7222,345.4133,345.4631,2790
2024-08-12 11:23:00,345.5030,345.7920,345.3934,345.4631,7320
2024-08-12 11:24:00,345.4034,345.4034,345.1144,345.3735,2408
2024-08-12 11:25:00,345.2041,345.3336,345.1443,345.3336,4390
2024-08-12 11:26:00,345.1343,345.1542,344.8354,345.1243,4178
2024-08-12 11:27:00,344.9649,345.0496,344.8154,344.8154,3286
2024-08-12 11:28:00,344.8154,345.1443,344.7855,345.1443,4688
2024-08-12 11:29:00,345.2041,345.3834,345.2041,345.3336,1832
2024-08-12 11:30:00,345.2041,345.2631,344.9350,344.9450,2847
2024-08-12 11:31:00,345.1243,345.1841,345.1243,345.1841,1613
2024-08-12 11:32:00,345.1891,345.1891,345.0944,345.1194,1290
2024-08-12 11:33:00,345.2240,345.3137,345.1180,345.1180,1882
2024-08-12 11:34:00,345.2140,345.3535,345.2140,345.3535,413
2024-08-12 11:35:00,345.3535,345.3535,345.1542,345.2510,6241
2024-08-12 11:36:00,345.3834,345.3934,345.1747,345.3934,1839
2024-08-12 11:37:00,345.2738,345.2937,345.2738,345.2738,800
2024-08-12 11:38:00,345.3834,345.7123,345.2788,345.5927,3140
2024-08-12 11:39:00,345.5329,345.5429,345.4712,345.4712,809
2024-08-12 11:40:00,345.5478,345.5478,345.2439,345.3137,2867
2024-08-12 11:41:00,345.4831,345.4831,345.4233,345.4283,934
2024-08-12 11:42:00,345.4083,345.5927,345.4083,345.5927,2604
2024-08-12 11:43:00,345.4980,345.5827,345.4980,345.5030,1054
2024-08-12 11:44:00,345.5628,345.5628,345.2340,345.2340,2033
2024-08-12 11:45:00,345.2638,345.2638,345.1542,345.1891,1159
2024-08-12 11:46:00,345.1144,345.1144,345.0446,345.1044,993
2024-08-12 11:47:00,345.2439,345.3236,345.1742,345.1742,2259
2024-08-12 11:48:00,345.1891,345.1941,345.0546,345.0546,2243
2024-08-12 11:49:00,345.3236,345.3436,345.2041,345.3436,2617
2024-08-12 11:50:00,345.2987,345.4831,345.2987,345.4831,1266
2024-08-12 11:51:00,345.5827,345.7023,345.4930,345.6923,3738
2024-08-12 11:53:00,345.8119,345.9913,345.8119,345.9913,1925
2024-08-12 11:54:00,345.8255,346.1507,345.8255,346.0859,1086
2024-08-12 11:55:00,346.1034,346.2105,345.9415,346.0710,8359
2024-08-12 11:56:00,345.9276,346.0411,345.9276,346.0411,1644
2024-08-12 11:57:00,345.9614,346.1009,345.9614,345.9863,1200
2024-08-12 11:58:00,346.1009,346.1009,345.8518,346.0012,7163
2024-08-12 11:59:00,346.0710,346.2105,346.0710,346.2105,3359
2024-08-12 12:00:00,346.1408,346.1507,345.9265,346.0710,4544
2024-08-12 12:01:00,346.0909,346.2603,346.0710,346.2055,5625
2024-08-12 12:02:00,346.1408,346.1408,346.0511,346.0511,1210
2024-08-12 12:04:00,345.8318,346.1806,345.8119,346.1806,5814
2024-08-12 12:06:00,346.0419,346.0419,345.9514,345.9514,1796
2024-08-12 12:07:00,345.7571,345.7571,345.5230,345.5230,1251
2024-08-12 12:08:00,345.5429,345.5429,345.5229,345.5229,804
2024-08-12 12:09:00,345.4034,345.4034,345.1941,345.2738,4751
2024-08-12 12:10:00,345.1841,345.3037,344.9549,345.0745,5266
2024-08-12 12:11:00,345.0745,345.3137,345.0745,345.2539,3614
2024-08-12 12:12:00,345.0546,345.1293,344.9350,344.9649,2422
2024-08-12 12:13:00,345.1094,345.1094,345.0944,345.1094,1096
2024-08-12 12:14:00,345.0994,345.3037,345.0845,345.0845,3060
2024-08-12 12:15:00,345.1044,345.2638,344.7855,345.1443,7308
2024-08-12 12:16:00,344.8055,344.9549,344.7855,344.8055,2446
2024-08-12 12:17:00,344.8752,344.8752,344.6261,344.6709,7954
2024-08-12 12:18:00,344.8354,344.8453,344.6660,344.6859,4425
2024-08-12 12:19:00,344.7706,344.8453,344.5364,344.5663,6989
2024-08-12 12:20:00,344.5663,344.6361,344.4766,344.4766,2936
2024-08-12 12:21:00,344.5015,344.5015,344.1876,344.4716,3380
2024-08-12 12:22:00,344.4467,344.6361,344.3172,344.4916,1612
2024-08-12 12:23:00,344.3570,344.4965,344.3570,344.3670,689
2024-08-12 12:24:00,344.4866,344.8752,344.4866,344.8752,4623
2024-08-12 12:25:00,344.7855,344.8752,344.7706,344.7805,1011
2024-08-12 12:26:00,344.7805,344.7805,344.6958,344.6958,949
2024-08-12 12:27:00,344.7058,344.7457,344.3670,344.5464,4912
2024-08-12 12:28:00,344.5713,344.7955,344.5713,344.7407,3145
2024-08-12 12:29:00,344.8752,344.8752,344.7507,344.7507,579
2024-08-12 12:30:00,344.7357,344.8652,344.4766,344.8652,5336
2024-08-12 12:31:00,344.7292,344.8453,344.7292,344.8453,639
2024-08-12 12:33:00,344.7457,344.7457,344.3371,344.7357,6575
2024-08-12 12:35:00,344.5862,344.6759,344.3471,344.3471,3410
2024-08-12 12:36:00,344.4866,344.7357,344.3471,344.7158,2112
2024-08-12 12:37:00,344.6169,344.8055,344.4369,344.6261,5192
2024-08-12 12:38:00,344.6062,344.6958,344.5563,344.6958,3278
2024-08-12 12:39:00,344.8055,344.8055,344.8055,344.8055,386
