,open_KO,high_KO,low_KO,close_KO,volume_KO
2024-08-13 11:48:00,67.9584,67.9882,67.9535,67.9882,23676
2024-08-13 11:49:00,67.9820,67.9882,67.9584,67.9684,7317
2024-08-13 11:50:00,67.9733,68.0031,67.9733,67.9882,10591
2024-08-13 11:51:00,67.9833,67.9982,67.9535,67.9535,13600
2024-08-13 11:52:00,67.9485,67.9535,67.9386,67.9485,9695
2024-08-13 11:53:00,67.9435,68.0081,67.9386,67.9932,16841
2024-08-13 11:54:00,67.9882,67.9882,67.9682,67.9783,8637
2024-08-13 11:55:00,67.9684,67.9783,67.9535,67.9584,8794
2024-08-13 11:56:00,67.9535,67.9684,67.9535,67.9584,4962
2024-08-13 11:57:00,67.9684,67.9783,67.9435,67.9535,14841
2024-08-13 11:58:00,67.9485,67.9882,67.9485,67.9584,11082
2024-08-13 11:59:00,67.9634,67.9833,67.9634,67.9783,14551
2024-08-13 12:00:00,67.9733,67.9882,67.9705,67.9882,11064
2024-08-13 12:01:00,67.9882,67.9882,67.9584,67.9634,8784
2024-08-13 12:02:00,67.9634,67.9783,67.9485,67.9684,16593
2024-08-13 12:03:00,67.9684,67.9783,67.9584,67.9733,13533
2024-08-13 12:04:00,67.9733,67.9783,67.9584,67.9634,19196
2024-08-13 12:05:00,67.9634,67.9783,67.9435,67.9733,11286
2024-08-13 12:06:00,67.9733,68.0081,67.9733,68.0081,6931
2024-08-13 12:07:00,68.0131,68.0131,67.9783,67.9783,6414
2024-08-13 12:08:00,67.9783,68.0180,67.9783,67.9982,12988
2024-08-13 12:09:00,67.9982,67.9982,67.9535,67.9535,21649
2024-08-13 12:10:00,67.9535,67.9634,67.9386,67.9485,16704
2024-08-13 12:11:00,67.9336,67.9485,67.8839,67.8839,42269
2024-08-13 12:12:00,67.8889,67.9088,67.8790,67.9088,8229
2024-08-13 12:13:00,67.9187,67.9485,67.9038,67.9287,24519
2024-08-13 12:14:00,67.9237,67.9485,67.9162,67.9435,17136
2024-08-13 12:15:00,67.9435,67.9783,67.9286,67.9684,8628
2024-08-13 12:16:00,67.9783,67.9882,67.9584,67.9584,18701
2024-08-13 12:17:00,67.9535,67.9783,67.9485,67.9634,16667
2024-08-13 12:18:00,67.9584,67.9783,67.9584,67.9733,12512
2024-08-13 12:19:00,67.9684,67.9684,67.9485,67.9584,8001
2024-08-13 12:20:00,67.9634,67.9833,67.9584,67.9684,14778
2024-08-13 12:21:00,67.9684,67.9982,67.9684,67.9758,23781
2024-08-13 12:22:00,67.9733,67.9982,67.9684,67.9932,6621
2024-08-13 12:23:00,67.9932,67.9982,67.9485,67.9535,9641
2024-08-13 12:24:00,67.9485,67.9584,67.9336,67.9336,6017
2024-08-13 12:25:00,67.9286,67.9485,67.9187,67.9485,12629
2024-08-13 12:26:00,67.9435,67.9485,67.9187,67.9237,6851
2024-08-13 12:27:00,67.9237,67.9386,67.8988,67.9088,12113
2024-08-13 12:28:00,67.8988,67.9088,67.8790,67.8790,7288
2024-08-13 12:29:00,67.8839,67.8980,67.8690,67.8939,13361
2024-08-13 12:30:00,67.8988,67.9038,67.8690,67.8740,17325
2024-08-13 12:31:00,67.8690,67.9088,67.8641,67.8988,17399
2024-08-13 12:32:00,67.8988,67.9088,67.8939,67.9038,6304
2024-08-13 12:33:00,67.9088,67.9187,67.8988,67.9038,7385
2024-08-13 12:34:00,67.9038,67.9088,67.8790,67.8790,11699
2024-08-13 12:35:00,67.8790,67.8988,67.8790,67.8889,7344
2024-08-13 12:36:00,67.8889,67.9187,67.8889,67.9187,10098
2024-08-13 12:37:00,67.9088,67.9286,67.9088,67.9187,6767
2024-08-13 12:38:00,67.9286,67.9386,67.9088,67.9137,10564
2024-08-13 12:39:00,67.9137,67.9286,67.8988,67.9038,10592
2024-08-13 12:40:00,67.9038,67.9336,67.8939,67.9336,15467
2024-08-13 12:41:00,67.9336,67.9485,67.9187,67.9237,9312
2024-08-13 12:42:00,67.9237,67.9386,67.9137,67.9287,11886
2024-08-13 12:43:00,67.9286,67.9435,67.9286,67.9336,5629
2024-08-13 12:44:00,67.9336,67.9485,67.9315,67.9386,10476
2024-08-13 12:45:00,67.9386,67.9386,67.9088,67.9187,12842
2024-08-13 12:46:00,67.9187,67.9237,67.9018,67.9187,7162
2024-08-13 12:47:00,67.9237,67.9485,67.9088,67.9386,18973
2024-08-13 12:48:00,67.9386,67.9429,67.9286,67.9336,6902
2024-08-13 12:49:00,67.9336,67.9386,67.9187,67.9386,13404
2024-08-13 12:50:00,67.9386,67.9584,67.9286,67.9485,14265
2024-08-13 12:51:00,67.9485,67.9684,67.9485,67.9672,26415
2024-08-13 12:52:00,67.9584,67.9584,67.9336,67.9336,13141
2024-08-13 12:53:00,67.9336,67.9485,67.9286,67.9485,10491
2024-08-13 12:54:00,67.9454,67.9684,67.9454,67.9634,9489
2024-08-13 12:55:00,67.9634,67.9684,67.9584,67.9634,8969
2024-08-13 12:56:00,67.9584,67.9684,67.9584,67.9584,11356
2024-08-13 12:57:00,67.9584,67.9634,67.9286,67.9634,11724
2024-08-13 12:58:00,67.9584,67.9684,67.9485,67.9485,8648
2024-08-13 12:59:00,67.9435,67.9485,67.9187,67.9187,7259
2024-08-13 13:00:00,67.9237,67.9237,67.8690,67.8740,11190
2024-08-13 13:01:00,67.8790,67.8889,67.8591,67.8690,12288
2024-08-13 13:02:00,67.8732,67.8889,67.8591,67.8889,12344
2024-08-13 13:03:00,67.8839,67.8889,67.8591,67.8740,11559
2024-08-13 13:04:00,67.8740,67.8790,67.8591,67.8591,9551
2024-08-13 13:05:00,67.8552,67.8641,67.8492,67.8641,10861
2024-08-13 13:06:00,67.8641,67.8839,67.8542,67.8740,15097
2024-08-13 13:07:00,67.8690,67.8790,67.8641,67.8641,6787
2024-08-13 13:08:00,67.8591,67.8591,67.8141,67.8144,13868
2024-08-13 13:09:00,67.8144,67.8293,67.8095,67.8144,14303
2024-08-13 13:10:00,67.8095,67.8194,67.8095,67.8095,12910
2024-08-13 13:11:00,67.8144,67.8194,67.8095,67.8144,4759
2024-08-13 13:12:00,67.8095,67.8144,67.7995,67.8045,8347
2024-08-13 13:13:00,67.8095,67.8194,67.7995,67.8183,19993
2024-08-13 13:14:00,67.8095,67.8194,67.7896,67.7995,10782
2024-08-13 13:15:00,67.7896,67.7995,67.7697,67.7946,8288
2024-08-13 13:16:00,67.8045,67.8482,67.8045,67.8368,13263
2024-08-13 13:17:00,67.8393,67.8393,67.8244,67.8294,13443
2024-08-13 13:18:00,67.8393,67.8492,67.8339,67.8442,12686
2024-08-13 13:19:00,67.8393,67.8393,67.8194,67.8293,5402
2024-08-13 13:20:00,67.8239,67.8641,67.8194,67.8593,12486
2024-08-13 13:21:00,67.8641,67.8740,67.8591,67.8641,9303
2024-08-13 13:22:00,67.8641,67.8690,67.8442,67.8492,13219
2024-08-13 13:23:00,67.8492,67.8690,67.8393,67.8641,13949
2024-08-13 13:24:00,67.8641,67.8889,67.8641,67.8889,15084
2024-08-13 13:25:00,67.8839,67.8988,67.8790,67.8988,10245
2024-08-13 13:26:00,67.8939,67.8988,67.8839,67.8889,11544
2024-08-13 13:27:00,67.8889,67.8889,67.8641,67.8740,16384
2024-08-13 13:28:00,67.8740,67.8889,67.8740,67.8740,5635
2024-08-13 13:29:00,67.8690,67.8765,67.8591,67.8690,9677
2024-08-13 13:30:00,67.8690,67.8690,67.8542,67.8690,7567
2024-08-13 13:31:00,67.8591,67.8790,67.8591,67.8641,11828
2024-08-13 13:32:00,67.8641,67.8690,67.8343,67.8343,10727
2024-08-13 13:33:00,67.8343,67.8442,67.8194,67.8244,23724
2024-08-13 13:34:00,67.8228,67.8393,67.8194,67.8343,26297
2024-08-13 13:35:00,67.8343,67.8442,67.8204,67.8244,14479
2024-08-13 13:36:00,67.8244,67.8393,67.8244,67.8244,10153
2024-08-13 13:37:00,67.8194,67.8194,67.7946,67.8045,15586
2024-08-13 13:38:00,67.8095,67.8194,67.7995,67.8193,7248
2024-08-13 13:39:00,67.8144,67.8244,67.7995,67.8144,13643
2024-08-13 13:40:00,67.8144,67.8492,67.8144,67.8293,30441
2024-08-13 13:41:00,67.8244,67.8393,67.8144,67.8293,11634
2024-08-13 13:42:00,67.8195,67.8293,67.8195,67.8244,3700
2024-08-13 13:43:00,67.8293,67.8393,67.8244,67.8343,4367
2024-08-13 13:44:00,67.8393,67.8393,67.8144,67.8244,10824
2024-08-13 13:45:00,67.8293,67.8690,67.8244,67.8641,10374
2024-08-13 13:46:00,67.8641,67.9088,67.8492,67.8988,45896
2024-08-13 13:47:00,67.8988,67.8988,67.8790,67.8988,6499
2024-08-13 13:48:00,67.9088,67.9187,67.8591,67.8591,10212
2024-08-13 13:49:00,67.8641,67.8889,67.8591,67.8889,11306
2024-08-13 13:50:00,67.8889,67.9485,67.8839,67.9038,57628
2024-08-13 13:51:00,67.8988,67.9386,67.8790,67.8939,31840
2024-08-13 13:52:00,67.8939,67.8988,67.8790,67.8790,8086
2024-08-13 13:53:00,67.8790,67.8889,67.8740,67.8790,3673
2024-08-13 13:54:00,67.8740,67.8889,67.8740,67.8889,9326
2024-08-13 13:55:00,67.8889,67.9063,67.8839,67.8988,13704
2024-08-13 13:56:00,67.8942,67.8988,67.8790,67.8889,13513
2024-08-13 13:57:00,67.8890,67.8890,67.8641,67.8690,5276
2024-08-13 13:58:00,67.8641,67.8690,67.8244,67.8343,8965
2024-08-13 13:59:00,67.8293,67.8393,67.8244,67.8293,7463
2024-08-13 14:00:00,67.8194,67.8492,67.8194,67.8492,13943
2024-08-13 14:01:00,67.8393,67.8492,67.8293,67.8343,6577
2024-08-13 14:02:00,67.8343,67.8393,67.8194,67.8343,6931
2024-08-13 14:03:00,67.8343,67.8393,67.8095,67.8194,7427
2024-08-13 14:04:00,67.8194,67.8194,67.8095,67.8144,6714
2024-08-13 14:05:00,67.8095,67.8194,67.7896,67.7896,11914
2024-08-13 14:06:00,67.7995,67.8095,67.7600,67.7797,24365
2024-08-13 14:07:00,67.7797,67.7946,67.7697,67.7797,11368
2024-08-13 14:08:00,67.7747,67.7797,67.7697,67.7747,4317
2024-08-13 14:09:00,67.7747,67.7797,67.7598,67.7747,22001
2024-08-13 14:10:00,67.7747,67.7896,67.7697,67.7747,23033
2024-08-13 14:11:00,67.7747,67.7846,67.7449,67.7449,13129
2024-08-13 14:12:00,67.7499,67.7797,67.7499,67.7648,26938
2024-08-13 14:13:00,67.7697,67.7797,67.7548,67.7598,10372
2024-08-13 14:14:00,67.7648,67.7951,67.7648,67.7946,12601
2024-08-13 14:15:00,67.7896,67.7995,67.7798,67.7986,19735
2024-08-13 14:16:00,67.7946,67.8393,67.7896,67.8343,13405
2024-08-13 14:17:00,67.8343,67.8343,67.8005,67.8095,12809
2024-08-13 14:18:00,67.8095,67.8095,67.7598,67.7648,8818
2024-08-13 14:19:00,67.7648,67.7697,67.7598,67.7697,6257
2024-08-13 14:20:00,67.7648,67.7896,67.7648,67.7797,9393
2024-08-13 14:21:00,67.7797,67.7797,67.7548,67.7597,12456
2024-08-13 14:22:00,67.7499,67.7697,67.7499,67.7598,7390
2024-08-13 14:23:00,67.7648,67.7697,67.7499,67.7548,5624
2024-08-13 14:24:00,67.7548,67.7598,67.7201,67.7201,11225
2024-08-13 14:25:00,67.7300,67.7399,67.7250,67.7353,12581
2024-08-13 14:26:00,67.7301,67.7399,67.7201,67.7350,10558
2024-08-13 14:27:00,67.7399,67.7684,67.7350,67.7684,20263
2024-08-13 14:28:00,67.7598,67.7896,67.7548,67.7896,31618
2024-08-13 14:29:00,67.7846,67.7896,67.7598,67.7648,12329
2024-08-13 14:30:00,67.7598,67.8095,67.7499,67.7946,15976
2024-08-13 14:31:00,67.7946,67.8095,67.7896,67.7995,11553
2024-08-13 14:32:00,67.7896,67.7896,67.7499,67.7548,13984
2024-08-13 14:33:00,67.7548,67.7896,67.7548,67.7697,29561
2024-08-13 14:34:00,67.7697,67.7797,67.7697,67.7747,16051
2024-08-13 14:35:00,67.7747,67.8095,67.7747,67.8045,14547
2024-08-13 14:36:00,67.8045,67.8095,67.7995,67.8045,4581
2024-08-13 14:37:00,67.8045,67.8095,67.7846,67.7895,16723
2024-08-13 14:38:00,67.7896,67.8095,67.7797,67.7995,15536
2024-08-13 14:39:00,67.7995,67.8095,67.7946,67.8045,8839
2024-08-13 14:40:00,67.8045,67.8194,67.8045,67.8144,7454
2024-08-13 14:41:00,67.8144,67.8194,67.7995,67.7995,16304
2024-08-13 14:42:00,67.7946,67.8095,67.7923,67.8045,11273
2024-08-13 14:43:00,67.8058,67.8293,67.8045,67.8194,10097
2024-08-13 14:44:00,67.8095,67.8095,67.7797,67.7896,8791
2024-08-13 14:45:00,67.7797,67.7946,67.7797,67.7946,10902
2024-08-13 14:46:00,67.7946,67.8095,67.7896,67.7946,10700
2024-08-13 14:47:00,67.7896,67.7896,67.7797,67.7797,4773
2024-08-13 14:48:00,67.7797,67.7896,67.7797,67.7846,7187
2024-08-13 14:49:00,67.7846,67.7946,67.7797,67.7797,16616
2024-08-13 14:50:00,67.7846,67.7896,67.7697,67.7697,6706
2024-08-13 14:51:00,67.7797,67.7797,67.7548,67.7648,13154
2024-08-13 14:52:00,67.7598,67.7697,67.7548,67.7548,7457
2024-08-13 14:53:00,67.7548,67.7598,67.7399,67.7548,17013
2024-08-13 14:54:00,67.7499,67.7598,67.7418,67.7548,5753
2024-08-13 14:55:00,67.7598,67.7598,67.7400,67.7548,13592
2024-08-13 14:56:00,67.7509,67.7648,67.7400,67.7449,26400
2024-08-13 14:57:00,67.7449,67.7697,67.7425,67.7648,20252
2024-08-13 14:58:00,67.7697,67.7995,67.7648,67.7946,18610
2024-08-13 14:59:00,67.7896,67.7995,67.7896,67.7995,8896
2024-08-13 15:00:00,67.7896,67.8045,67.7846,67.7896,10860
2024-08-13 15:01:00,67.7963,67.8393,67.7946,67.8343,22643
2024-08-13 15:02:00,67.8343,67.8690,67.8293,67.8641,9715
2024-08-13 15:03:00,67.8594,67.8889,67.8594,67.8889,5321
2024-08-13 15:04:00,67.8790,67.8790,67.8492,67.8591,21663
2024-08-13 15:05:00,67.8591,67.8591,67.8322,67.8393,7757
2024-08-13 15:06:00,67.8442,67.8790,67.8442,67.8740,17059
2024-08-13 15:07:00,67.8790,67.8889,67.8641,67.8690,10619
2024-08-13 15:08:00,67.8690,67.8790,67.8606,67.8770,11195
2024-08-13 15:09:00,67.8740,67.8790,67.8492,67.8492,8758
2024-08-13 15:10:00,67.8492,67.8641,67.8492,67.8566,9231
2024-08-13 15:11:00,67.8542,67.8591,67.8293,67.8293,10828
2024-08-13 15:12:00,67.8293,67.8492,67.8293,67.8393,9458
2024-08-13 15:13:00,67.8393,67.8591,67.8343,67.8542,10518
2024-08-13 15:14:00,67.8542,67.8690,67.8442,67.8542,15301
2024-08-13 15:15:00,67.8542,67.9038,67.8542,67.8889,22245
2024-08-13 15:16:00,67.8939,67.9187,67.8939,67.9137,10737
2024-08-13 15:17:00,67.9187,67.9237,67.9038,67.9088,16836
2024-08-13 15:18:00,67.9051,67.9286,67.9038,67.9237,7789
2024-08-13 15:19:00,67.9237,67.9286,67.8988,67.8988,10690
2024-08-13 15:20:00,67.9038,67.9088,67.8839,67.8839,7300
2024-08-13 15:21:00,67.8839,67.8988,67.8790,67.8939,13881
2024-08-13 15:22:00,67.8939,67.9187,67.8939,67.9137,16703
2024-08-13 15:23:00,67.9187,67.9535,67.9137,67.9485,17363
2024-08-13 15:24:00,67.9535,67.9584,67.9190,67.9262,18554
2024-08-13 15:25:00,67.9237,67.9386,67.9237,67.9336,9860
2024-08-13 15:26:00,67.9336,67.9386,67.9205,67.9386,10566
2024-08-13 15:27:00,67.9286,67.9286,67.8939,67.9187,17060
2024-08-13 15:28:00,67.9137,67.9187,67.8988,67.9137,8540
2024-08-13 15:29:00,67.9137,67.9187,67.9088,67.9137,10871
2024-08-13 15:30:00,67.9088,67.9088,67.8939,67.8988,16713
2024-08-13 15:31:00,67.8939,67.9088,67.8939,67.9038,13634
2024-08-13 15:32:00,67.9038,67.9187,67.8939,67.9088,22169
2024-08-13 15:33:00,67.9137,67.9137,67.8790,67.8939,19303
2024-08-13 15:34:00,67.8934,67.8988,67.8690,67.8790,11364
2024-08-13 15:35:00,67.8740,67.8939,67.8690,67.8740,23319
2024-08-13 15:36:00,67.8740,67.8889,67.8690,67.8740,13452
2024-08-13 15:37:00,67.8690,67.8839,67.8591,67.8790,16327
2024-08-13 15:38:00,67.8740,67.8790,67.8690,67.8690,13067
2024-08-13 15:39:00,67.8740,67.8889,67.8591,67.8641,48072
2024-08-13 15:40:00,67.8641,67.8790,67.8393,67.8467,23426
2024-08-13 15:41:00,67.8393,67.8591,67.8393,67.8492,48277
2024-08-13 15:42:00,67.8492,67.8591,67.8195,67.8293,30063
2024-08-13 15:43:00,67.8293,67.8442,67.8194,67.8194,32541
2024-08-13 15:44:00,67.8244,67.8293,67.7798,67.7896,19573
2024-08-13 15:45:00,67.7846,67.8095,67.7598,67.8095,74067
2024-08-13 15:46:00,67.7995,67.8194,67.7896,67.8194,33580
2024-08-13 15:47:00,67.8194,67.8244,67.7995,67.8095,23959
2024-08-13 15:48:00,67.8095,67.8194,67.7995,67.8144,73846
2024-08-13 15:49:00,67.8095,67.8740,67.8095,67.8690,53804
2024-08-13 15:50:00,67.8641,67.9088,67.8293,67.8442,59241
2024-08-13 15:51:00,67.8442,67.9286,67.8442,67.9237,47874
2024-08-13 15:52:00,67.9187,67.9386,67.9038,67.9237,73522
2024-08-13 15:53:00,67.9286,67.9386,67.9038,67.9088,40050
2024-08-13 15:54:00,67.9088,67.9187,67.8889,67.8988,56026
2024-08-13 15:55:00,67.8939,67.8988,67.8690,67.8790,32513
2024-08-13 15:56:00,67.8790,67.9286,67.8740,67.9187,64600
2024-08-13 15:57:00,67.9237,67.9386,67.9038,67.9386,69000
2024-08-13 15:58:00,67.9386,67.9783,67.9336,67.9733,137937
2024-08-13 15:59:00,67.9733,68.0180,67.9733,68.0081,221992
2024-08-13 16:00:00,68.0081,68.0081,67.7201,67.7201,4774461
2024-08-13 16:01:00,67.9982,67.9982,67.9783,67.9982,41384
2024-08-13 16:02:00,67.9982,67.9982,67.8790,67.9982,24200
2024-08-13 16:03:00,67.9982,67.9982,67.7797,67.9982,58192
2024-08-13 16:04:00,67.9187,67.9286,67.7797,67.8591,57
2024-08-13 16:05:00,67.9278,67.9982,67.8591,67.8591,526
2024-08-13 16:06:00,67.7931,67.8591,67.7931,67.8492,162
2024-08-13 16:07:00,67.8591,67.9286,67.7896,67.9286,5
2024-08-13 16:08:00,67.8641,67.9982,67.8641,67.9982,3243
2024-08-13 16:09:00,67.9286,67.9286,67.9286,67.9286,5
2024-08-13 16:10:00,67.9982,67.9982,67.8492,67.9267,2313419
2024-08-13 16:11:00,67.8492,67.9286,67.8492,67.9286,33
2024-08-13 16:12:00,67.9286,67.9982,67.8939,67.9982,10880
2024-08-13 16:13:00,67.8591,67.8608,67.8591,67.8608,63
2024-08-13 16:14:00,67.9286,67.9286,67.9286,67.9286,2
2024-08-13 16:15:00,67.9982,67.9982,67.8591,67.9286,19
2024-08-13 16:16:00,67.8591,67.8591,67.8591,67.8591,1
2024-08-13 16:17:00,67.9286,67.9982,67.8889,67.8889,76
