,open_GOOG,high_GOOG,low_GOOG,close_GOOG,volume_GOOG
2024-04-01 06:53:00,152.1440,152.1440,152.1440,152.1440,1
2024-04-01 06:54:00,152.4233,152.4233,152.4233,152.4233,8
2024-04-01 06:57:00,152.1739,152.1739,152.1739,152.1739,161
2024-04-01 06:58:00,152.4233,152.4233,152.4233,152.4233,300
2024-04-01 06:59:00,152.4034,152.4034,152.4034,152.4034,10
2024-04-01 07:00:00,152.4034,152.4233,152.1939,152.3535,1229
2024-04-01 07:02:00,152.2737,152.2737,152.2737,152.2737,100
2024-04-01 07:03:00,152.3136,152.3136,152.3136,152.3136,2
2024-04-01 07:04:00,152.2737,152.2737,152.2637,152.2637,91
2024-04-01 07:06:00,152.2637,152.3036,152.2637,152.3036,7
2024-04-01 07:08:00,152.3036,152.3335,152.3036,152.3335,113
2024-04-01 07:09:00,152.3236,152.3236,152.3036,152.3236,238
2024-04-01 07:11:00,152.3335,152.3435,152.2737,152.3435,5
2024-04-01 07:12:00,152.3435,152.3435,152.3435,152.3435,3
2024-04-01 07:17:00,152.3136,152.3236,152.3136,152.3236,68
2024-04-01 07:18:00,152.3236,152.3236,152.3036,152.3036,52
2024-04-01 07:20:00,152.3335,152.3335,152.3335,152.3335,2
2024-04-01 07:22:00,152.2238,152.2338,152.2238,152.2338,70
2024-04-01 07:23:00,152.2238,152.2737,152.2238,152.2737,106
2024-04-01 07:24:00,152.2138,152.2138,152.2138,152.2138,50
2024-04-01 07:27:00,152.2537,152.2537,152.2537,152.2537,5
2024-04-01 07:29:00,152.2737,152.2737,152.2637,152.2637,52
2024-04-01 07:30:00,152.2438,152.3036,152.2438,152.3036,67
2024-04-01 07:31:00,152.2837,152.2837,152.2837,152.2837,1
2024-04-01 07:33:00,152.2438,152.3535,152.2338,152.3535,541
2024-04-01 07:35:00,152.2936,152.3136,152.2936,152.3136,59
2024-04-01 07:36:00,152.3236,152.3635,152.3136,152.3635,376
2024-04-01 07:37:00,152.3734,152.3734,152.3635,152.3734,104
2024-04-01 07:39:00,152.3734,152.3734,152.3635,152.3635,822
2024-04-01 07:40:00,152.4034,152.4433,152.3834,152.4034,201
2024-04-01 07:41:00,152.3734,152.3734,152.3734,152.3734,5
2024-04-01 07:42:00,152.3236,152.3335,152.3236,152.3335,68
2024-04-01 07:45:00,152.3435,152.3734,152.3335,152.3734,1471
2024-04-01 07:46:00,152.3635,152.3734,152.3635,152.3734,264
2024-04-01 07:47:00,152.3535,152.3934,152.3535,152.3734,419
2024-04-01 07:48:00,152.3635,152.3734,152.3335,152.3635,1608
2024-04-01 07:49:00,152.3535,152.3635,152.3535,152.3635,616
2024-04-01 07:50:00,152.3335,152.3635,152.3335,152.3335,85
2024-04-01 07:51:00,152.3335,152.3335,152.2737,152.3236,1078
2024-04-01 07:52:00,152.3236,152.3236,152.3236,152.3236,10
2024-04-01 07:53:00,152.3136,152.3535,152.3136,152.3236,235
2024-04-01 07:54:00,152.3236,152.3236,152.3236,152.3236,5
2024-04-01 07:57:00,152.3335,152.3335,152.3036,152.3036,7
2024-04-01 07:58:00,152.3635,152.3635,152.3635,152.3635,286
2024-04-01 07:59:00,152.3734,152.3734,152.3734,152.3734,1
2024-04-01 08:00:00,152.2637,152.4433,151.5654,151.8847,14056
2024-04-01 08:01:00,152.3485,152.4532,151.8847,152.4133,1129
2024-04-01 08:02:00,152.4233,152.4333,151.8847,151.8847,391
2024-04-01 08:03:00,152.4133,152.4233,152.1241,152.3635,700
2024-04-01 08:04:00,152.3236,152.4034,152.2936,152.3136,527
2024-04-01 08:05:00,152.3635,152.4233,152.1241,152.2637,4046
2024-04-01 08:06:00,152.3435,152.3535,152.2338,152.2438,2363
2024-04-01 08:07:00,152.2637,152.2637,152.1739,152.1739,1131
2024-04-01 08:08:00,152.2438,152.2587,152.1640,152.1640,76
2024-04-01 08:09:00,152.2138,152.2138,152.1041,152.1041,454
2024-04-01 08:10:00,152.1241,152.1241,152.0642,152.0642,277
2024-04-01 08:11:00,152.1739,152.1739,152.1739,152.1739,2
2024-04-01 08:12:00,152.0991,152.1041,152.0991,152.1041,4
2024-04-01 08:13:00,152.0742,152.1241,152.0742,152.1241,675
2024-04-01 08:14:00,152.1241,152.1241,152.1241,152.1241,6
2024-04-01 08:15:00,152.1241,152.1241,152.1241,152.1241,5
2024-04-01 08:16:00,152.0991,152.1241,152.0243,152.0243,7
2024-04-01 08:17:00,152.0941,152.1241,152.0653,152.1241,123
2024-04-01 08:18:00,152.1739,152.1739,152.1739,152.1739,19
2024-04-01 08:19:00,152.1340,152.1340,152.0443,152.0842,213
2024-04-01 08:20:00,152.0941,152.1041,152.0642,152.0642,861
2024-04-01 08:21:00,152.0443,152.0542,152.0443,152.0542,150
2024-04-01 08:22:00,152.0642,152.1241,152.0443,152.0443,229
2024-04-01 08:23:00,152.0443,152.0842,152.0443,152.0842,3
2024-04-01 08:24:00,152.1041,152.1041,152.1041,152.1041,1
2024-04-01 08:25:00,152.1041,152.1141,152.0542,152.0742,773
2024-04-01 08:26:00,152.0842,152.1540,152.0742,152.1540,625
2024-04-01 08:27:00,152.1540,152.1540,152.1540,152.1540,1
2024-04-01 08:28:00,152.1241,152.2637,152.1241,152.2637,458
2024-04-01 08:29:00,152.3036,152.3136,152.2637,152.3136,261
2024-04-01 08:30:00,152.2438,152.2438,152.1540,152.1690,1374
2024-04-01 08:31:00,152.1739,152.2039,152.1340,152.2039,217
2024-04-01 08:32:00,152.1241,152.1440,152.1241,152.1440,33
2024-04-01 08:33:00,152.1739,152.1939,152.1340,152.1939,352
2024-04-01 08:34:00,152.1540,152.1839,152.1191,152.1191,743
2024-04-01 08:35:00,152.1141,152.2039,152.1141,152.1141,44
2024-04-01 08:37:00,152.1839,152.1839,152.1540,152.1540,3
2024-04-01 08:38:00,152.1241,152.1640,152.1241,152.1640,20
2024-04-01 08:39:00,152.1739,152.2488,152.1540,152.2488,395
2024-04-01 08:40:00,152.2438,152.3236,152.1440,152.1440,1946
2024-04-01 08:41:00,152.1839,152.1939,152.1839,152.1939,122
2024-04-01 08:42:00,152.2089,152.3236,152.2089,152.3236,221
2024-04-01 08:43:00,152.2238,152.2737,152.2238,152.2637,83
2024-04-01 08:44:00,152.2637,152.2837,152.2238,152.2238,6
2024-04-01 08:45:00,152.2388,152.2388,152.2388,152.2388,1
2024-04-01 08:46:00,152.2637,152.3236,152.2637,152.3236,3
2024-04-01 08:47:00,152.3236,152.3236,152.2238,152.2238,72
2024-04-01 08:48:00,152.2737,152.3236,152.2388,152.2737,207
2024-04-01 08:49:00,152.2737,152.2936,152.1540,152.1540,54
2024-04-01 08:50:00,152.2637,152.2837,152.2637,152.2837,10
2024-04-01 08:51:00,152.3036,152.3036,152.1540,152.2438,103
2024-04-01 08:52:00,152.2587,152.2737,152.2338,152.2338,691
2024-04-01 08:53:00,152.2238,152.2338,152.1839,152.2338,102
2024-04-01 08:54:00,152.1861,152.2438,152.1861,152.2438,154
2024-04-01 08:55:00,152.2687,152.2737,152.2537,152.2737,74
2024-04-01 08:56:00,152.2936,152.2936,152.2079,152.2238,264
2024-04-01 08:57:00,152.2749,152.3136,152.2238,152.2537,1854
2024-04-01 08:58:00,152.2537,152.2787,152.2138,152.2138,2174
2024-04-01 08:59:00,152.2537,152.2887,152.1939,152.2887,1147
2024-04-01 09:00:00,152.2737,152.3236,152.2438,152.2537,435
2024-04-01 09:01:00,152.2637,152.3196,152.1839,152.2438,533
2024-04-01 09:02:00,152.1739,152.1839,152.1540,152.1640,236
2024-04-01 09:03:00,152.1540,152.2438,152.1241,152.1241,574
2024-04-01 09:04:00,152.1290,152.1540,152.0941,152.0941,349
2024-04-01 09:05:00,152.1141,152.1739,151.8847,152.1440,147
2024-04-01 09:06:00,152.1440,152.1739,152.1440,152.1739,355
2024-04-01 09:07:00,152.1739,152.1739,152.1340,152.1440,144
2024-04-01 09:08:00,152.1340,152.1739,152.1241,152.1340,652
2024-04-01 09:09:00,152.1490,152.1490,152.1241,152.1241,37
2024-04-01 09:10:00,152.1440,152.1440,152.1440,152.1440,77
2024-04-01 09:11:00,152.1340,152.1839,152.1241,152.1440,3590
2024-04-01 09:12:00,152.2438,152.2438,152.1241,152.1690,227
2024-04-01 09:13:00,152.1690,152.1789,152.0443,152.1241,874
2024-04-01 09:14:00,152.1141,152.2238,152.1041,152.1540,1313
2024-04-01 09:15:00,152.0742,152.1241,151.9844,152.0243,1608
2024-04-01 09:16:00,152.0143,152.0642,152.0044,152.0542,599
2024-04-01 09:17:00,152.0941,152.1231,151.3161,152.1231,65
2024-04-01 09:18:00,152.1141,152.1141,152.1141,152.1141,1
2024-04-01 09:19:00,152.0044,152.0842,151.3161,152.0443,513
2024-04-01 09:20:00,152.0542,152.1141,152.0542,152.0692,1330
2024-04-01 09:21:00,152.0243,152.1141,151.3161,152.0243,85
2024-04-01 09:22:00,152.0842,152.1141,152.0542,152.1141,68
2024-04-01 09:23:00,152.0642,152.1141,152.0243,152.0243,18
2024-04-01 09:24:00,152.0243,152.0243,151.3161,152.0243,66
2024-04-01 09:25:00,152.0243,152.0443,151.0966,151.3959,83850
2024-04-01 09:26:00,151.3959,151.4757,151.1265,151.2961,40319
2024-04-01 09:27:00,151.3161,151.5255,151.0717,151.2562,66301
2024-04-01 09:28:00,151.4557,151.4557,151.0567,151.1864,79129
2024-04-01 09:29:00,151.1265,151.3360,151.0268,151.3360,34567
2024-04-01 09:30:00,151.4557,151.8049,151.2762,151.6752,1136592
2024-04-01 09:31:00,151.6951,151.8747,151.6253,151.8547,156734
2024-04-01 09:32:00,151.8448,152.9520,151.8348,152.9021,415218
2024-04-01 09:33:00,152.8922,153.9595,152.8124,153.8498,353381
2024-04-01 09:34:00,153.8697,154.1341,153.7301,153.7800,166830
2024-04-01 09:35:00,153.8099,154.5880,153.7899,154.4583,337512
2024-04-01 09:36:00,154.4483,154.8374,154.4483,154.7077,544285
2024-04-01 09:37:00,154.7077,155.1865,154.6478,154.9172,233501
2024-04-01 09:38:00,154.9271,155.3062,154.9172,155.1965,170785
2024-04-01 09:39:00,155.1865,155.2463,154.9471,155.2314,150750
2024-04-01 09:40:00,155.2364,155.4758,155.1566,155.2962,204581
2024-04-01 09:41:00,155.3162,155.4060,155.0768,155.3960,159705
2024-04-01 09:42:00,155.3860,155.6553,155.3561,155.6254,289326
2024-04-01 09:43:00,155.6154,155.6254,155.3059,155.4758,182459
2024-04-01 09:44:00,155.4678,155.7551,155.4359,155.7202,234392
2024-04-01 09:45:00,155.7451,156.2189,155.6454,156.2189,300927
2024-04-01 09:46:00,156.2040,156.4633,156.2040,156.4135,291685
2024-04-01 09:47:00,156.4135,156.5332,156.1142,156.5332,296432
2024-04-01 09:48:00,156.5332,156.5431,156.2239,156.3798,128117
2024-04-01 09:49:00,156.3935,156.6030,156.3337,156.5432,171503
2024-04-01 09:50:00,156.5411,156.6130,156.0743,156.0943,169362
2024-04-01 09:51:00,156.0843,156.1541,155.8050,155.8349,114663
2024-04-01 09:52:00,155.8389,156.1491,155.6853,155.7551,109997
2024-04-01 09:53:00,155.7551,155.8548,155.5755,155.8050,99444
2024-04-01 09:54:00,155.7950,156.2838,155.7850,156.2838,102368
2024-04-01 09:55:00,156.2838,156.3137,156.1441,156.1840,84241
2024-04-01 09:56:00,156.1790,156.1790,155.9346,156.0636,64370
2024-04-01 09:57:00,156.0543,156.0543,155.8350,155.8548,51133
2024-04-01 09:58:00,155.8648,155.9147,155.6853,155.7750,42115
2024-04-01 09:59:00,155.7937,155.7950,155.6154,155.7252,49326
2024-04-01 10:00:00,155.7152,156.2040,155.6055,156.0444,107728
2024-04-01 10:01:00,156.0194,156.1396,155.9546,155.9745,61799
2024-04-01 10:02:00,155.9945,156.0144,155.7651,155.7651,48947
2024-04-01 10:03:00,155.7750,155.7750,155.4957,155.5705,70352
2024-04-01 10:04:00,155.5456,155.5456,155.3571,155.3868,109467
2024-04-01 10:05:00,155.4060,155.5057,155.2862,155.4957,87400
2024-04-01 10:06:00,155.4858,155.7551,155.4858,155.6653,74536
2024-04-01 10:07:00,155.6753,155.9945,155.6753,155.9745,60858
2024-04-01 10:08:00,155.9745,156.0943,155.8947,156.0543,58239
2024-04-01 10:09:00,156.0347,156.2938,156.0347,156.2308,88313
2024-04-01 10:10:00,156.2289,156.2638,156.1042,156.2339,112470
2024-04-01 10:11:00,156.2289,156.3386,156.1042,156.2140,64327
2024-04-01 10:12:00,156.2838,156.2888,156.0444,156.0444,72601
2024-04-01 10:13:00,156.0543,156.1990,156.0144,156.1840,52738
2024-04-01 10:14:00,156.1741,156.2040,156.0843,156.1220,49269
2024-04-01 10:15:00,156.1242,156.1741,155.9646,156.0943,130282
2024-04-01 10:16:00,156.0943,156.1840,156.0743,156.0743,71334
2024-04-01 10:17:00,156.0643,156.1940,156.0244,156.1641,76066
2024-04-01 10:18:00,156.1940,156.1940,155.7351,155.7950,66173
2024-04-01 10:19:00,155.7918,155.8050,155.6454,155.7651,52031
2024-04-01 10:20:00,155.7651,155.9845,155.6753,155.9696,57435
2024-04-01 10:21:00,155.9458,156.0643,155.8947,156.0244,51111
2024-04-01 10:22:00,156.0444,156.0945,155.9247,156.0244,50360
2024-04-01 10:23:00,156.0144,156.0812,155.7750,155.7950,49916
2024-04-01 10:24:00,155.7950,156.0743,155.7850,156.0643,76285
2024-04-01 10:25:00,156.0743,156.0992,156.0144,156.0843,53418
2024-04-01 10:26:00,156.0743,156.1641,156.0444,156.1242,73825
2024-04-01 10:27:00,156.1342,156.1691,156.0743,156.1541,53377
2024-04-01 10:28:00,156.1641,156.2489,156.1322,156.1840,82249
2024-04-01 10:29:00,156.1750,156.2207,156.1142,156.1751,47062
2024-04-01 10:30:00,156.1760,156.2588,156.1641,156.1741,58143
2024-04-01 10:31:00,156.1840,156.3436,156.1840,156.2821,69430
2024-04-01 10:32:00,156.2838,156.2838,156.0294,156.0743,58673
2024-04-01 10:33:00,156.0893,156.2140,155.9047,156.1741,94364
2024-04-01 10:34:00,156.1641,156.1840,156.0543,156.1541,56183
2024-04-01 10:35:00,156.1441,156.1641,155.9247,156.0444,56904
2024-04-01 10:36:00,156.0394,156.0543,155.9446,155.9546,51584
2024-04-01 10:37:00,155.9549,155.9895,155.7551,155.7651,41318
2024-04-01 10:38:00,155.7551,155.8349,155.6454,155.6553,49970
2024-04-01 10:39:00,155.6553,155.6653,155.4060,155.4758,60666
2024-04-01 10:40:00,155.4758,155.6753,155.4658,155.6753,64551
2024-04-01 10:41:00,155.6753,155.6753,155.4758,155.4858,37725
2024-04-01 10:42:00,155.4758,155.6154,155.4658,155.6055,33891
2024-04-01 10:43:00,155.6055,155.6454,155.5720,155.5934,32552
2024-04-01 10:44:00,155.5955,155.7551,155.5893,155.6853,73530
2024-04-01 10:45:00,155.6853,155.8050,155.6553,155.7351,51772
2024-04-01 10:46:00,155.7351,155.7950,155.6853,155.6853,54868
2024-04-01 10:47:00,155.6853,155.8050,155.6653,155.8050,70727
2024-04-01 10:48:00,155.8000,155.8149,155.7252,155.7950,41732
2024-04-01 10:49:00,155.8149,155.9047,155.7750,155.8848,53993
2024-04-01 10:50:00,155.8947,155.9446,155.8548,155.9346,34783
2024-04-01 10:51:00,155.9346,155.9496,155.8050,155.8249,35259
2024-04-01 10:52:00,155.8249,155.9297,155.7850,155.8548,39211
2024-04-01 10:53:00,155.8499,155.8548,155.7252,155.8149,49739
2024-04-01 10:54:00,155.8149,155.8449,155.6853,155.7265,36559
2024-04-01 10:55:00,155.7252,155.7850,155.6952,155.7551,34462
2024-04-01 10:56:00,155.7651,155.7850,155.7302,155.7651,34742
2024-04-01 10:57:00,155.7651,155.7651,155.6184,155.6952,33870
2024-04-01 10:58:00,155.6952,155.7252,155.6154,155.6254,35844
2024-04-01 10:59:00,155.6254,155.7102,155.5905,155.6952,34621
2024-04-01 11:00:00,155.6952,155.6952,155.5855,155.6553,36774
2024-04-01 11:01:00,155.6454,155.6553,155.5556,155.6104,61193
2024-04-01 11:02:00,155.6104,155.6753,155.5257,155.6753,65410
2024-04-01 11:03:00,155.6753,155.6753,155.5057,155.5157,43456
2024-04-01 11:04:00,155.5157,155.5157,155.3910,155.3910,46879
2024-04-01 11:05:00,155.3893,155.4608,155.3461,155.3603,43911
2024-04-01 11:06:00,155.3561,155.5556,155.3411,155.5455,41229
2024-04-01 11:07:00,155.5456,155.7850,155.5456,155.6838,68696
2024-04-01 11:08:00,155.6753,155.6753,155.4558,155.4958,25959
2024-04-01 11:09:00,155.5057,155.5306,155.4758,155.5157,37590
2024-04-01 11:10:00,155.5207,155.5356,155.4159,155.4560,44166
2024-04-01 11:11:00,155.4708,155.5356,155.4459,155.4658,28275
2024-04-01 11:12:00,155.4758,155.5855,155.4578,155.5556,36982
2024-04-01 11:13:00,155.5456,155.5456,155.4159,155.4159,35015
2024-04-01 11:14:00,155.4060,155.5805,155.4060,155.5755,38698
2024-04-01 11:15:00,155.5668,155.5955,155.5306,155.5456,32998
2024-04-01 11:16:00,155.5356,155.5556,155.3960,155.5156,53007
2024-04-01 11:17:00,155.5107,155.5157,155.4159,155.4359,50886
2024-04-01 11:18:00,155.4409,155.4558,155.3760,155.4259,38281
2024-04-01 11:19:00,155.4359,155.5457,155.4309,155.5394,37582
2024-04-01 11:20:00,155.5356,155.5556,155.4060,155.4409,56902
2024-04-01 11:21:00,155.4409,155.5157,155.4259,155.4907,26713
2024-04-01 11:22:00,155.4957,155.5955,155.4907,155.5755,38273
2024-04-01 11:23:00,155.5855,155.6952,155.5556,155.6753,67959
2024-04-01 11:24:00,155.6653,155.6902,155.6254,155.6653,49947
2024-04-01 11:25:00,155.6743,155.7651,155.6553,155.7651,38519
2024-04-01 11:26:00,155.7750,155.7950,155.7252,155.7701,44174
2024-04-01 11:27:00,155.7701,155.8144,155.6853,155.8144,39569
2024-04-01 11:28:00,155.8149,155.8449,155.7850,155.7900,43902
2024-04-01 11:29:00,155.7900,155.8848,155.7900,155.8748,51520
2024-04-01 11:30:00,155.8798,155.9845,155.8748,155.9845,58512
2024-04-01 11:31:00,155.9795,156.0593,155.9696,156.0543,47460
2024-04-01 11:32:00,156.0643,156.1738,156.0444,156.1142,62232
2024-04-01 11:33:00,156.1093,156.1641,156.0980,156.1391,25640
2024-04-01 11:34:00,156.1440,156.1441,156.0558,156.0843,32555
2024-04-01 11:35:00,156.0906,156.1342,156.0543,156.1242,41880
2024-04-01 11:36:00,156.1242,156.1502,156.0743,156.0943,37576
2024-04-01 11:37:00,156.0843,156.1374,156.0344,156.0643,51193
2024-04-01 11:38:00,156.0643,156.1142,156.0294,156.1042,45682
2024-04-01 11:39:00,156.0943,156.1342,155.9845,156.0394,48070
2024-04-01 11:40:00,156.0444,156.1342,156.0294,156.0943,34442
2024-04-01 11:41:00,156.1042,156.1441,156.0843,156.1142,50634
2024-04-01 11:42:00,156.1142,156.1242,156.0846,156.1042,21190
2024-04-01 11:43:00,156.1042,156.1342,156.0943,156.0943,57925
2024-04-01 11:44:00,156.0943,156.1342,156.0943,156.1192,47611
2024-04-01 11:45:00,156.1192,156.2289,156.1142,156.1990,125765
2024-04-01 11:46:00,156.1990,156.3536,156.1741,156.2059,84302
2024-04-01 11:47:00,156.2140,156.2239,156.0543,156.0943,42911
2024-04-01 11:48:00,156.0943,156.1242,156.0244,156.0444,27111
2024-04-01 11:49:00,156.0444,156.0843,156.0045,156.0494,31674
2024-04-01 11:50:00,156.0494,156.0793,155.8748,155.8748,34202
2024-04-01 11:51:00,155.8648,155.9546,155.8598,155.8947,77518
2024-04-01 11:52:00,155.8951,155.8951,155.7252,155.7776,53334
2024-04-01 11:53:00,155.7551,155.7627,155.6902,155.7052,31843
2024-04-01 11:54:00,155.7152,155.7351,155.6104,155.6249,30919
2024-04-01 11:55:00,155.6254,155.6853,155.5955,155.6104,32021
2024-04-01 11:56:00,155.6055,155.6653,155.5905,155.6653,39073
2024-04-01 11:57:00,155.6653,155.6853,155.6207,155.6254,24650
2024-04-01 11:58:00,155.6154,155.6196,155.4758,155.5057,35651
2024-04-01 11:59:00,155.4957,155.5556,155.4658,155.5461,39657
2024-04-01 12:00:00,155.5556,155.5955,155.5207,155.5656,53383
2024-04-01 12:01:00,155.5705,155.7052,155.5705,155.6603,30349
2024-04-01 12:02:00,155.6653,155.7451,155.6652,155.7351,32633
2024-04-01 12:03:00,155.7451,155.8000,155.7451,155.8000,32501
2024-04-01 12:04:00,155.8000,155.9047,155.7850,155.9014,27496
2024-04-01 12:05:00,155.9014,156.0244,155.9014,156.0144,37881
2024-04-01 12:06:00,156.0046,156.0244,155.9696,155.9696,38352
2024-04-01 12:07:00,155.9745,156.0144,155.9247,155.9496,50737
2024-04-01 12:08:00,155.9546,156.0244,155.9147,156.0144,33048
2024-04-01 12:09:00,156.0099,156.0244,155.9546,155.9562,31610
2024-04-01 12:10:00,155.9646,155.9745,155.8947,155.8947,22019
2024-04-01 12:11:00,155.8947,155.9007,155.8050,155.8698,29155
2024-04-01 12:12:00,155.8698,155.9197,155.7850,155.7850,38228
2024-04-01 12:13:00,155.7950,155.8249,155.7551,155.7701,32697
2024-04-01 12:14:00,155.7651,155.8149,155.7551,155.7950,35071
2024-04-01 12:15:00,155.7850,155.8249,155.7451,155.7950,27217
2024-04-01 12:16:00,155.7950,155.8100,155.7551,155.8050,28693
2024-04-01 12:17:00,155.8149,155.8947,155.8149,155.8748,46800
2024-04-01 12:18:00,155.8698,155.8848,155.7451,155.8344,29626
2024-04-01 12:19:00,155.8249,155.8299,155.7401,155.7551,23447
2024-04-01 12:20:00,155.7551,155.7651,155.6454,155.7571,28529
2024-04-01 12:21:00,155.7551,155.7650,155.6952,155.7551,31459
2024-04-01 12:22:00,155.7551,155.8449,155.7202,155.8449,16831
2024-04-01 12:23:00,155.8450,155.8548,155.6977,155.7052,37785
2024-04-01 12:24:00,155.7052,155.7252,155.6454,155.7152,36455
2024-04-01 12:25:00,155.7202,155.7451,155.6753,155.7252,20907
2024-04-01 12:26:00,155.7202,155.7900,155.7152,155.7651,18673
2024-04-01 12:27:00,155.7601,155.7986,155.7102,155.7152,36914
2024-04-01 12:28:00,155.7154,155.7252,155.6404,155.6664,34417
2024-04-01 12:29:00,155.6653,155.6952,155.6553,155.6653,37187
2024-04-01 12:30:00,155.6553,155.7750,155.6553,155.7750,27997
2024-04-01 12:31:00,155.7850,155.8050,155.7651,155.7750,38884
2024-04-01 12:32:00,155.7750,155.7750,155.7351,155.7351,39715
2024-04-01 12:33:00,155.7450,155.8199,155.7450,155.7601,27147
2024-04-01 12:34:00,155.7601,155.7850,155.7202,155.7850,18777
2024-04-01 12:35:00,155.7900,155.8648,155.7102,155.8648,40496
2024-04-01 12:36:00,155.8748,155.8748,155.7950,155.7956,23371
2024-04-01 12:37:00,155.8012,155.8012,155.6952,155.7451,23919
2024-04-01 12:38:00,155.7351,155.7651,155.6902,155.7651,18713
2024-04-01 12:39:00,155.7551,155.8449,155.7351,155.8399,30987
2024-04-01 12:40:00,155.8449,155.8748,155.8350,155.8367,23383
2024-04-01 12:41:00,155.8399,155.9147,155.8249,155.9047,23177
2024-04-01 12:42:00,155.8948,155.9895,155.8948,155.9646,38830
2024-04-01 12:43:00,155.9596,155.9646,155.9047,155.9646,23772
2024-04-01 12:44:00,155.9646,155.9755,155.9097,155.9646,16914
2024-04-01 12:45:00,155.9556,155.9795,155.8886,155.8997,24861
2024-04-01 12:46:00,155.8948,155.9147,155.8449,155.9147,31799
2024-04-01 12:47:00,155.9047,155.9247,155.8947,155.9147,18690
2024-04-01 12:48:00,155.9047,155.9047,155.7551,155.7753,27956
2024-04-01 12:49:00,155.7651,155.7950,155.7351,155.7351,17963
2024-04-01 12:50:00,155.7252,155.7850,155.7202,155.7701,15782
2024-04-01 12:51:00,155.7750,155.7950,155.7600,155.7600,16650
2024-04-01 12:52:00,155.7651,155.7651,155.7052,155.7451,19687
2024-04-01 12:53:00,155.7351,155.7501,155.7152,155.7252,17951
2024-04-01 12:54:00,155.7351,155.7651,155.7052,155.7052,24784
2024-04-01 12:55:00,155.7102,155.7451,155.7051,155.7351,24829
2024-04-01 12:56:00,155.7252,155.7252,155.6853,155.7152,16010
2024-04-01 12:57:00,155.7152,155.7551,155.6977,155.7551,14654
2024-04-01 12:58:00,155.7451,155.7451,155.6553,155.7252,29228
2024-04-01 12:59:00,155.7152,155.7351,155.6653,155.6753,26585
2024-04-01 13:00:00,155.6687,155.7052,155.6404,155.7002,37867
2024-04-01 13:01:00,155.6952,155.6952,155.5955,155.6154,39224
2024-04-01 13:02:00,155.6254,155.6753,155.5858,155.6753,33391
2024-04-01 13:03:00,155.6853,155.7351,155.6853,155.7302,22681
2024-04-01 13:04:00,155.7252,155.7401,155.7052,155.7351,17140
2024-04-01 13:05:00,155.7252,155.7750,155.7252,155.7651,25106
2024-04-01 13:06:00,155.7631,155.7631,155.6553,155.7202,25831
2024-04-01 13:07:00,155.7252,155.7252,155.6454,155.6756,34241
2024-04-01 13:08:00,155.6753,155.6952,155.6354,155.6653,25244
2024-04-01 13:09:00,155.6653,155.7252,155.6354,155.7052,23412
2024-04-01 13:10:00,155.6952,155.7152,155.6404,155.6434,24194
2024-04-01 13:11:00,155.6454,155.6553,155.6055,155.6154,22954
2024-04-01 13:12:00,155.6254,155.6356,155.5955,155.6254,19586
2024-04-01 13:13:00,155.6254,155.6952,155.6254,155.6455,30925
2024-04-01 13:14:00,155.6454,155.6952,155.6404,155.6455,12810
2024-04-01 13:15:00,155.6454,155.6454,155.6089,155.6354,26520
2024-04-01 13:16:00,155.6404,155.6653,155.6055,155.6354,32277
2024-04-01 13:17:00,155.6304,155.6653,155.6304,155.6455,19731
2024-04-01 13:18:00,155.6454,155.7451,155.6065,155.7252,50727
2024-04-01 13:19:00,155.7152,155.7850,155.6853,155.7850,45148
2024-04-01 13:20:00,155.7850,155.8349,155.7002,155.8325,82559
2024-04-01 13:21:00,155.8299,155.8548,155.8149,155.8399,42254
2024-04-01 13:22:00,155.8449,155.8449,155.8149,155.8299,23559
2024-04-01 13:23:00,155.8250,155.8548,155.7900,155.7900,31285
2024-04-01 13:24:00,155.7850,155.7950,155.7051,155.7252,31367
2024-04-01 13:25:00,155.7152,155.7451,155.6885,155.6885,29310
2024-04-01 13:26:00,155.6952,155.8000,155.6902,155.7850,31342
2024-04-01 13:27:00,155.7851,155.8499,155.7451,155.8249,26246
2024-04-01 13:28:00,155.8249,155.8748,155.8000,155.8050,25702
2024-04-01 13:29:00,155.8050,155.8249,155.7850,155.8249,12480
2024-04-01 13:30:00,155.8299,155.8848,155.8199,155.8848,19775
2024-04-01 13:31:00,155.8798,155.8848,155.8149,155.8149,17296
2024-04-01 13:32:00,155.8114,155.8249,155.7052,155.7252,30611
2024-04-01 13:33:00,155.7302,155.7471,155.6952,155.7052,18467
2024-04-01 13:34:00,155.7052,155.7451,155.7052,155.7351,21088
2024-04-01 13:35:00,155.7351,155.7401,155.6853,155.7002,22139
2024-04-01 13:36:00,155.6952,155.7252,155.6853,155.7252,25895
2024-04-01 13:37:00,155.7302,155.7750,155.6753,155.7052,38019
2024-04-01 13:38:00,155.7052,155.7351,155.6653,155.6653,20803
2024-04-01 13:39:00,155.6454,155.6456,155.5356,155.5858,52157
2024-04-01 13:40:00,155.5899,155.7152,155.5899,155.6603,32396
2024-04-01 13:41:00,155.6454,155.6643,155.5923,155.6055,30291
2024-04-01 13:42:00,155.6154,155.6354,155.5456,155.5456,21928
2024-04-01 13:43:00,155.5406,155.5905,155.5257,155.5656,29727
2024-04-01 13:44:00,155.5656,155.6354,155.5656,155.6254,29892
2024-04-01 13:45:00,155.6280,155.6454,155.5556,155.5606,31812
