,open_F,high_F,low_F,close_F,volume_F
2024-09-09 17:50:00,10.6900,10.7000,10.6800,10.6800,402
2024-09-09 17:51:00,10.6900,10.7000,10.6900,10.7000,3
2024-09-09 17:52:00,10.6900,10.7000,10.6900,10.7000,11
2024-09-09 17:53:00,10.6800,10.7000,10.6800,10.6900,28
2024-09-09 17:54:00,10.7000,10.7000,10.7000,10.7000,21
2024-09-09 17:55:00,10.6900,10.7000,10.6900,10.7000,33
2024-09-09 17:56:00,10.7000,10.7000,10.6800,10.6900,2117
2024-09-09 17:57:00,10.6800,10.7000,10.6800,10.7000,111
2024-09-09 17:58:00,10.6900,10.7000,10.6900,10.6900,8
2024-09-09 18:00:00,10.6800,10.7000,10.6800,10.7000,258
2024-09-09 18:01:00,10.7000,10.7000,10.6900,10.7000,106
2024-09-09 18:02:00,10.7000,10.7000,10.6900,10.6900,2
2024-09-09 18:03:00,10.7000,10.7000,10.6900,10.6900,11
2024-09-09 18:04:00,10.6800,10.6900,10.6800,10.6900,14
2024-09-09 18:05:00,10.6900,10.7000,10.6900,10.6999,152
2024-09-09 18:06:00,10.6800,10.6800,10.6800,10.6800,50
2024-09-09 18:07:00,10.7000,10.7000,10.7000,10.7000,34
2024-09-09 18:08:00,10.7000,10.7000,10.6800,10.6800,139
2024-09-09 18:09:00,10.6800,10.7000,10.6800,10.6900,130
2024-09-09 18:10:00,10.7000,10.7000,10.7000,10.7000,13
2024-09-09 18:11:00,10.7000,10.7000,10.6800,10.7000,1573
2024-09-09 18:12:00,10.6850,10.6850,10.6850,10.6850,2
2024-09-09 18:13:00,10.6800,10.7000,10.6700,10.6700,208
2024-09-09 18:14:00,10.7000,10.7000,10.7000,10.7000,35
2024-09-09 18:15:00,10.7000,10.7000,10.7000,10.7000,503
2024-09-09 18:16:00,10.6900,10.6900,10.6900,10.6900,2
2024-09-09 18:17:00,10.7000,10.7000,10.7000,10.7000,59
2024-09-09 18:18:00,10.7000,10.7000,10.7000,10.7000,1
2024-09-09 18:19:00,10.6800,10.7000,10.6800,10.7000,137
2024-09-09 18:20:00,10.7000,10.7000,10.6900,10.6900,11
2024-09-09 18:21:00,10.6900,10.6900,10.6900,10.6900,7
2024-09-09 18:22:00,10.6900,10.7000,10.6800,10.6900,5313
2024-09-09 18:23:00,10.6900,10.7000,10.6900,10.7000,6
2024-09-09 18:24:00,10.6900,10.7000,10.6900,10.7000,765
2024-09-09 18:25:00,10.7000,10.7000,10.6800,10.6800,114
2024-09-09 18:26:00,10.7000,10.7000,10.6900,10.6900,11
2024-09-09 18:27:00,10.7000,10.7000,10.6800,10.6800,665
2024-09-09 18:28:00,10.7000,10.7000,10.6900,10.6900,6
2024-09-09 18:29:00,10.7000,10.7000,10.7000,10.7000,9
2024-09-09 18:30:00,10.6600,10.6900,10.6600,10.6900,2900947
2024-09-09 18:32:00,10.6900,10.6900,10.6900,10.6900,1
2024-09-09 18:34:00,10.6900,10.6900,10.6850,10.6850,34
2024-09-09 18:35:00,10.6800,10.6850,10.6800,10.6850,116
2024-09-09 18:36:00,10.6900,10.6900,10.6850,10.6850,5
2024-09-09 18:37:00,10.6800,10.7000,10.6800,10.7000,2005
2024-09-09 18:38:00,10.7000,10.7000,10.7000,10.7000,1
2024-09-09 18:39:00,10.6900,10.6900,10.6900,10.6900,5
2024-09-09 18:40:00,10.6900,10.7000,10.6900,10.7000,52
2024-09-09 18:41:00,10.6900,10.6900,10.6900,10.6900,1
2024-09-09 18:42:00,10.7000,10.7000,10.6800,10.6800,85
2024-09-09 18:43:00,10.6800,10.7000,10.6800,10.7000,2
2024-09-09 18:44:00,10.7000,10.7000,10.7000,10.7000,150
2024-09-09 18:45:00,10.7000,10.7000,10.7000,10.7000,11
2024-09-09 18:46:00,10.7000,10.7000,10.6800,10.6800,103
2024-09-09 18:47:00,10.6900,10.6900,10.6900,10.6900,8
2024-09-09 18:48:00,10.7000,10.7000,10.7000,10.7000,3
2024-09-09 18:49:00,10.6900,10.6900,10.6900,10.6900,4
2024-09-09 18:50:00,10.6950,10.7000,10.6950,10.7000,123
2024-09-09 18:51:00,10.6900,10.7000,10.6900,10.7000,13
2024-09-09 18:52:00,10.6900,10.7000,10.6800,10.7000,339
2024-09-09 18:53:00,10.6800,10.6800,10.6800,10.6800,2480
2024-09-09 18:54:00,10.6800,10.6900,10.6800,10.6900,18
2024-09-09 18:55:00,10.6800,10.6800,10.6800,10.6800,3
2024-09-09 18:56:00,10.6800,10.6900,10.6800,10.6900,22
2024-09-09 18:57:00,10.6800,10.6900,10.6800,10.6800,78
2024-09-09 18:58:00,10.6900,10.6900,10.6900,10.6900,2
2024-09-09 18:59:00,10.6900,10.6900,10.6800,10.6900,30
2024-09-09 19:00:00,10.6600,10.7000,10.6600,10.6900,2900980
2024-09-09 19:01:00,10.7000,10.7000,10.6800,10.6800,3
2024-09-09 19:02:00,10.6900,10.7000,10.6800,10.6800,109
2024-09-09 19:03:00,10.7000,10.7000,10.7000,10.7000,19
2024-09-09 19:04:00,10.6900,10.7000,10.6808,10.6900,25
2024-09-09 19:05:00,10.7000,10.7000,10.7000,10.7000,1
2024-09-09 19:06:00,10.7000,10.7000,10.7000,10.7000,1
2024-09-09 19:07:00,10.7000,10.7000,10.6800,10.6800,25
2024-09-09 19:09:00,10.7000,10.7000,10.6800,10.6900,51
2024-09-09 19:10:00,10.7000,10.7000,10.7000,10.7000,260
2024-09-09 19:11:00,10.6900,10.7000,10.6900,10.6900,224
2024-09-09 19:12:00,10.7000,10.7000,10.6900,10.6900,6
2024-09-09 19:13:00,10.6900,10.6900,10.6900,10.6900,1
2024-09-09 19:14:00,10.6900,10.7000,10.6900,10.6900,9
2024-09-09 19:15:00,10.6900,10.7000,10.6800,10.7000,5
2024-09-09 19:16:00,10.6900,10.7000,10.6800,10.6800,127
2024-09-09 19:17:00,10.6800,10.7000,10.6800,10.7000,26
2024-09-09 19:18:00,10.6996,10.6996,10.6996,10.6996,9
2024-09-09 19:19:00,10.7000,10.7000,10.6900,10.6900,2
2024-09-09 19:20:00,10.7000,10.7000,10.6806,10.7000,8
2024-09-09 19:21:00,10.7000,10.7000,10.7000,10.7000,3
2024-09-09 19:22:00,10.6900,10.6900,10.6800,10.6800,24
2024-09-09 19:23:00,10.6800,10.6800,10.6800,10.6800,12
2024-09-09 19:25:00,10.6900,10.6900,10.6800,10.6900,82
2024-09-09 19:26:00,10.6850,10.6900,10.6800,10.6900,33
2024-09-09 19:28:00,10.6900,10.6900,10.6800,10.6900,164
2024-09-09 19:29:00,10.6900,10.6900,10.6900,10.6900,5
2024-09-09 19:30:00,10.6900,10.6900,10.6850,10.6850,13
2024-09-09 19:31:00,10.6900,10.6900,10.6800,10.6850,93
2024-09-09 19:32:00,10.6900,10.6900,10.6900,10.6900,5
2024-09-09 19:33:00,10.6850,10.6900,10.6850,10.6900,13
2024-09-09 19:34:00,10.6900,10.6900,10.6800,10.6800,100
2024-09-09 19:35:00,10.6800,10.6850,10.6800,10.6850,3
2024-09-09 19:36:00,10.6850,10.6850,10.6850,10.6850,2
2024-09-09 19:37:00,10.6900,10.6900,10.6900,10.6900,57
2024-09-09 19:38:00,10.6900,10.6900,10.6900,10.6900,45
2024-09-09 19:39:00,10.6800,10.6900,10.6800,10.6850,6
2024-09-09 19:40:00,10.6800,10.6850,10.6800,10.6850,12
2024-09-09 19:41:00,10.6800,10.6900,10.6800,10.6850,45
2024-09-09 19:42:00,10.6800,10.6900,10.6800,10.6900,211
2024-09-09 19:43:00,10.6850,10.6900,10.6850,10.6850,8
2024-09-09 19:44:00,10.6900,10.6900,10.6800,10.6800,619
2024-09-09 19:45:00,10.6800,10.6800,10.6750,10.6750,4
2024-09-09 19:46:00,10.6800,10.6800,10.6700,10.6750,308
2024-09-09 19:47:00,10.6750,10.6800,10.6700,10.6800,4397
2024-09-09 19:48:00,10.6800,10.6900,10.6700,10.6700,379
2024-09-09 19:49:00,10.7000,10.7000,10.6700,10.6850,47
2024-09-09 19:50:00,10.6900,10.7000,10.6900,10.7000,300
2024-09-09 19:51:00,10.6800,10.7000,10.6700,10.7000,907
2024-09-09 19:52:00,10.6800,10.7000,10.6800,10.7000,18
2024-09-09 19:53:00,10.6800,10.7000,10.6800,10.7000,1357
2024-09-09 19:54:00,10.7000,10.7000,10.6900,10.6900,20
2024-09-09 19:55:00,10.7000,10.7000,10.7000,10.7000,10
2024-09-09 19:56:00,10.7000,10.7000,10.7000,10.7000,10
2024-09-09 19:57:00,10.7000,10.7000,10.6900,10.6900,3
2024-09-09 19:58:00,10.7000,10.7000,10.6900,10.6950,19
2024-09-09 19:59:00,10.7000,10.7000,10.6900,10.6900,10003
2024-09-10 04:00:00,10.6900,10.6900,10.6900,10.6900,3
2024-09-10 04:02:00,10.6800,10.6900,10.6800,10.6900,34
2024-09-10 04:04:00,10.6800,10.6800,10.6800,10.6800,30
2024-09-10 04:05:00,10.6800,10.6800,10.6800,10.6800,4
2024-09-10 04:08:00,10.6900,10.6900,10.6900,10.6900,200
2024-09-10 04:13:00,10.6800,10.6800,10.6800,10.6800,4
2024-09-10 04:24:00,10.6900,10.6900,10.6900,10.6900,2
2024-09-10 04:29:00,10.6900,10.6900,10.6900,10.6900,1
2024-09-10 04:30:00,10.6900,10.6900,10.6900,10.6900,10
2024-09-10 04:35:00,10.6800,10.6900,10.6800,10.6900,175
2024-09-10 04:37:00,10.6900,10.6900,10.6800,10.6800,14
2024-09-10 04:38:00,10.6900,10.6900,10.6900,10.6900,10
2024-09-10 04:39:00,10.6900,10.6900,10.6800,10.6800,18
2024-09-10 04:41:00,10.6900,10.6900,10.6900,10.6900,1
2024-09-10 04:50:00,10.6900,10.6900,10.6900,10.6900,10
2024-09-10 04:57:00,10.6800,10.6800,10.6800,10.6800,2023
2024-09-10 05:02:00,10.6800,10.6800,10.6800,10.6800,5
2024-09-10 05:03:00,10.6700,10.6700,10.6700,10.6700,749
2024-09-10 05:04:00,10.6700,10.6700,10.6700,10.6700,1252
2024-09-10 05:07:00,10.6700,10.6700,10.6700,10.6700,4
2024-09-10 05:09:00,10.6600,10.6600,10.6600,10.6600,1
2024-09-10 05:10:00,10.6600,10.6600,10.6600,10.6600,810
2024-09-10 05:14:00,10.6700,10.6700,10.6700,10.6700,1
2024-09-10 05:16:00,10.6700,10.6700,10.6700,10.6700,3
2024-09-10 05:25:00,10.6550,10.6600,10.6550,10.6600,100
2024-09-10 05:27:00,10.6700,10.6700,10.6700,10.6700,110
2024-09-10 05:32:00,10.6600,10.6600,10.6600,10.6600,2
2024-09-10 05:37:00,10.6600,10.6600,10.6600,10.6600,37
2024-09-10 05:42:00,10.6600,10.6600,10.6600,10.6600,48
2024-09-10 05:43:00,10.6600,10.6600,10.6600,10.6600,46
2024-09-10 05:45:00,10.6700,10.6700,10.6600,10.6700,261
2024-09-10 05:49:00,10.6500,10.6700,10.6500,10.6700,8
2024-09-10 05:50:00,10.6700,10.6700,10.6700,10.6700,25
2024-09-10 05:57:00,10.6600,10.6600,10.6600,10.6600,102
2024-09-10 06:02:00,10.6700,10.6700,10.6700,10.6700,149
2024-09-10 06:13:00,10.6700,10.6700,10.6700,10.6700,10
2024-09-10 06:17:00,10.6600,10.6600,10.6600,10.6600,1
2024-09-10 06:24:00,10.6600,10.6600,10.6600,10.6600,4
2024-09-10 06:26:00,10.6600,10.6600,10.6600,10.6600,259
2024-09-10 06:27:00,10.6600,10.6600,10.6500,10.6500,25
2024-09-10 06:33:00,10.6500,10.6500,10.6500,10.6500,3
2024-09-10 06:34:00,10.6500,10.6500,10.6500,10.6500,1
2024-09-10 06:37:00,10.6500,10.6500,10.6500,10.6500,1
2024-09-10 06:41:00,10.6500,10.6500,10.6500,10.6500,12
2024-09-10 06:43:00,10.6600,10.6700,10.6600,10.6700,2001
2024-09-10 06:44:00,10.6700,10.6700,10.6700,10.6700,4
2024-09-10 06:45:00,10.6550,10.6550,10.6550,10.6550,100
2024-09-10 06:46:00,10.6500,10.6700,10.6400,10.6700,654
2024-09-10 06:47:00,10.6700,10.6700,10.6700,10.6700,1
2024-09-10 06:51:00,10.6500,10.6500,10.6000,10.6000,10240
2024-09-10 06:52:00,10.6000,10.6100,10.5900,10.6100,1100
2024-09-10 06:53:00,10.6000,10.6000,10.5800,10.5900,6769
2024-09-10 06:54:00,10.6000,10.6000,10.5600,10.5600,14092
2024-09-10 06:55:00,10.5600,10.5800,10.5600,10.5800,10021
2024-09-10 06:56:00,10.5800,10.5800,10.5450,10.5500,8386
2024-09-10 06:57:00,10.5500,10.5500,10.5300,10.5300,4311
2024-09-10 06:58:00,10.5400,10.5400,10.5300,10.5400,1111
2024-09-10 06:59:00,10.5400,10.5400,10.5400,10.5400,1
2024-09-10 07:00:00,10.5400,10.5800,10.5400,10.5790,18315
2024-09-10 07:01:00,10.5700,10.5700,10.5700,10.5700,500
2024-09-10 07:02:00,10.5700,10.5700,10.5700,10.5700,50
2024-09-10 07:04:00,10.5700,10.5800,10.5700,10.5800,890
2024-09-10 07:05:00,10.5800,10.5800,10.5700,10.5700,1595
2024-09-10 07:06:00,10.5700,10.5700,10.5700,10.5700,6086
2024-09-10 07:07:00,10.5700,10.5700,10.5700,10.5700,210
2024-09-10 07:08:00,10.5800,10.5800,10.5700,10.5700,1712
2024-09-10 07:09:00,10.5700,10.5700,10.5500,10.5500,17717
2024-09-10 07:10:00,10.5500,10.5500,10.5500,10.5500,11304
2024-09-10 07:11:00,10.5500,10.5500,10.5200,10.5200,28638
2024-09-10 07:12:00,10.5200,10.5200,10.5200,10.5200,1000
2024-09-10 07:13:00,10.5300,10.5400,10.5300,10.5400,7199
2024-09-10 07:14:00,10.5400,10.5500,10.5400,10.5500,569
2024-09-10 07:15:00,10.5500,10.5500,10.5500,10.5500,800
2024-09-10 07:16:00,10.5500,10.5500,10.5500,10.5500,5033
2024-09-10 07:17:00,10.5400,10.5400,10.5300,10.5300,10182
2024-09-10 07:21:00,10.5400,10.5400,10.5400,10.5400,20
2024-09-10 07:22:00,10.5300,10.5300,10.4700,10.4700,62523
2024-09-10 07:23:00,10.4700,10.4800,10.4600,10.4600,14550
2024-09-10 07:24:00,10.4700,10.4700,10.4700,10.4700,595
2024-09-10 07:25:00,10.4700,10.4700,10.4700,10.4700,1201
2024-09-10 07:26:00,10.4700,10.4700,10.4700,10.4700,7644
2024-09-10 07:27:00,10.4600,10.4700,10.4600,10.4700,27802
2024-09-10 07:28:00,10.4700,10.4800,10.4700,10.4800,520
2024-09-10 07:29:00,10.4600,10.4700,10.4600,10.4600,8105
2024-09-10 07:30:00,10.4600,10.4600,10.4600,10.4600,51
2024-09-10 07:31:00,10.4600,10.4600,10.4600,10.4600,396
2024-09-10 07:32:00,10.4600,10.4600,10.4600,10.4600,1709
2024-09-10 07:33:00,10.4600,10.4600,10.4600,10.4600,220
2024-09-10 07:34:00,10.4600,10.4600,10.4600,10.4600,476
2024-09-10 07:35:00,10.4600,10.4600,10.4600,10.4600,103
2024-09-10 07:36:00,10.4600,10.4600,10.4600,10.4600,2011
2024-09-10 07:37:00,10.4600,10.4600,10.4600,10.4600,120
2024-09-10 07:38:00,10.4600,10.4600,10.4400,10.4400,16025
2024-09-10 07:39:00,10.4400,10.4400,10.4200,10.4200,2636
2024-09-10 07:40:00,10.4100,10.4100,10.4000,10.4000,9423
2024-09-10 07:41:00,10.4100,10.4100,10.4100,10.4100,302
2024-09-10 07:42:00,10.4100,10.4100,10.4100,10.4100,2401
2024-09-10 07:43:00,10.4100,10.4100,10.3800,10.3800,11795
2024-09-10 07:44:00,10.3900,10.3900,10.3800,10.3800,626
2024-09-10 07:45:00,10.3800,10.3900,10.3800,10.3900,6093
2024-09-10 07:46:00,10.4100,10.4100,10.4100,10.4100,5
2024-09-10 07:47:00,10.4190,10.4200,10.4190,10.4200,110
2024-09-10 07:48:00,10.4100,10.4200,10.4100,10.4200,2092
2024-09-10 07:50:00,10.4200,10.4200,10.4200,10.4200,4300
2024-09-10 07:51:00,10.4300,10.4300,10.4300,10.4300,500
2024-09-10 07:52:00,10.4400,10.4500,10.4400,10.4500,7205
2024-09-10 07:53:00,10.4500,10.4500,10.4500,10.4500,21
2024-09-10 07:54:00,10.4500,10.4500,10.4450,10.4500,560
2024-09-10 07:55:00,10.4600,10.4600,10.4600,10.4600,800
2024-09-10 07:56:00,10.4600,10.4600,10.4600,10.4600,2656
2024-09-10 07:57:00,10.4700,10.4700,10.4700,10.4700,2179
2024-09-10 07:58:00,10.4700,10.4900,10.4700,10.4900,2881
2024-09-10 07:59:00,10.4800,10.4800,10.4800,10.4800,2000
2024-09-10 08:00:00,10.6600,10.7288,10.3700,10.4850,137580
2024-09-10 08:01:00,10.4400,10.5700,10.3900,10.4600,24078
2024-09-10 08:02:00,10.4600,10.6600,10.4500,10.4700,19192
2024-09-10 08:03:00,10.4600,10.4700,10.4500,10.4700,757
2024-09-10 08:04:00,10.4500,10.4700,10.4500,10.4600,545
2024-09-10 08:05:00,10.4600,10.4700,10.4500,10.4600,1582
2024-09-10 08:06:00,10.4600,10.4600,10.4500,10.4600,1556
2024-09-10 08:07:00,10.4600,10.4600,10.4550,10.4600,272
2024-09-10 08:08:00,10.4700,10.4700,10.4500,10.4700,3949
2024-09-10 08:09:00,10.4600,10.4700,10.4500,10.4650,12077
2024-09-10 08:10:00,10.4650,10.4700,10.4600,10.4700,2503
2024-09-10 08:11:00,10.4650,10.4800,10.4600,10.4800,5436
2024-09-10 08:12:00,10.4700,10.4800,10.4700,10.4800,2496
2024-09-10 08:13:00,10.4800,10.4900,10.4725,10.4725,561
2024-09-10 08:14:00,10.4900,10.4900,10.4700,10.4850,9665
2024-09-10 08:15:00,10.4900,10.5000,10.4800,10.4900,6367
2024-09-10 08:16:00,10.4900,10.5000,10.4800,10.5000,9561
2024-09-10 08:17:00,10.4900,10.5000,10.4800,10.5000,1912
2024-09-10 08:18:00,10.5000,10.5000,10.4700,10.4700,24057
2024-09-10 08:19:00,10.4700,10.4700,10.4600,10.4700,3010
2024-09-10 08:20:00,10.4700,10.4900,10.4700,10.4700,5276
2024-09-10 08:21:00,10.4722,10.4800,10.4700,10.4800,297
2024-09-10 08:22:00,10.4600,10.4797,10.4600,10.4797,1600
2024-09-10 08:23:00,10.4700,10.4700,10.4500,10.4600,16622
2024-09-10 08:24:00,10.4600,10.4600,10.4500,10.4600,10786
2024-09-10 08:25:00,10.4600,10.4600,10.4505,10.4600,6327
2024-09-10 08:26:00,10.4600,10.4800,10.4500,10.4800,5160
2024-09-10 08:27:00,10.4790,10.4800,10.4650,10.4800,52
2024-09-10 08:28:00,10.4800,10.4800,10.4600,10.4800,489
2024-09-10 08:29:00,10.4800,10.4800,10.4700,10.4800,1327
2024-09-10 08:30:00,10.4790,10.4800,10.4600,10.4800,167
2024-09-10 08:31:00,10.4700,10.4700,10.4400,10.4400,20321
2024-09-10 08:32:00,10.4500,10.4500,10.4200,10.4350,11853
2024-09-10 08:33:00,10.4400,10.4400,10.4200,10.4300,1187
2024-09-10 08:34:00,10.4300,10.4400,10.4300,10.4300,1816
2024-09-10 08:35:00,10.4400,10.4400,10.4200,10.4300,1546
2024-09-10 08:36:00,10.4400,10.4400,10.4200,10.4300,4100
2024-09-10 08:37:00,10.4400,10.4400,10.4300,10.4400,929
2024-09-10 08:38:00,10.4400,10.4400,10.4300,10.4350,202
2024-09-10 08:39:00,10.4400,10.4400,10.4300,10.4400,7479
2024-09-10 08:40:00,10.4400,10.4400,10.4300,10.4300,8022
2024-09-10 08:41:00,10.4300,10.4300,10.4200,10.4300,7615
2024-09-10 08:42:00,10.4300,10.4400,10.4200,10.4300,8452
2024-09-10 08:43:00,10.4400,10.4400,10.4350,10.4350,16456
2024-09-10 08:44:00,10.4400,10.4400,10.4300,10.4400,10742
2024-09-10 08:45:00,10.4400,10.4500,10.4400,10.4500,1310
2024-09-10 08:46:00,10.4500,10.4900,10.4500,10.4600,4556
2024-09-10 08:47:00,10.4700,10.4700,10.4600,10.4700,3761
2024-09-10 08:48:00,10.4700,10.4700,10.4600,10.4700,2196
2024-09-10 08:49:00,10.4700,10.4700,10.4650,10.4650,279
2024-09-10 08:50:00,10.4700,10.4700,10.4601,10.4650,1312
2024-09-10 08:51:00,10.4695,10.4700,10.4650,10.4700,3911
2024-09-10 08:52:00,10.4700,10.4700,10.4650,10.4650,1186
2024-09-10 08:53:00,10.4700,10.4700,10.4600,10.4700,312
2024-09-10 08:54:00,10.4700,10.4700,10.4650,10.4700,4684
2024-09-10 08:55:00,10.4800,10.4800,10.4610,10.4800,11823
2024-09-10 08:56:00,10.4800,10.4800,10.4700,10.4700,417
2024-09-10 08:57:00,10.4800,10.4800,10.4700,10.4800,18260
2024-09-10 08:58:00,10.4700,10.4950,10.4700,10.4950,13515
2024-09-10 08:59:00,10.4900,10.5000,10.4900,10.4995,3074
2024-09-10 09:00:00,10.4900,10.5000,10.4900,10.5000,2795
2024-09-10 09:01:00,10.5000,10.5000,10.4900,10.4900,8184
2024-09-10 09:02:00,10.4900,10.4900,10.4800,10.4895,1780
2024-09-10 09:03:00,10.4800,10.4900,10.4700,10.4900,9967
2024-09-10 09:04:00,10.4900,10.4900,10.4800,10.4850,1907
2024-09-10 09:05:00,10.4850,10.4900,10.4800,10.4800,1359
2024-09-10 09:06:00,10.4900,10.4900,10.4800,10.4900,3639
2024-09-10 09:07:00,10.4900,10.4900,10.4800,10.4900,3686
2024-09-10 09:08:00,10.4900,10.4900,10.4850,10.4899,501
2024-09-10 09:09:00,10.4805,10.4900,10.4800,10.4850,7560
2024-09-10 09:10:00,10.4900,10.4900,10.4700,10.4700,17368
2024-09-10 09:11:00,10.4900,10.4900,10.4700,10.4800,3185
2024-09-10 09:12:00,10.4750,10.4800,10.4700,10.4800,755
2024-09-10 09:13:00,10.4800,10.4800,10.4800,10.4800,1091
2024-09-10 09:14:00,10.4700,10.4800,10.4700,10.4800,196
2024-09-10 09:15:00,10.4795,10.4800,10.4700,10.4700,7050
2024-09-10 09:16:00,10.4800,10.4800,10.4700,10.4800,4670
2024-09-10 09:17:00,10.4700,10.4800,10.4700,10.4800,6227
2024-09-10 09:18:00,10.4800,10.4800,10.4600,10.4700,7094
2024-09-10 09:19:00,10.4800,10.4800,10.4700,10.4800,30396
2024-09-10 09:20:00,10.4800,10.4800,10.4750,10.4800,5788
2024-09-10 09:21:00,10.4800,10.4800,10.4700,10.4800,3033
2024-09-10 09:22:00,10.4800,10.4800,10.4750,10.4800,390
2024-09-10 09:23:00,10.4800,10.4900,10.4700,10.4900,3923
2024-09-10 09:24:00,10.4900,10.4900,10.4800,10.4900,1944
2024-09-10 09:25:00,10.4900,10.5000,10.4800,10.4900,673
2024-09-10 09:26:00,10.4900,10.5100,10.4900,10.5000,10579
2024-09-10 09:27:00,10.5000,10.5100,10.4900,10.5100,1207
2024-09-10 09:28:00,10.5000,10.5100,10.4900,10.5100,5480
2024-09-10 09:29:00,10.5100,10.5100,10.4800,10.4800,7435
2024-09-10 09:30:00,10.4900,10.4900,10.4100,10.4300,111060
2024-09-10 09:31:00,10.4350,10.4400,10.3950,10.3950,47413
2024-09-10 09:32:00,10.3950,10.4300,10.3950,10.4200,115675
2024-09-10 09:33:00,10.4200,10.4400,10.2700,10.2999,3391905
2024-09-10 09:34:00,10.2900,10.3200,10.2600,10.2660,409313
2024-09-10 09:35:00,10.2650,10.3050,10.2400,10.2750,771213
2024-09-10 09:36:00,10.2740,10.3050,10.2650,10.2650,362622
2024-09-10 09:37:00,10.2700,10.2800,10.2500,10.2700,246723
2024-09-10 09:38:00,10.2787,10.3171,10.2700,10.3050,221263
2024-09-10 09:39:00,10.3098,10.3100,10.2600,10.2650,315402
2024-09-10 09:40:00,10.2650,10.2900,10.2600,10.2700,221033
2024-09-10 09:41:00,10.2800,10.3050,10.2700,10.3000,392289
2024-09-10 09:42:00,10.2987,10.3100,10.2900,10.3050,244768
2024-09-10 09:43:00,10.3050,10.3200,10.2950,10.3200,294267
2024-09-10 09:44:00,10.3200,10.3300,10.3100,10.3200,177198
2024-09-10 09:45:00,10.3150,10.3500,10.3100,10.3250,264273
2024-09-10 09:46:00,10.3261,10.3500,10.3200,10.3300,201503
2024-09-10 09:47:00,10.3350,10.3400,10.3100,10.3200,204273
2024-09-10 09:48:00,10.3150,10.3400,10.3100,10.3300,214858
2024-09-10 09:49:00,10.3266,10.3300,10.3200,10.3250,115421
2024-09-10 09:50:00,10.3200,10.3400,10.3150,10.3301,317949
2024-09-10 09:51:00,10.3390,10.3450,10.3300,10.3350,174245
2024-09-10 09:52:00,10.3400,10.3500,10.3300,10.3400,161887
2024-09-10 09:53:00,10.3400,10.3500,10.3300,10.3350,121303
2024-09-10 09:54:00,10.3350,10.3350,10.3100,10.3140,359913
2024-09-10 09:55:00,10.3150,10.3255,10.3000,10.3050,322061
2024-09-10 09:56:00,10.3050,10.3100,10.2950,10.3000,207798
2024-09-10 09:57:00,10.3000,10.3000,10.2800,10.2850,127418
2024-09-10 09:58:00,10.2850,10.2950,10.2800,10.2950,210754
2024-09-10 09:59:00,10.2950,10.3000,10.2900,10.2950,123895
2024-09-10 10:00:00,10.2900,10.3000,10.2900,10.2900,107875
2024-09-10 10:01:00,10.2950,10.3200,10.2900,10.3200,179546
2024-09-10 10:02:00,10.3166,10.3300,10.3150,10.3250,84353
2024-09-10 10:03:00,10.3223,10.3400,10.3200,10.3366,115207
2024-09-10 10:04:00,10.3350,10.3600,10.3300,10.3450,201079
2024-09-10 10:05:00,10.3400,10.3400,10.3100,10.3101,161724
2024-09-10 10:06:00,10.3150,10.3199,10.3000,10.3000,97805
2024-09-10 10:07:00,10.3050,10.3280,10.3000,10.3100,174419
2024-09-10 10:08:00,10.3154,10.3250,10.3100,10.3250,105204
2024-09-10 10:09:00,10.3250,10.3300,10.3100,10.3100,121271
2024-09-10 10:10:00,10.3100,10.3100,10.2900,10.2950,233146
2024-09-10 10:11:00,10.3000,10.3000,10.2800,10.2900,245941
2024-09-10 10:12:00,10.2850,10.2900,10.2700,10.2800,174785
2024-09-10 10:13:00,10.2762,10.2900,10.2762,10.2875,112488
2024-09-10 10:14:00,10.2890,10.2900,10.2700,10.2800,161787
2024-09-10 10:15:00,10.2750,10.2900,10.2750,10.2850,155263
2024-09-10 10:16:00,10.2800,10.2960,10.2800,10.2850,112531
2024-09-10 10:17:00,10.2900,10.3150,10.2800,10.2965,265277
2024-09-10 10:18:00,10.2900,10.2950,10.2800,10.2800,86218
2024-09-10 10:19:00,10.2850,10.2900,10.2700,10.2700,245593
2024-09-10 10:20:00,10.2750,10.2799,10.2600,10.2600,131895
2024-09-10 10:21:00,10.2600,10.2700,10.2500,10.2647,233128
2024-09-10 10:22:00,10.2650,10.2700,10.2600,10.2650,151098
2024-09-10 10:23:00,10.2650,10.2750,10.2600,10.2650,198402
2024-09-10 10:24:00,10.2650,10.2700,10.2600,10.2650,148573
2024-09-10 10:25:00,10.2600,10.2700,10.2600,10.2650,174268
2024-09-10 10:26:00,10.2600,10.2700,10.2600,10.2650,80183
2024-09-10 10:27:00,10.2650,10.2762,10.2600,10.2751,232646
2024-09-10 10:28:00,10.2750,10.2800,10.2700,10.2750,69598
2024-09-10 10:29:00,10.2750,10.2900,10.2700,10.2850,131728
2024-09-10 10:30:00,10.2900,10.2900,10.2750,10.2750,161484
2024-09-10 10:31:00,10.2750,10.2800,10.2600,10.2650,181993
2024-09-10 10:32:00,10.2650,10.2700,10.2600,10.2637,176473
2024-09-10 10:33:00,10.2650,10.2700,10.2600,10.2700,83151
2024-09-10 10:34:00,10.2695,10.2900,10.2630,10.2850,301179
2024-09-10 10:35:00,10.2899,10.2900,10.2800,10.2800,195954
