,open_JNJ,high_JNJ,low_JNJ,close_JNJ,volume_JNJ
2024-09-10 13:22:00,167.6050,167.6300,167.5900,167.6200,5964
2024-09-10 13:23:00,167.6100,167.6100,167.5400,167.5700,7066
2024-09-10 13:24:00,167.5750,167.6600,167.5400,167.6300,7283
2024-09-10 13:25:00,167.6400,167.6400,167.5700,167.5800,7730
2024-09-10 13:26:00,167.5500,167.6200,167.5300,167.5805,5453
2024-09-10 13:27:00,167.6200,167.6200,167.5500,167.5500,8176
2024-09-10 13:28:00,167.5600,167.5900,167.5500,167.5800,7906
2024-09-10 13:29:00,167.5750,167.5900,167.5400,167.5503,4924
2024-09-10 13:30:00,167.5500,167.5900,167.5100,167.5800,7903
2024-09-10 13:31:00,167.5800,167.6000,167.5500,167.6000,5733
2024-09-10 13:32:00,167.5950,167.6600,167.5900,167.6000,8342
2024-09-10 13:33:00,167.5700,167.6500,167.5500,167.5800,10121
2024-09-10 13:34:00,167.5750,167.6150,167.5300,167.6150,15341
2024-09-10 13:35:00,167.6250,167.6300,167.5800,167.5900,3161
2024-09-10 13:36:00,167.5700,167.5700,167.3900,167.4000,12132
2024-09-10 13:37:00,167.4300,167.4450,167.3750,167.4000,3030
2024-09-10 13:38:00,167.4000,167.4000,167.3300,167.3700,5884
2024-09-10 13:39:00,167.3650,167.4350,167.3650,167.3900,6011
2024-09-10 13:40:00,167.3825,167.5000,167.3800,167.5000,11314
2024-09-10 13:41:00,167.5000,167.5825,167.4850,167.5600,5015
2024-09-10 13:42:00,167.5400,167.5550,167.5100,167.5400,3272
2024-09-10 13:43:00,167.5400,167.5700,167.5350,167.5600,4732
2024-09-10 13:44:00,167.5500,167.5500,167.4600,167.4600,9315
2024-09-10 13:45:00,167.5000,167.5100,167.4600,167.4600,5366
2024-09-10 13:46:00,167.4600,167.4600,167.4100,167.4400,4390
2024-09-10 13:47:00,167.4400,167.4400,167.2900,167.2900,4584
2024-09-10 13:48:00,167.2900,167.2950,167.2750,167.2750,2618
2024-09-10 13:49:00,167.2700,167.2700,167.2000,167.2000,4556
2024-09-10 13:50:00,167.2050,167.2750,167.1900,167.2750,4877
2024-09-10 13:51:00,167.2800,167.2800,167.2150,167.2405,3977
2024-09-10 13:52:00,167.2400,167.2500,167.2100,167.2245,4785
2024-09-10 13:53:00,167.2200,167.2200,167.1500,167.1500,7020
2024-09-10 13:54:00,167.1350,167.1350,167.1200,167.1250,2454
2024-09-10 13:55:00,167.1400,167.1700,167.1250,167.1580,7856
2024-09-10 13:56:00,167.1600,167.2200,167.1100,167.2200,9162
2024-09-10 13:57:00,167.2300,167.2500,167.1603,167.1900,4112
2024-09-10 13:58:00,167.1800,167.2600,167.1800,167.2400,3504
2024-09-10 13:59:00,167.2200,167.2400,167.2000,167.2000,4163
2024-09-10 14:00:00,167.2100,167.2674,167.2100,167.2200,9220
2024-09-10 14:01:00,167.2500,167.2700,167.1950,167.2700,7244
2024-09-10 14:02:00,167.2600,167.2600,167.1800,167.1800,5943
2024-09-10 14:03:00,167.1700,167.2300,167.1700,167.1800,5752
2024-09-10 14:04:00,167.1700,167.1800,167.1409,167.1800,3315
2024-09-10 14:05:00,167.1600,167.1600,167.1100,167.1600,8669
2024-09-10 14:06:00,167.1700,167.1932,167.1550,167.1550,5836
2024-09-10 14:07:00,167.1500,167.1500,167.1100,167.1500,7510
2024-09-10 14:08:00,167.1250,167.1450,167.1200,167.1200,3786
2024-09-10 14:09:00,167.1400,167.1400,166.9100,166.9250,136521
2024-09-10 14:10:00,166.9300,166.9600,166.8100,166.8200,9986
2024-09-10 14:11:00,166.8150,166.8700,166.7450,166.7500,14129
2024-09-10 14:12:00,166.7476,166.8450,166.7450,166.7500,8090
2024-09-10 14:13:00,166.7650,166.8780,166.7650,166.8650,6094
2024-09-10 14:14:00,166.8700,166.9750,166.8601,166.9300,7129
2024-09-10 14:15:00,166.9400,166.9500,166.8200,166.8250,9337
2024-09-10 14:16:00,166.8250,166.9150,166.8103,166.8900,6881
2024-09-10 14:17:00,166.9000,166.9050,166.8700,166.8900,7553
2024-09-10 14:18:00,166.9100,166.9800,166.9100,166.9700,10865
2024-09-10 14:19:00,166.9750,167.0550,166.9700,166.9729,16563
2024-09-10 14:20:00,166.9850,167.0600,166.9850,167.0600,5385
2024-09-10 14:21:00,167.0600,167.1000,167.0400,167.0400,25335
2024-09-10 14:22:00,167.0300,167.1200,167.0250,167.1000,26633
2024-09-10 14:23:00,167.1050,167.2050,167.1050,167.1650,35567
2024-09-10 14:24:00,167.1550,167.2200,167.1550,167.1800,8708
2024-09-10 14:25:00,167.1850,167.2380,167.1850,167.2300,4539
2024-09-10 14:26:00,167.2200,167.2300,167.1100,167.1400,11520
2024-09-10 14:27:00,167.1650,167.2200,167.1625,167.1800,9891
2024-09-10 14:28:00,167.1800,167.1800,167.1200,167.1500,11243
2024-09-10 14:29:00,167.1800,167.3000,167.1800,167.2900,8637
2024-09-10 14:30:00,167.3000,167.3000,167.2250,167.2400,6219
2024-09-10 14:31:00,167.2200,167.3000,167.2200,167.3000,7267
2024-09-10 14:32:00,167.3000,167.3000,167.2700,167.2773,4345
2024-09-10 14:33:00,167.2716,167.3600,167.2700,167.3600,3687
2024-09-10 14:34:00,167.3550,167.3843,167.3500,167.3650,9016
2024-09-10 14:35:00,167.3800,167.4000,167.3798,167.4000,6259
2024-09-10 14:36:00,167.4000,167.4100,167.3450,167.3450,9976
2024-09-10 14:37:00,167.3586,167.3700,167.2700,167.2800,9700
2024-09-10 14:38:00,167.2650,167.2900,167.2550,167.2600,3758
2024-09-10 14:39:00,167.2600,167.2650,167.2301,167.2301,6360
2024-09-10 14:40:00,167.2500,167.3000,167.2500,167.2500,5631
2024-09-10 14:41:00,167.2500,167.2500,167.2201,167.2350,4435
2024-09-10 14:42:00,167.2300,167.2300,167.1800,167.2150,12142
2024-09-10 14:43:00,167.2150,167.2350,167.1900,167.2000,6008
2024-09-10 14:44:00,167.1900,167.2099,167.1826,167.1900,12372
2024-09-10 14:45:00,167.2000,167.2550,167.2000,167.2200,6149
2024-09-10 14:46:00,167.2200,167.2300,167.1950,167.1950,5436
2024-09-10 14:47:00,167.2100,167.2200,167.1200,167.2200,12799
2024-09-10 14:48:00,167.2200,167.2200,167.1800,167.2000,8051
2024-09-10 14:49:00,167.1950,167.1950,167.1400,167.1700,4738
2024-09-10 14:50:00,167.1800,167.2400,167.1800,167.2200,2545
2024-09-10 14:51:00,167.2300,167.2750,167.2200,167.2300,9607
2024-09-10 14:52:00,167.2200,167.2200,167.1900,167.2100,1546
2024-09-10 14:53:00,167.2150,167.2150,167.1800,167.1900,3420
2024-09-10 14:54:00,167.1800,167.2300,167.1600,167.2250,6365
2024-09-10 14:55:00,167.2289,167.2900,167.2200,167.2900,5415
2024-09-10 14:56:00,167.2800,167.3200,167.2700,167.3200,9467
2024-09-10 14:57:00,167.3100,167.3200,167.2700,167.2700,5243
2024-09-10 14:58:00,167.2700,167.2800,167.2400,167.2603,3764
2024-09-10 14:59:00,167.2750,167.3600,167.2750,167.3600,5027
2024-09-10 15:00:00,167.3700,167.4007,167.3700,167.3700,6593
2024-09-10 15:01:00,167.3619,167.3619,167.3200,167.3200,6661
2024-09-10 15:02:00,167.3100,167.4050,167.3100,167.4000,8219
2024-09-10 15:03:00,167.4100,167.4450,167.4058,167.4300,12052
2024-09-10 15:04:00,167.4300,167.4300,167.4000,167.4000,15094
2024-09-10 15:05:00,167.4200,167.4700,167.4200,167.4700,4901
2024-09-10 15:06:00,167.4800,167.4900,167.4500,167.4800,11828
2024-09-10 15:07:00,167.4601,167.5400,167.4601,167.5200,19287
2024-09-10 15:08:00,167.5400,167.5500,167.5200,167.5350,6157
2024-09-10 15:09:00,167.5382,167.5700,167.5100,167.5700,8064
2024-09-10 15:10:00,167.5700,167.5700,167.5100,167.5200,9283
2024-09-10 15:11:00,167.5200,167.5600,167.5200,167.5600,8695
2024-09-10 15:12:00,167.5550,167.5700,167.5000,167.5100,10467
2024-09-10 15:13:00,167.5100,167.6000,167.5100,167.5700,7174
2024-09-10 15:14:00,167.5650,167.5650,167.5144,167.5300,7237
2024-09-10 15:15:00,167.5300,167.5350,167.5000,167.5300,9153
2024-09-10 15:16:00,167.5300,167.5600,167.5300,167.5300,8595
2024-09-10 15:17:00,167.5276,167.5400,167.5100,167.5150,5338
2024-09-10 15:18:00,167.5100,167.5797,167.5100,167.5786,8602
2024-09-10 15:19:00,167.5800,167.6350,167.5750,167.6300,8456
2024-09-10 15:20:00,167.6300,167.6950,167.6300,167.6600,17661
2024-09-10 15:21:00,167.6600,167.6600,167.6100,167.6500,10529
2024-09-10 15:22:00,167.6600,167.6700,167.6000,167.6000,9426
2024-09-10 15:23:00,167.5950,167.6000,167.5600,167.5600,5105
2024-09-10 15:24:00,167.5700,167.6050,167.5700,167.6000,8906
2024-09-10 15:25:00,167.5901,167.6100,167.5600,167.6100,9080
2024-09-10 15:26:00,167.6000,167.6300,167.5600,167.6300,11015
2024-09-10 15:27:00,167.6400,167.6650,167.6200,167.6300,9359
2024-09-10 15:28:00,167.6300,167.6300,167.5800,167.5900,13443
2024-09-10 15:29:00,167.5900,167.5900,167.5400,167.5400,16745
2024-09-10 15:30:00,167.5500,167.5500,167.4700,167.5100,20893
2024-09-10 15:31:00,167.5200,167.5400,167.5068,167.5100,19075
2024-09-10 15:32:00,167.5100,167.5150,167.4500,167.4500,21760
2024-09-10 15:33:00,167.4500,167.4800,167.4000,167.4700,15551
2024-09-10 15:34:00,167.5000,167.5300,167.4650,167.4700,14467
2024-09-10 15:35:00,167.4700,167.5600,167.4300,167.5600,26566
2024-09-10 15:36:00,167.5600,167.6600,167.5600,167.6600,11281
2024-09-10 15:37:00,167.6500,167.6800,167.5900,167.5900,12508
2024-09-10 15:38:00,167.5900,167.5900,167.5250,167.5250,8530
2024-09-10 15:39:00,167.5250,167.5500,167.5050,167.5100,10351
2024-09-10 15:40:00,167.5300,167.5450,167.4600,167.4700,15359
2024-09-10 15:41:00,167.4700,167.5200,167.4650,167.5000,8886
2024-09-10 15:42:00,167.5050,167.5400,167.5000,167.5100,13108
2024-09-10 15:43:00,167.5100,167.5150,167.5000,167.5000,13448
2024-09-10 15:44:00,167.5050,167.5200,167.4800,167.4900,13348
2024-09-10 15:45:00,167.5000,167.5150,167.4300,167.4950,22219
2024-09-10 15:46:00,167.4950,167.5950,167.4950,167.5950,15505
2024-09-10 15:47:00,167.6100,167.6800,167.6100,167.6800,16240
2024-09-10 15:48:00,167.6800,167.7050,167.6100,167.6100,13828
2024-09-10 15:49:00,167.6000,167.6000,167.5200,167.5400,17650
2024-09-10 15:50:00,167.5100,167.6200,167.4600,167.5850,42190
2024-09-10 15:51:00,167.6000,167.7300,167.6000,167.7100,28367
2024-09-10 15:52:00,167.7100,167.7500,167.6143,167.6850,25975
2024-09-10 15:53:00,167.6800,167.7100,167.6300,167.6900,30416
2024-09-10 15:54:00,167.6800,167.6800,167.6100,167.6800,30979
2024-09-10 15:55:00,167.6900,167.7000,167.4200,167.4350,55047
2024-09-10 15:56:00,167.4350,167.4500,167.3800,167.4300,35676
2024-09-10 15:57:00,167.4300,167.4300,167.3200,167.4000,148279
2024-09-10 15:58:00,167.4000,167.4500,167.4000,167.4500,50332
2024-09-10 15:59:00,167.4450,167.5150,167.3600,167.4200,177653
2024-09-10 16:00:00,167.3800,167.9900,167.3800,167.3800,3427958
2024-09-10 16:01:00,167.3800,167.3800,164.0300,167.3800,10148
2024-09-10 16:02:00,167.3800,167.3800,167.3800,167.3800,15499
2024-09-10 16:04:00,167.3800,167.7400,167.3800,167.7400,6139
2024-09-10 16:05:00,167.7200,167.7200,167.3800,167.3800,6161
2024-09-10 16:07:00,167.3800,167.3800,167.3800,167.3800,2
2024-09-10 16:08:00,167.3700,167.4000,167.3700,167.4000,11
2024-09-10 16:09:00,167.2200,167.2200,167.2200,167.2200,10
2024-09-10 16:10:00,167.3800,167.3800,167.3800,167.3800,1618668
2024-09-10 16:15:00,167.3800,167.3800,167.3800,167.3800,2
2024-09-10 16:16:00,167.3800,167.3800,167.3800,167.3800,1
2024-09-10 16:20:00,167.3800,167.3800,167.2227,167.2227,70
2024-09-10 16:21:00,167.3800,167.3800,167.3800,167.3800,1
2024-09-10 16:22:00,167.2200,167.2200,167.2200,167.2200,7
2024-09-10 16:27:00,167.2200,167.2200,167.2200,167.2200,19
2024-09-10 16:31:00,167.3800,167.3800,167.3800,167.3800,5
2024-09-10 16:36:00,167.2200,167.3800,167.2200,167.3700,379
2024-09-10 16:45:00,167.3600,167.3600,167.3600,167.3600,1
2024-09-10 16:46:00,167.3565,167.3565,167.3565,167.3565,1
2024-09-10 16:50:00,167.3800,167.3800,167.3800,167.3800,11478
2024-09-10 16:51:00,167.2200,167.2200,167.2200,167.2200,20
2024-09-10 16:58:00,167.2205,167.2205,167.2205,167.2205,1
2024-09-10 16:59:00,167.2200,167.2200,167.2200,167.2200,20
2024-09-10 17:00:00,167.2500,167.2500,167.2500,167.2500,1
2024-09-10 17:01:00,167.2300,167.2300,167.2300,167.2300,30
2024-09-10 17:05:00,167.3400,167.3400,167.3400,167.3400,5
2024-09-10 17:06:00,167.3400,167.3400,167.3400,167.3400,5
2024-09-10 17:08:00,167.2200,167.2200,167.2200,167.2200,2
2024-09-10 17:12:00,167.3200,167.3200,167.3200,167.3200,2
2024-09-10 17:13:00,167.3100,167.3100,167.3100,167.3100,1
2024-09-10 17:15:00,167.2600,167.2600,167.2200,167.2200,29
2024-09-10 17:16:00,167.2800,167.3200,167.2300,167.2300,102
2024-09-10 17:19:00,167.2300,167.2300,167.2300,167.2300,1
2024-09-10 17:35:00,166.8116,167.2200,166.8116,167.2200,127
2024-09-10 17:37:00,167.2300,167.2300,167.2300,167.2300,126
2024-09-10 17:39:00,167.2300,167.2300,167.2300,167.2300,10
2024-09-10 17:42:00,167.2200,167.2200,167.2200,167.2200,6
2024-09-10 17:45:00,167.2500,167.2500,167.2000,167.2300,30
2024-09-10 17:46:00,167.2200,167.2200,167.2200,167.2200,2
2024-09-10 17:55:00,167.2200,167.2200,167.2200,167.2200,1
2024-09-10 18:09:00,167.2200,167.2200,167.2200,167.2200,5
2024-09-10 18:13:00,167.2200,167.2200,167.2200,167.2200,38
2024-09-10 18:16:00,166.5800,166.5800,166.5800,166.5800,3
2024-09-10 18:30:00,167.3800,167.3800,167.3800,167.3800,1618668
2024-09-10 18:40:00,167.2200,167.2200,167.2200,167.2200,5
2024-09-10 18:50:00,167.2500,167.2500,167.2500,167.2500,10
2024-09-10 18:51:00,167.2500,167.2500,167.2500,167.2500,1
2024-09-10 18:56:00,167.2200,167.2200,167.2200,167.2200,1
2024-09-10 19:00:00,167.3800,167.3800,167.3800,167.3800,1618668
2024-09-10 19:05:00,167.0100,167.0100,167.0100,167.0100,1
2024-09-10 19:07:00,167.3800,167.3800,167.3800,167.3800,1
2024-09-10 19:09:00,167.0100,167.0100,167.0100,167.0100,3
2024-09-10 19:16:00,167.1281,167.1281,167.1281,167.1281,16
2024-09-10 19:24:00,167.3100,167.3100,167.3100,167.3100,1
2024-09-10 19:25:00,167.2200,167.2200,167.2200,167.2200,5
2024-09-10 19:41:00,167.3200,167.3200,167.3200,167.3200,1
2024-09-10 19:52:00,167.2200,167.2200,167.2200,167.2200,4
2024-09-10 19:53:00,167.1300,167.1300,167.1300,167.1300,12
2024-09-10 19:57:00,167.0100,167.0100,167.0100,167.0100,3
2024-09-11 04:00:00,166.9400,166.9400,166.8800,166.8800,42
2024-09-11 04:01:00,167.0500,167.0500,167.0500,167.0500,3
2024-09-11 04:02:00,167.0500,167.1400,166.9500,167.1400,20
2024-09-11 04:03:00,167.1500,167.2800,167.0800,167.0800,13
2024-09-11 04:14:00,167.1200,167.1200,167.1200,167.1200,1
2024-09-11 04:15:00,167.0900,167.0900,167.0800,167.0800,2
2024-09-11 04:17:00,167.0400,167.0400,167.0400,167.0400,1
2024-09-11 04:22:00,167.3300,167.3300,167.3300,167.3300,1
2024-09-11 04:30:00,167.3700,167.3700,167.3400,167.3500,6
2024-09-11 04:50:00,167.2800,167.2800,167.2800,167.2800,2
2024-09-11 04:58:00,167.2300,167.2300,167.2300,167.2300,1
2024-09-11 05:03:00,166.8700,166.8700,166.8700,166.8700,1
2024-09-11 05:09:00,167.2000,167.2000,167.2000,167.2000,1
2024-09-11 05:10:00,167.2300,167.2300,167.2300,167.2300,1
2024-09-11 05:11:00,167.2400,167.2400,167.2400,167.2400,1
2024-09-11 05:18:00,167.2100,167.2100,167.2100,167.2100,1
2024-09-11 05:27:00,167.0000,167.0000,167.0000,167.0000,3
2024-09-11 05:28:00,167.0000,167.0000,167.0000,167.0000,1
2024-09-11 05:31:00,167.2400,167.2400,167.2400,167.2400,1
2024-09-11 05:46:00,167.0000,167.0000,167.0000,167.0000,2
2024-09-11 05:47:00,166.9900,167.0000,166.9900,167.0000,14
2024-09-11 05:49:00,167.0000,167.0000,167.0000,167.0000,2
2024-09-11 05:51:00,167.1800,167.1800,167.1800,167.1800,1
2024-09-11 06:00:00,167.0200,167.0200,167.0200,167.0200,5
2024-09-11 06:02:00,167.1400,167.1400,167.1400,167.1400,1
2024-09-11 06:07:00,167.0100,167.0100,167.0100,167.0100,1
2024-09-11 06:08:00,167.2000,167.2000,167.2000,167.2000,1
2024-09-11 06:09:00,167.1400,167.1400,167.1400,167.1400,2
2024-09-11 06:13:00,167.1900,167.1900,167.1900,167.1900,10
2024-09-11 06:20:00,167.2400,167.2400,167.2400,167.2400,2
2024-09-11 06:29:00,167.1900,167.1900,167.1900,167.1900,3
2024-09-11 06:32:00,167.1400,167.1900,166.8500,167.0900,31
2024-09-11 06:36:00,167.1900,167.3000,167.1900,167.3000,20
2024-09-11 06:37:00,167.3000,167.3000,167.3000,167.3000,1
2024-09-11 06:41:00,167.2800,167.2800,167.2800,167.2800,28
2024-09-11 06:44:00,167.2800,167.2800,167.2700,167.2700,11
2024-09-11 06:47:00,167.2800,167.2800,167.1600,167.1600,2
2024-09-11 06:54:00,167.2800,167.2800,167.2800,167.2800,1
2024-09-11 06:59:00,167.2500,167.2500,167.2500,167.2500,5
2024-09-11 07:00:00,167.1900,167.2400,167.1400,167.2400,4
2024-09-11 07:01:00,167.0400,167.0600,166.8700,167.0200,39
2024-09-11 07:06:00,167.0200,167.0200,167.0200,167.0200,10
2024-09-11 07:13:00,167.0200,167.0200,167.0200,167.0200,23
2024-09-11 07:17:00,167.0000,167.0000,166.9500,166.9500,4
2024-09-11 07:20:00,166.9500,166.9500,166.9500,166.9500,2
2024-09-11 07:32:00,166.9600,167.0200,166.9600,167.0200,3
2024-09-11 07:42:00,166.9800,166.9800,166.9800,166.9800,2
2024-09-11 07:46:00,167.1600,167.2000,167.0200,167.0200,34
2024-09-11 07:47:00,167.0300,167.0300,167.0300,167.0300,8
2024-09-11 07:48:00,167.0200,167.0200,167.0200,167.0200,10
2024-09-11 07:52:00,167.1900,167.1900,167.1900,167.1900,1
2024-09-11 07:53:00,167.2400,167.2400,167.2400,167.2400,1
2024-09-11 07:55:00,167.2000,167.2000,167.2000,167.2000,1
2024-09-11 07:59:00,167.2700,167.3700,167.2200,167.2700,270
2024-09-11 08:00:00,167.5788,167.5788,166.5912,167.3800,57
2024-09-11 08:01:00,167.3100,167.3100,167.3100,167.3100,20
2024-09-11 08:02:00,167.3800,167.3800,167.3800,167.3800,108
2024-09-11 08:04:00,167.3797,167.4000,167.3797,167.4000,254
2024-09-11 08:05:00,167.3800,167.5000,167.3800,167.5000,65
2024-09-11 08:06:00,167.5400,167.5400,167.5300,167.5400,113
2024-09-11 08:09:00,167.5400,167.6500,167.5300,167.6500,50
2024-09-11 08:11:00,167.7800,167.8788,167.7700,167.7700,93
2024-09-11 08:12:00,167.7800,167.7800,167.7800,167.7800,7
2024-09-11 08:13:00,167.7800,167.7800,167.4012,167.4012,27
2024-09-11 08:16:00,167.7400,167.7400,167.7400,167.7400,10
2024-09-11 08:21:00,167.8600,167.8600,167.8600,167.8600,1
2024-09-11 08:23:00,167.8700,167.8700,167.8700,167.8700,2
2024-09-11 08:27:00,167.8500,167.8600,167.8500,167.8600,50
2024-09-11 08:28:00,167.3800,167.3800,167.3800,167.3800,2
2024-09-11 08:29:00,167.3800,167.3800,167.3800,167.3800,1
2024-09-11 08:30:00,167.7800,167.8788,165.0000,167.4000,65
2024-09-11 08:31:00,167.3900,167.4000,167.3900,167.3900,31
2024-09-11 08:33:00,166.9500,167.4200,166.9500,167.3900,116
2024-09-11 08:36:00,167.8788,167.8788,167.8788,167.8788,1
2024-09-11 08:38:00,167.4012,167.4012,167.4012,167.4012,1
2024-09-11 08:39:00,167.4200,167.4200,167.4100,167.4100,200
2024-09-11 08:40:00,167.4200,167.4200,167.3200,167.3200,47
2024-09-11 08:42:00,167.5500,167.5500,167.5500,167.5500,6
2024-09-11 08:43:00,167.1312,167.1312,167.1312,167.1312,1
2024-09-11 08:44:00,167.3100,167.5200,167.3100,167.5200,5
2024-09-11 08:49:00,167.5882,167.6000,167.5882,167.6000,2
2024-09-11 08:53:00,167.5000,167.5000,167.5000,167.5000,5
2024-09-11 08:56:00,167.2400,167.6000,167.2200,167.6000,281
2024-09-11 08:57:00,167.5988,167.5988,167.2200,167.2200,3
2024-09-11 09:00:00,167.4200,167.4600,166.9500,167.2200,39
2024-09-11 09:01:00,166.6812,167.2200,166.6812,167.2200,15
2024-09-11 09:02:00,167.2200,167.2200,167.2200,167.2200,8
2024-09-11 09:03:00,167.2200,167.4600,167.2200,167.2200,70
2024-09-11 09:04:00,167.2200,167.2500,167.2200,167.2200,58
2024-09-11 09:05:00,167.2200,167.2200,167.2000,167.2200,28
2024-09-11 09:07:00,166.9500,167.2400,166.9500,167.2400,17
2024-09-11 09:08:00,167.0200,167.0200,167.0200,167.0200,1
2024-09-11 09:09:00,167.4888,167.4888,167.4888,167.4888,1
2024-09-11 09:10:00,166.6812,167.3988,166.6812,167.3988,2
2024-09-11 09:12:00,167.3988,167.3988,167.3988,167.3988,1
2024-09-11 09:14:00,166.5912,167.2000,166.5912,167.2000,5
2024-09-11 09:15:00,166.9800,167.0700,166.9500,167.0700,79
2024-09-11 09:16:00,166.9900,167.1500,166.9900,167.1500,4
2024-09-11 09:19:00,166.9500,166.9500,166.2300,166.9500,19
2024-09-11 09:20:00,166.9800,167.1000,166.9800,167.1000,6
2024-09-11 09:21:00,166.9500,166.9500,166.9500,166.9500,1
2024-09-11 09:24:00,166.9900,166.9900,166.9900,166.9900,1
2024-09-11 09:25:00,166.9500,166.9500,166.9500,166.9500,11
2024-09-11 09:27:00,166.9500,166.9500,166.9500,166.9500,2
2024-09-11 09:29:00,166.9500,166.9500,166.8500,166.8500,13
2024-09-11 09:30:00,166.7900,166.7900,165.9750,166.3800,97958
2024-09-11 09:31:00,166.1400,166.1500,165.7700,165.8100,11661
2024-09-11 09:32:00,165.8500,166.1400,165.7400,165.9600,8654
2024-09-11 09:33:00,165.9700,166.0000,165.6861,165.7200,7193
2024-09-11 09:34:00,165.6200,165.7900,165.5700,165.7900,9662
2024-09-11 09:35:00,165.8100,165.8950,165.7100,165.8350,9214
2024-09-11 09:36:00,165.8400,165.8400,165.3900,165.4000,12629
2024-09-11 09:37:00,165.4400,165.4400,165.2300,165.2750,11010
2024-09-11 09:38:00,165.2750,165.2750,165.0100,165.0201,16769
2024-09-11 09:39:00,165.0350,165.0700,164.8700,165.0400,25547
2024-09-11 09:40:00,165.0400,165.3300,164.9750,165.2800,31382
2024-09-11 09:41:00,165.2999,165.3400,165.1600,165.1800,16415
2024-09-11 09:42:00,165.1800,165.2200,164.9800,165.1700,27718
2024-09-11 09:43:00,165.1800,165.1800,165.0200,165.1700,16151
2024-09-11 09:44:00,165.1900,165.1900,164.9650,165.0900,22789
2024-09-11 09:45:00,165.1050,165.1600,164.9700,165.1600,10086
2024-09-11 09:46:00,165.1650,165.1800,164.7950,164.8000,26963
2024-09-11 09:47:00,164.8000,164.9799,164.8000,164.9100,13161
2024-09-11 09:48:00,164.8700,164.8900,164.7600,164.8900,15003
2024-09-11 09:49:00,164.9000,165.0600,164.9000,164.9900,16264
2024-09-11 09:50:00,164.9600,165.1400,164.9100,164.9650,24657
2024-09-11 09:51:00,164.9400,165.1500,164.9400,165.1500,18832
2024-09-11 09:52:00,165.1550,165.1700,164.9700,165.0500,11592
2024-09-11 09:53:00,165.0300,165.2300,165.0300,165.1400,12191
2024-09-11 09:54:00,165.1200,165.1300,164.9000,164.9000,8629
2024-09-11 09:55:00,164.8100,164.8700,164.7500,164.7550,10046
2024-09-11 09:56:00,164.7700,164.7700,164.5600,164.5600,11206
2024-09-11 09:57:00,164.5400,164.7400,164.5400,164.6700,13085
2024-09-11 09:58:00,164.6700,164.8350,164.6700,164.8350,7223
2024-09-11 09:59:00,164.8100,164.8200,164.6100,164.6300,12388
2024-09-11 10:00:00,164.6100,164.6100,164.4700,164.5800,16251
2024-09-11 10:01:00,164.5600,164.6100,164.4600,164.5900,7198
2024-09-11 10:02:00,164.6000,164.6200,164.5000,164.5800,8959
2024-09-11 10:03:00,164.5000,164.5100,164.2900,164.2900,13023
2024-09-11 10:04:00,164.3100,164.3300,164.1800,164.2000,10904
2024-09-11 10:05:00,164.1600,164.2800,164.1342,164.2800,6617
2024-09-11 10:06:00,164.2900,164.4500,164.2100,164.4100,10840
2024-09-11 10:07:00,164.4300,164.4300,164.2850,164.3700,6651
2024-09-11 10:08:00,164.3600,164.4500,164.3100,164.3500,6736
2024-09-11 10:09:00,164.3400,164.4900,164.3300,164.4899,12558
2024-09-11 10:10:00,164.4700,164.5050,164.4500,164.4600,10979
2024-09-11 10:11:00,164.4900,164.5300,164.4800,164.5200,16576
2024-09-11 10:12:00,164.5100,164.5350,164.4500,164.5200,36771
2024-09-11 10:13:00,164.5000,164.5400,164.4900,164.5100,14056
2024-09-11 10:14:00,164.5000,164.5200,164.2800,164.3700,32054
2024-09-11 10:15:00,164.3400,164.5300,164.3400,164.5150,13976
2024-09-11 10:16:00,164.5299,164.5299,164.3089,164.3089,11938
2024-09-11 10:17:00,164.3450,164.5100,164.3450,164.4700,10873
2024-09-11 10:18:00,164.4700,164.5100,164.3400,164.3400,8801
2024-09-11 10:19:00,164.3100,164.3400,164.2900,164.3400,11557
2024-09-11 10:20:00,164.3500,164.3600,164.2600,164.3100,12580
2024-09-11 10:21:00,164.2700,164.3200,164.2600,164.2939,8336
2024-09-11 10:22:00,164.3000,164.3000,164.1768,164.2150,19847
2024-09-11 10:23:00,164.2300,164.3800,164.2300,164.3200,5991
2024-09-11 10:24:00,164.3500,164.3500,164.2100,164.2300,14862
2024-09-11 10:25:00,164.2500,164.2600,164.1900,164.1900,8808
2024-09-11 10:26:00,164.2000,164.2003,164.1000,164.1450,10483
2024-09-11 10:27:00,164.1400,164.1500,164.0900,164.1450,10700
2024-09-11 10:28:00,164.1500,164.1900,164.1300,164.1400,10230
2024-09-11 10:29:00,164.1500,164.2700,164.1500,164.2450,7618
2024-09-11 10:30:00,164.2450,164.3200,164.2091,164.3200,11162
2024-09-11 10:31:00,164.3400,164.3500,164.2700,164.3100,11103
2024-09-11 10:32:00,164.2800,164.3099,164.1900,164.2550,17385
2024-09-11 10:33:00,164.2550,164.4100,164.2300,164.3850,6998
2024-09-11 10:34:00,164.3900,164.4700,164.3700,164.4400,6523
2024-09-11 10:35:00,164.4500,164.4600,164.3400,164.3650,15087
2024-09-11 10:36:00,164.3650,164.3800,164.2250,164.2600,8705
2024-09-11 10:37:00,164.2700,164.3050,164.2500,164.3000,8108
2024-09-11 10:38:00,164.3000,164.4800,164.3000,164.4800,7769
2024-09-11 10:39:00,164.4650,164.5650,164.4300,164.5650,7582
