,open_META,high_META,low_META,close_META,volume_META
2024-06-13 17:09:00,501.8912,502.0409,501.8713,502.0010,174
2024-06-13 17:10:00,501.9910,502.1208,501.9910,502.1208,11
2024-06-13 17:11:00,502.1208,502.1208,501.8912,501.8912,38
2024-06-13 17:12:00,502.0110,502.0309,502.0060,502.0110,21
2024-06-13 17:13:00,502.0110,502.1208,501.8912,502.0110,4
2024-06-13 17:14:00,502.0409,502.0409,501.8513,501.8912,536
2024-06-13 17:15:00,502.0010,502.0010,501.8912,501.8912,21
2024-06-13 17:16:00,502.0010,502.1108,501.8912,502.0010,22
2024-06-13 17:17:00,502.0010,502.0309,501.8912,502.0060,24
2024-06-13 17:18:00,502.0110,502.1208,501.9511,502.1208,155
2024-06-13 17:19:00,502.0110,502.1208,501.8912,502.1208,26
2024-06-13 17:20:00,502.0559,502.1208,501.9810,502.1208,87
2024-06-13 17:21:00,501.9910,502.1308,501.9910,502.0609,85
2024-06-13 17:22:00,502.0808,502.1308,502.0609,502.0609,102
2024-06-13 17:23:00,502.0609,502.1308,502.0010,502.0609,34
2024-06-13 17:24:00,502.1308,502.1308,501.9810,501.9810,14
2024-06-13 17:25:00,502.1208,502.1308,501.9810,502.0609,54
2024-06-13 17:26:00,501.9810,502.1308,501.9810,502.0609,26
2024-06-13 17:27:00,502.0609,502.0609,501.9810,502.0509,33
2024-06-13 17:28:00,502.0509,502.1208,502.0509,502.1208,9
2024-06-13 17:29:00,502.0908,502.0908,501.9821,502.0908,78
2024-06-13 17:30:00,502.1507,502.2006,501.9810,502.1707,119
2024-06-13 17:31:00,502.1707,502.1807,501.9810,501.9810,159
2024-06-13 17:32:00,503.1288,503.1288,501.9810,501.9810,591312
2024-06-13 17:33:00,501.9910,502.1807,501.9910,502.0908,88
2024-06-13 17:34:00,502.0609,502.0808,502.0609,502.0808,4
2024-06-13 17:35:00,501.9810,502.0908,501.9810,502.0908,7
2024-06-13 17:36:00,502.0808,502.0908,502.0309,502.0509,11
2024-06-13 17:37:00,502.2006,502.2006,501.9838,501.9838,51
2024-06-13 17:38:00,502.0609,502.2006,501.9810,502.1807,100
2024-06-13 17:39:00,502.0908,502.0908,502.0908,502.0908,1
2024-06-13 17:40:00,502.1707,502.1707,501.9810,502.0908,48
2024-06-13 17:41:00,502.1308,502.3104,502.1308,502.3104,148
2024-06-13 17:42:00,502.3104,502.3104,501.9810,501.9810,5
2024-06-13 17:43:00,502.3104,502.6398,502.2705,502.3104,30
2024-06-13 17:44:00,502.2705,502.6398,502.0210,502.3104,45
2024-06-13 17:45:00,502.2505,502.6398,501.9810,502.3104,20
2024-06-13 17:46:00,502.6398,502.6398,501.9975,502.3104,3
2024-06-13 17:47:00,502.3104,502.6398,502.3104,502.6398,12
2024-06-13 17:48:00,502.5000,502.5000,502.2555,502.2555,65
2024-06-13 17:49:00,502.5000,502.5100,501.9910,502.5100,24
2024-06-13 17:50:00,502.2555,502.2555,501.9910,502.2555,3
2024-06-13 17:51:00,502.2555,502.5200,502.2555,502.2605,197
2024-06-13 17:52:00,502.2555,502.4501,502.2555,502.2555,5
2024-06-13 17:53:00,502.2555,502.5200,501.9910,502.5100,31
2024-06-13 17:54:00,502.5200,502.5200,501.9910,502.2555,9
2024-06-13 17:55:00,501.9910,502.5200,501.9910,502.2306,46
2024-06-13 17:56:00,502.4302,502.4701,501.9910,502.1208,346
2024-06-13 17:57:00,501.9910,502.4701,501.9910,502.2306,29
2024-06-13 17:58:00,502.4701,502.4701,501.9910,501.9910,16
2024-06-13 17:59:00,502.2306,502.2306,501.9910,502.2306,20
2024-06-13 18:00:00,502.1208,502.2106,502.0309,502.2106,86
2024-06-13 18:01:00,502.2106,502.4302,502.1407,502.2106,35
2024-06-13 18:02:00,502.2106,502.2505,502.2106,502.2106,10
2024-06-13 18:03:00,502.3104,502.3104,501.9910,502.2106,85
2024-06-13 18:04:00,502.0480,502.2904,502.0480,502.2106,31
2024-06-13 18:05:00,502.2106,502.2904,501.9910,502.2106,22
2024-06-13 18:06:00,502.2705,502.2705,502.2106,502.2106,5
2024-06-13 18:07:00,502.2106,502.3104,502.2106,502.2405,28
2024-06-13 18:08:00,502.3104,502.3104,502.2106,502.3104,41
2024-06-13 18:09:00,502.2106,502.2405,501.9910,501.9910,30
2024-06-13 18:10:00,502.2306,502.3104,502.2306,502.3104,39
2024-06-13 18:11:00,502.3104,502.3104,502.2106,502.2106,23
2024-06-13 18:12:00,502.1607,502.2405,502.1308,502.2405,33
2024-06-13 18:13:00,502.2405,502.6398,502.0110,502.2505,708
2024-06-13 18:14:00,502.3254,502.6398,502.0110,502.3254,61
2024-06-13 18:15:00,502.3503,503.1288,502.0309,502.3354,71
2024-06-13 18:16:00,502.2505,502.2505,502.1607,502.1607,5
2024-06-13 18:17:00,502.3403,502.5400,502.0409,502.2904,101
2024-06-13 18:18:00,502.0808,502.6398,502.0409,502.3403,115
2024-06-13 18:19:00,502.3403,502.6398,502.3403,502.3503,24
2024-06-13 18:20:00,502.3403,502.6398,502.3403,502.3503,68
2024-06-13 18:21:00,502.3403,502.6398,502.3403,502.3403,4
2024-06-13 18:22:00,502.3403,502.3403,502.3204,502.3403,22
2024-06-13 18:23:00,502.4501,502.4801,502.3403,502.3403,19
2024-06-13 18:24:00,502.4801,502.6398,502.0409,502.6398,5
2024-06-13 18:25:00,502.0409,502.3403,502.0409,502.2860,54
2024-06-13 18:26:00,502.4501,502.6398,502.3403,502.3403,18
2024-06-13 18:27:00,502.3403,502.4302,502.3403,502.3403,18
2024-06-13 18:28:00,502.3403,502.4501,502.3403,502.4501,31
2024-06-13 18:29:00,502.3503,502.3503,502.3403,502.3403,32
2024-06-13 18:30:00,502.6398,502.6398,502.3304,502.3304,36
2024-06-13 18:31:00,502.4501,502.4501,502.3304,502.3403,30
2024-06-13 18:32:00,502.3403,502.3403,502.0409,502.0409,3
2024-06-13 18:33:00,502.6398,502.6398,502.6398,502.6398,2
2024-06-13 18:34:00,502.3403,502.3403,502.0409,502.0409,4
2024-06-13 18:35:00,502.4501,502.5300,502.4501,502.5300,60
2024-06-13 18:36:00,502.5300,502.5300,502.5300,502.5300,3
2024-06-13 18:37:00,502.5300,502.5799,502.4950,502.5300,27
2024-06-13 18:38:00,502.6298,502.6398,502.3575,502.6298,198
2024-06-13 18:39:00,502.6298,502.6298,502.5000,502.6298,14
2024-06-13 18:40:00,502.6298,502.6298,502.5000,502.6298,11
2024-06-13 18:41:00,502.5799,502.6298,502.5000,502.6298,14
2024-06-13 18:42:00,502.6298,502.6398,502.3603,502.5000,45
2024-06-13 18:43:00,502.6398,502.6398,502.5000,502.6198,32
2024-06-13 18:44:00,502.6098,502.6098,502.5300,502.5300,10
2024-06-13 18:45:00,502.5000,502.6398,502.5000,502.6398,203
2024-06-13 18:46:00,502.5400,502.6398,502.3503,502.3503,2067
2024-06-13 18:47:00,502.3503,502.6398,502.3503,502.5400,22
2024-06-13 18:48:00,502.5400,502.5400,502.5400,502.5400,1
2024-06-13 18:49:00,502.3503,502.6398,502.3503,502.6398,15
2024-06-13 18:50:00,502.5400,502.6398,502.3503,502.6398,5
2024-06-13 18:51:00,502.6398,502.6398,502.5000,502.5000,2
2024-06-13 18:52:00,502.5400,502.5400,502.5400,502.5400,1
2024-06-13 18:53:00,502.5400,502.5899,502.3503,502.5899,13
2024-06-13 18:54:00,502.5400,502.6398,502.3503,502.5400,11
2024-06-13 18:55:00,502.5400,502.5400,502.5400,502.5400,2
2024-06-13 18:56:00,502.5629,502.9592,502.3503,502.9592,79
2024-06-13 18:57:00,502.7296,502.9592,502.6547,502.6547,23
2024-06-13 18:58:00,502.6547,502.7296,502.3503,502.3503,27
2024-06-13 18:59:00,502.6547,502.6547,502.6547,502.6547,1
2024-06-13 19:00:00,502.2904,502.6248,502.2904,502.6248,7
2024-06-13 19:01:00,502.6597,502.6597,502.2904,502.2904,7
2024-06-13 19:02:00,502.6380,502.7296,502.6298,502.7296,57
2024-06-13 19:03:00,502.7296,502.9592,502.7296,502.7945,35
2024-06-13 19:04:00,502.7296,502.7496,502.6497,502.6497,87
2024-06-13 19:05:00,502.8494,502.8494,502.8494,502.8494,1
2024-06-13 19:06:00,502.8993,502.8993,502.8993,502.8993,2
2024-06-13 19:07:00,502.9192,502.9192,502.7945,502.8793,9
2024-06-13 19:08:00,502.7945,502.8793,502.6300,502.7945,518
2024-06-13 19:09:00,502.7945,502.9467,502.6298,502.7496,110
2024-06-13 19:10:00,502.8294,502.9592,502.8294,502.8394,102
2024-06-13 19:11:00,502.7995,502.7995,502.7995,502.7995,2
2024-06-13 19:12:00,502.7995,502.9592,502.7995,502.9592,4
2024-06-13 19:13:00,502.7995,502.9492,502.7995,502.8793,4
2024-06-13 19:14:00,502.8793,502.9592,502.7995,502.8843,271
2024-06-13 19:15:00,502.8843,502.9592,502.8843,502.8843,103
2024-06-13 19:16:00,502.9592,503.0091,502.8793,502.9142,1176
2024-06-13 19:17:00,502.7995,502.9991,502.7995,502.9691,247
2024-06-13 19:18:00,502.8294,502.8793,502.8194,502.8793,8
2024-06-13 19:19:00,502.8693,502.9991,502.8294,502.8294,11
2024-06-13 19:20:00,502.9492,503.0290,502.9492,503.0290,719
2024-06-13 19:21:00,502.8294,502.9392,502.8294,502.9392,42
2024-06-13 19:22:00,502.9791,503.0091,502.6298,503.0091,7
2024-06-13 19:23:00,502.8593,503.0290,502.8294,503.0290,57
2024-06-13 19:24:00,502.8593,502.8593,502.8294,502.8294,14
2024-06-13 19:25:00,502.8294,502.8294,502.8094,502.8094,9
2024-06-13 19:26:00,502.9492,503.0091,502.7296,502.8494,81
2024-06-13 19:27:00,502.8294,502.8294,502.7496,502.7496,51
2024-06-13 19:28:00,502.9292,502.9392,502.7496,502.7496,49
2024-06-13 19:29:00,502.8893,502.8893,502.7496,502.8893,3
2024-06-13 19:30:00,502.7496,502.8893,502.7496,502.8893,3
2024-06-13 19:31:00,502.8893,502.9392,502.7496,502.9392,4
2024-06-13 19:32:00,502.8893,502.9292,502.7496,502.9292,36
2024-06-13 19:33:00,502.8893,502.9392,502.7496,502.9392,5
2024-06-13 19:34:00,502.9492,502.9492,502.8494,502.9092,159
2024-06-13 19:35:00,502.9392,502.9492,502.8593,502.9492,28
2024-06-13 19:36:00,502.8595,502.9442,502.8595,502.9442,11
2024-06-13 19:37:00,502.8593,502.9392,502.8593,502.9392,107
2024-06-13 19:38:00,502.9292,502.9392,502.8593,502.8593,3
2024-06-13 19:39:00,502.9392,502.9392,502.9292,502.9292,12
2024-06-13 19:40:00,502.9392,502.9392,502.8494,502.8793,11
2024-06-13 19:41:00,502.8539,502.9292,502.8539,502.9292,77
2024-06-13 19:42:00,502.9092,502.9092,502.8494,502.8494,144
2024-06-13 19:43:00,502.8893,502.9292,502.8494,502.8893,154
2024-06-13 19:44:00,502.9292,502.9292,502.8893,502.8893,4
2024-06-13 19:45:00,502.8593,503.0190,502.8593,503.0190,211
2024-06-13 19:46:00,503.0190,503.0290,502.9592,502.9592,281
2024-06-13 19:47:00,502.9592,502.9941,502.9592,502.9941,14
2024-06-13 19:48:00,502.9941,503.0290,502.9941,502.9941,322
2024-06-13 19:49:00,503.0290,503.0290,503.0290,503.0290,10
2024-06-13 19:50:00,503.0290,503.0290,502.9592,503.0290,171
2024-06-13 19:51:00,503.0290,503.0290,502.9941,503.0190,6
2024-06-13 19:52:00,502.9592,502.9941,502.9592,502.9592,3
2024-06-13 19:53:00,502.9691,502.9991,502.9691,502.9991,10
2024-06-13 19:54:00,503.0091,503.0290,502.9691,503.0290,267
2024-06-13 19:55:00,502.9991,503.0091,502.9691,503.0091,13
2024-06-13 19:56:00,503.0091,503.0290,502.9691,502.9691,98
2024-06-13 19:57:00,503.0091,503.0290,502.9706,502.9991,73
2024-06-13 19:58:00,502.9691,503.0290,502.9691,502.9991,312
2024-06-13 19:59:00,502.9891,503.0290,502.9592,502.9941,161
2024-06-14 04:00:00,505.3762,505.3762,503.2382,504.1873,144
2024-06-14 04:01:00,504.1273,504.2872,504.0274,504.2772,208
2024-06-14 04:02:00,504.2572,504.3072,503.6778,504.3072,330
2024-06-14 04:03:00,504.2572,504.2772,504.2572,504.2772,30
2024-06-14 04:05:00,504.1074,504.1074,503.8276,503.8276,10
2024-06-14 04:06:00,504.0774,504.2272,504.0774,504.2272,55
2024-06-14 04:07:00,503.6778,504.0374,503.6778,504.0374,3
2024-06-14 04:08:00,503.7277,504.0674,503.6178,504.0674,3
2024-06-14 04:09:00,503.9675,503.9775,503.8176,503.8276,10
2024-06-14 04:10:00,503.7477,503.8276,503.5279,503.5279,924
2024-06-14 04:11:00,503.6278,503.6877,503.4879,503.4879,327
2024-06-14 04:12:00,503.7277,503.7277,503.2282,503.2282,1153
2024-06-14 04:13:00,503.5679,503.6278,503.2581,503.2581,60
2024-06-14 04:14:00,503.3281,503.3281,503.3281,503.3281,2
2024-06-14 04:15:00,503.5079,503.5079,503.4779,503.4779,373
2024-06-14 04:16:00,503.3381,503.3680,503.2282,503.3181,217
2024-06-14 04:17:00,503.4380,503.4380,503.4380,503.4380,2
2024-06-14 04:18:00,503.4879,503.4879,503.4480,503.4480,10
2024-06-14 04:19:00,503.5179,503.5179,503.5179,503.5179,20
2024-06-14 04:20:00,503.4480,503.5179,503.2282,503.2282,99
2024-06-14 04:21:00,503.2382,503.2382,503.2282,503.2282,125
2024-06-14 04:23:00,503.2382,503.4280,503.2282,503.2382,331
2024-06-14 04:24:00,503.2282,503.3381,503.2282,503.3381,71
2024-06-14 04:25:00,503.2681,503.2881,503.2681,503.2881,11
2024-06-14 04:26:00,503.3381,503.4680,503.1782,503.2282,608
2024-06-14 04:27:00,503.2482,503.4979,503.2482,503.4280,7
2024-06-14 04:30:00,503.2681,503.2681,503.2382,503.2382,11
2024-06-14 04:31:00,503.2881,503.4680,503.2482,503.4280,318
2024-06-14 04:32:00,503.2681,503.5579,503.2581,503.5579,383
2024-06-14 04:33:00,503.5379,503.5479,503.3181,503.3481,122
2024-06-14 04:34:00,503.4979,503.5479,503.3281,503.4879,461
2024-06-14 04:35:00,503.5179,503.5179,503.4280,503.4280,18
2024-06-14 04:36:00,503.2981,503.3581,503.2981,503.3581,255
2024-06-14 04:37:00,503.3680,503.3780,503.2482,503.3780,115
2024-06-14 04:38:00,503.3680,503.3780,503.3481,503.3481,152
2024-06-14 04:39:00,503.3581,503.3581,503.3581,503.3581,18
2024-06-14 04:40:00,503.2482,503.3281,503.2482,503.2482,124
2024-06-14 04:41:00,503.2482,503.2881,503.2282,503.2881,154
2024-06-14 04:42:00,503.2282,503.3481,503.2282,503.2282,70
2024-06-14 04:43:00,503.2382,503.2382,503.1383,503.1383,119
2024-06-14 04:44:00,503.1283,503.1283,502.9784,503.0284,440
2024-06-14 04:45:00,503.0284,503.1483,502.7886,502.8485,116
2024-06-14 04:46:00,502.8086,502.8286,502.7087,502.8086,72
2024-06-14 04:47:00,502.7886,503.0184,502.5888,502.5888,85
2024-06-14 04:48:00,502.5988,502.6687,502.4089,502.5688,203
2024-06-14 04:49:00,502.5288,502.5988,502.3190,502.4789,187
2024-06-14 04:51:00,502.4089,502.4089,502.4089,502.4089,17
2024-06-14 04:52:00,502.4089,502.4289,502.3390,502.4289,22
2024-06-14 04:53:00,502.4289,502.5288,502.4289,502.5288,5
2024-06-14 04:54:00,502.5388,502.5388,502.5388,502.5388,8
2024-06-14 04:55:00,502.5388,502.5388,502.5388,502.5388,3
2024-06-14 04:56:00,502.6287,502.8785,502.6287,502.8785,150
2024-06-14 04:57:00,502.8785,502.8785,502.3290,502.3390,207
2024-06-14 04:58:00,502.7087,502.7087,502.1792,502.1792,6
2024-06-14 04:59:00,502.4089,502.4089,502.4089,502.4089,5
2024-06-14 05:00:00,502.5888,502.5888,502.5888,502.5888,1
2024-06-14 05:01:00,502.5388,502.6787,502.5388,502.6787,25
2024-06-14 05:02:00,502.5288,502.6887,502.5288,502.6887,5
2024-06-14 05:03:00,502.5588,502.6787,502.4189,502.6687,72
2024-06-14 05:04:00,502.6787,502.6787,502.2791,502.2791,70
2024-06-14 05:05:00,502.2791,502.2791,502.2791,502.2791,20
2024-06-14 05:06:00,502.2791,502.5588,501.5498,501.5498,252
2024-06-14 05:07:00,501.5597,502.1292,501.5398,502.0293,160
2024-06-14 05:08:00,502.0093,502.0093,501.6297,501.6297,109
2024-06-14 05:09:00,501.6297,501.9793,501.6097,501.9793,138
2024-06-14 05:10:00,501.9694,501.9694,501.6297,501.6297,11
2024-06-14 05:11:00,501.9294,501.9494,501.5398,501.5398,134
2024-06-14 05:12:00,501.5597,501.5597,501.5298,501.5298,22
2024-06-14 05:13:00,501.5298,501.7496,501.5198,501.5198,110
2024-06-14 05:14:00,501.5298,501.7496,501.5298,501.7496,69
2024-06-14 05:15:00,501.5597,501.6696,501.3399,501.6696,127
2024-06-14 05:16:00,501.3499,501.3499,501.3499,501.3499,5
2024-06-14 05:18:00,501.5398,501.6696,501.5398,501.6696,50
2024-06-14 05:19:00,501.6696,501.6696,501.6696,501.6696,1
2024-06-14 05:20:00,501.6996,501.6996,501.5398,501.5398,221
2024-06-14 05:21:00,501.7196,501.7196,501.7196,501.7196,100
2024-06-14 05:22:00,501.7196,501.8195,501.7196,501.8195,825
2024-06-14 05:23:00,501.8095,501.8195,501.6896,501.7596,189
2024-06-14 05:24:00,501.8195,501.8195,501.7196,501.7296,61
2024-06-14 05:25:00,501.8095,501.8095,501.7795,501.7795,151
2024-06-14 05:26:00,501.7196,501.7196,501.7196,501.7196,2
2024-06-14 05:27:00,501.7296,501.7695,501.7196,501.7695,35
2024-06-14 05:28:00,501.7695,501.7695,501.7695,501.7695,4
2024-06-14 05:30:00,501.7496,501.7496,501.5797,501.5797,34
2024-06-14 05:31:00,501.5298,501.5298,500.9503,501.2400,151
2024-06-14 05:32:00,501.0302,501.2400,501.0302,501.2400,32
2024-06-14 05:33:00,501.3300,501.3300,501.0103,501.0103,103
2024-06-14 05:34:00,501.1301,501.1301,500.9503,500.9903,107
2024-06-14 05:35:00,501.0302,501.0302,500.8304,500.8604,115
2024-06-14 05:36:00,500.7805,500.8604,500.6806,500.8604,120
2024-06-14 05:37:00,500.6306,500.6306,500.5407,500.5407,10
2024-06-14 05:38:00,500.5407,500.5507,500.2410,500.2410,337
2024-06-14 05:39:00,500.2410,500.2809,499.9313,500.2809,88
2024-06-14 05:40:00,500.0312,500.0611,499.8214,499.8214,54
2024-06-14 05:41:00,500.0312,500.0312,499.8014,500.0312,8
2024-06-14 05:42:00,500.0312,500.0312,499.9313,499.9612,33
2024-06-14 05:43:00,499.9712,500.0312,499.9712,500.0312,10
2024-06-14 05:44:00,500.0312,500.0312,499.8014,499.9612,48
2024-06-14 05:45:00,499.7914,499.9013,499.7914,499.7914,52
2024-06-14 05:46:00,499.7814,500.1311,499.7215,500.1311,838
2024-06-14 05:47:00,500.1311,500.1311,500.0512,500.0711,155
2024-06-14 05:48:00,499.8114,499.9912,499.8114,499.9712,37
2024-06-14 05:49:00,499.9313,500.1311,499.7015,500.1311,692
2024-06-14 05:50:00,500.2310,500.3709,500.0512,500.3709,34
2024-06-14 05:51:00,500.4608,500.7105,499.8314,500.7105,146
2024-06-14 05:52:00,500.3309,500.4408,500.3309,500.4308,204
2024-06-14 05:53:00,500.4308,500.4308,500.3709,500.3709,17
2024-06-14 05:54:00,500.3709,500.3908,500.0212,500.0212,202
2024-06-14 05:55:00,499.9812,500.2709,499.9812,500.2709,2
2024-06-14 05:56:00,500.2709,500.4308,499.9612,500.4308,892
2024-06-14 05:57:00,500.2510,500.3209,500.2510,500.3209,17
2024-06-14 05:58:00,500.0012,500.0012,500.0012,500.0012,2
2024-06-14 05:59:00,500.2110,500.2610,500.2110,500.2610,8
2024-06-14 06:00:00,500.2010,500.2410,499.9512,499.9612,237
2024-06-14 06:01:00,499.9812,499.9812,499.8314,499.8314,446
2024-06-14 06:02:00,499.7614,499.9313,499.7414,499.9313,150
2024-06-14 06:03:00,499.7714,499.8014,499.6315,499.7514,717
2024-06-14 06:04:00,499.7514,499.7514,499.5416,499.5816,312
2024-06-14 06:05:00,499.7514,500.0312,499.7514,500.0312,90
2024-06-14 06:06:00,500.1211,500.3709,500.1211,500.3709,120
2024-06-14 06:07:00,500.4308,500.4907,499.5316,499.6915,3201
2024-06-14 06:08:00,499.6915,499.8214,499.6915,499.8214,18
2024-06-14 06:09:00,499.7315,499.7315,499.7315,499.7315,7
2024-06-14 06:10:00,499.9113,499.9113,499.7315,499.7914,16
2024-06-14 06:11:00,499.7414,499.7814,499.7414,499.7614,26
2024-06-14 06:12:00,499.9013,500.0012,499.7914,499.7914,98
2024-06-14 06:13:00,499.7414,499.7414,499.7414,499.7414,101
2024-06-14 06:14:00,499.7414,499.7514,499.7414,499.7414,399
2024-06-14 06:15:00,499.7514,499.9812,499.7514,499.9812,95
2024-06-14 06:16:00,499.7514,499.7914,499.7414,499.7914,8
2024-06-14 06:17:00,499.7714,500.0312,499.7614,499.7714,58
2024-06-14 06:18:00,500.0312,500.0312,500.0312,500.0312,38
2024-06-14 06:19:00,500.0312,500.0412,500.0312,500.0412,52
2024-06-14 06:20:00,500.0412,500.8005,500.0312,500.7105,276
2024-06-14 06:21:00,500.0711,500.5807,500.0711,500.5807,19
2024-06-14 06:23:00,500.4907,500.4907,500.0512,500.0811,55
2024-06-14 06:24:00,500.0412,500.6806,500.0412,500.6806,80
2024-06-14 06:25:00,500.4708,500.5207,500.0611,500.0611,212
2024-06-14 06:26:00,500.3609,500.4008,500.3609,500.4008,5
2024-06-14 06:27:00,500.1511,500.2210,500.1511,500.2210,106
2024-06-14 06:28:00,500.1511,500.4808,500.1511,500.4808,117
2024-06-14 06:29:00,500.5007,500.8904,500.3509,500.8904,349
2024-06-14 06:30:00,500.4308,500.8304,500.4308,500.6106,107
2024-06-14 06:31:00,500.2909,500.6706,500.2909,500.6706,38
2024-06-14 06:32:00,500.4308,500.6206,500.4308,500.6206,11
2024-06-14 06:33:00,500.6706,500.7305,500.6706,500.7305,154
2024-06-14 06:34:00,500.5207,500.5407,500.5207,500.5207,51
2024-06-14 06:35:00,500.8304,500.8304,500.8304,500.8304,1
2024-06-14 06:36:00,500.5207,500.8304,500.5207,500.8304,6
2024-06-14 06:37:00,500.5707,500.5807,500.5707,500.5807,17
2024-06-14 06:38:00,500.8304,500.8604,500.8304,500.8604,12
2024-06-14 06:39:00,500.6106,500.6206,500.6006,500.6206,28
2024-06-14 06:40:00,500.7405,500.7405,500.5807,500.5807,38
2024-06-14 06:41:00,500.5307,500.5307,500.1011,500.1411,112
2024-06-14 06:42:00,500.2210,500.4008,500.1411,500.1411,11
2024-06-14 06:43:00,500.5107,500.5107,500.1311,500.1311,210
2024-06-14 06:44:00,500.1810,500.1810,500.1810,500.1810,2
2024-06-14 06:45:00,500.1411,500.1411,500.1411,500.1411,10
2024-06-14 06:46:00,500.1710,500.1710,500.1710,500.1710,15
2024-06-14 06:47:00,500.1910,500.3309,500.1910,500.3309,91
2024-06-14 06:48:00,500.3309,500.3309,500.1910,500.1910,5
2024-06-14 06:50:00,500.3808,500.3808,500.3808,500.3808,15
2024-06-14 06:51:00,500.4708,500.5307,500.4108,500.4108,128
2024-06-14 06:52:00,500.5107,500.5307,500.5107,500.5307,51
