,open_ORCL,high_ORCL,low_ORCL,close_ORCL,volume_ORCL
2024-04-01 09:22:00,125.0556,125.0556,125.0556,125.0556,1
2024-04-01 09:23:00,124.7780,124.8077,124.7284,124.8077,314
2024-04-01 09:25:00,124.7581,124.7581,124.6590,124.6590,52
2024-04-01 09:26:00,124.7482,124.8077,124.7482,124.7780,300
2024-04-01 09:29:00,124.7581,124.7581,124.5499,124.5499,213
2024-04-01 09:30:00,124.5003,124.8573,124.4507,124.8375,77472
2024-04-01 09:31:00,124.7383,124.7383,124.5751,124.6490,14576
2024-04-01 09:32:00,124.6292,124.9069,124.6292,124.7879,5756
2024-04-01 09:33:00,124.7901,124.8523,124.7284,124.7780,4997
2024-04-01 09:34:00,124.7780,125.0457,124.7780,124.9565,12477
2024-04-01 09:35:00,124.9069,125.0443,124.9069,124.9862,7155
2024-04-01 09:36:00,124.9565,125.0160,124.9019,124.9168,14456
2024-04-01 09:37:00,124.9168,125.0359,124.9168,125.0252,6268
2024-04-01 09:38:00,125.0457,125.2262,124.9912,124.9912,17287
2024-04-01 09:39:00,125.0259,125.0308,124.7978,124.7978,8318
2024-04-01 09:40:00,124.8474,124.9961,124.8474,124.9862,6062
2024-04-01 09:41:00,124.9862,125.0556,124.9451,124.9961,6139
2024-04-01 09:42:00,125.0408,125.0656,125.0160,125.0457,3870
2024-04-01 09:43:00,124.9961,125.0556,124.9069,125.0358,44206
2024-04-01 09:44:00,125.0557,125.0953,125.0160,125.0461,4296
2024-04-01 09:45:00,125.0755,125.0755,124.9664,124.9664,4597
2024-04-01 09:46:00,125.0854,125.0953,124.9168,125.0755,10469
2024-04-01 09:47:00,125.0606,125.1102,124.9366,125.0854,11979
2024-04-01 09:48:00,125.0755,125.1029,124.9565,125.0854,17985
2024-04-01 09:49:00,125.1044,125.1052,124.9168,124.9168,12701
2024-04-01 09:50:00,124.9168,125.0061,124.7780,124.8771,6297
2024-04-01 09:51:00,124.8870,124.9565,124.8077,124.9515,3765
2024-04-01 09:52:00,124.9168,124.9263,124.7581,124.7581,9724
2024-04-01 09:53:00,124.7433,124.8176,124.6490,124.7284,13851
2024-04-01 09:54:00,124.6986,124.7879,124.6788,124.7383,5520
2024-04-01 09:55:00,124.7730,124.8375,124.7383,124.8226,12926
2024-04-01 09:56:00,124.8375,124.9565,124.8275,124.9267,36307
2024-04-01 09:57:00,124.9366,124.9366,124.8275,124.8275,6866
2024-04-01 09:58:00,124.8456,124.8623,124.8275,124.8275,3575
2024-04-01 09:59:00,124.8226,124.9069,124.7482,124.8821,11550
2024-04-01 10:00:00,124.8672,124.9912,124.7978,124.9565,15654
2024-04-01 10:01:00,124.9565,125.0853,124.9218,124.9862,10910
2024-04-01 10:02:00,124.9862,125.0457,124.7978,124.7978,11385
2024-04-01 10:03:00,124.8176,124.8182,124.7482,124.7854,10677
2024-04-01 10:04:00,124.7879,124.7879,124.6590,124.6986,15360
2024-04-01 10:05:00,124.7383,124.8077,124.6485,124.6485,26180
2024-04-01 10:06:00,124.6391,124.7185,124.6391,124.6986,4732
2024-04-01 10:07:00,124.7085,124.7383,124.6540,124.6788,4584
2024-04-01 10:08:00,124.6490,124.6490,124.5399,124.6193,7461
2024-04-01 10:09:00,124.6193,124.6193,124.5697,124.5995,2739
2024-04-01 10:10:00,124.5796,124.6391,124.5747,124.6391,6527
2024-04-01 10:11:00,124.6094,124.6292,124.5399,124.5697,3046
2024-04-01 10:12:00,124.5722,124.5895,124.5300,124.5697,6004
2024-04-01 10:13:00,124.5598,124.5755,124.5300,124.5598,7228
2024-04-01 10:14:00,124.5499,124.6030,124.5409,124.5462,6192
2024-04-01 10:15:00,124.5697,124.6342,124.5697,124.6292,5609
2024-04-01 10:16:00,124.6391,124.6391,124.4705,124.4705,15996
2024-04-01 10:17:00,124.4904,124.5499,124.4705,124.4904,7470
2024-04-01 10:18:00,124.4804,124.5201,124.3912,124.4507,9856
2024-04-01 10:19:00,124.4209,124.5102,124.4110,124.4904,5950
2024-04-01 10:20:00,124.4459,124.4606,124.4110,124.4309,4691
2024-04-01 10:21:00,124.4110,124.4168,124.3515,124.3912,7926
2024-04-01 10:22:00,124.3614,124.3714,124.3019,124.3478,7058
2024-04-01 10:23:00,124.3466,124.3614,124.2524,124.2722,8415
2024-04-01 10:24:00,124.3019,124.3416,124.2722,124.3416,5723
2024-04-01 10:25:00,124.3310,124.3310,124.2920,124.3019,2834
2024-04-01 10:26:00,124.2821,124.2821,124.2127,124.2127,8661
2024-04-01 10:27:00,124.2424,124.3317,124.2424,124.3218,17546
2024-04-01 10:28:00,124.3019,124.3515,124.2871,124.3466,13152
2024-04-01 10:29:00,124.3614,124.3614,124.2424,124.2524,7010
2024-04-01 10:30:00,124.2623,124.2623,124.2028,124.2424,2860
2024-04-01 10:31:00,124.2424,124.3218,124.2424,124.2722,4085
2024-04-01 10:32:00,124.2722,124.2920,124.2375,124.2375,3041
2024-04-01 10:33:00,124.2325,124.2821,124.2226,124.2821,4126
2024-04-01 10:34:00,124.2524,124.2524,124.2226,124.2226,8546
2024-04-01 10:35:00,124.2226,124.2226,124.1928,124.2226,5096
2024-04-01 10:36:00,124.2424,124.2871,124.2424,124.2560,5789
2024-04-01 10:37:00,124.2424,124.3069,124.2424,124.3069,9633
2024-04-01 10:38:00,124.3019,124.3276,124.2127,124.2127,5820
2024-04-01 10:39:00,124.2127,124.2127,124.0838,124.1135,10007
2024-04-01 10:40:00,124.1135,124.1780,124.1036,124.1780,2345
2024-04-01 10:41:00,124.1482,124.1621,124.1333,124.1333,2403
2024-04-01 10:42:00,124.1928,124.2276,124.1928,124.2125,3787
2024-04-01 10:43:00,124.2028,124.2424,124.1631,124.1631,4502
2024-04-01 10:44:00,124.1727,124.2920,124.1433,124.2920,5339
2024-04-01 10:45:00,124.2722,124.2722,124.2028,124.2325,8498
2024-04-01 10:46:00,124.2127,124.2508,124.1532,124.1532,4569
2024-04-01 10:47:00,124.2028,124.2127,124.1836,124.2127,3608
2024-04-01 10:48:00,124.2127,124.2127,124.1631,124.1730,2512
2024-04-01 10:49:00,124.1780,124.2127,124.1631,124.1928,4451
2024-04-01 10:50:00,124.1730,124.2041,124.1532,124.1631,5948
2024-04-01 10:51:00,124.1631,124.1928,124.1631,124.1730,4740
2024-04-01 10:52:00,124.1829,124.1829,124.1135,124.1135,4505
2024-04-01 10:53:00,124.1532,124.1532,124.1135,124.1185,9147
2024-04-01 10:54:00,124.1036,124.1433,124.0937,124.1036,4710
2024-04-01 10:55:00,124.1197,124.1197,124.0937,124.0937,2556
2024-04-01 10:56:00,124.1036,124.1234,124.0937,124.1234,5792
2024-04-01 10:57:00,124.1234,124.1730,124.0937,124.1036,22647
2024-04-01 10:58:00,124.1036,124.1234,124.0074,124.0342,22701
2024-04-01 10:59:00,124.0540,124.1333,124.0540,124.1234,7692
2024-04-01 11:00:00,124.1383,124.2276,124.1383,124.2128,27561
2024-04-01 11:01:00,124.2226,124.2771,124.1928,124.2375,6728
2024-04-01 11:02:00,124.2276,124.2276,124.1730,124.2077,4474
2024-04-01 11:03:00,124.2028,124.3218,124.1829,124.3218,7162
2024-04-01 11:04:00,124.2821,124.3317,124.2821,124.3019,6812
2024-04-01 11:05:00,124.2970,124.3117,124.2226,124.2524,4849
2024-04-01 11:06:00,124.2623,124.2722,124.2313,124.2722,3636
2024-04-01 11:07:00,124.2634,124.2920,124.2524,124.2524,4995
2024-04-01 11:08:00,124.2325,124.2623,124.2325,124.2424,2158
2024-04-01 11:09:00,124.2722,124.3017,124.2424,124.2623,3765
2024-04-01 11:10:00,124.2573,124.2724,124.1928,124.2127,6285
2024-04-01 11:11:00,124.2424,124.2524,124.2226,124.2226,979
2024-04-01 11:12:00,124.2029,124.3317,124.2029,124.3317,2758
2024-04-01 11:13:00,124.3019,124.3119,124.2325,124.2821,2792
2024-04-01 11:14:00,124.3416,124.3614,124.3317,124.3515,3253
2024-04-01 11:15:00,124.3614,124.3614,124.3218,124.3218,2856
2024-04-01 11:16:00,124.3218,124.3218,124.2524,124.3119,5007
2024-04-01 11:17:00,124.3019,124.3119,124.2821,124.3019,1468
2024-04-01 11:18:00,124.3317,124.3366,124.2127,124.2127,6328
2024-04-01 11:19:00,124.2198,124.2325,124.1581,124.1631,3867
2024-04-01 11:20:00,124.1532,124.1581,124.0639,124.0639,3720
2024-04-01 11:21:00,124.0540,124.0540,123.9846,123.9856,5567
2024-04-01 11:22:00,124.0045,124.0441,123.9945,124.0342,4949
2024-04-01 11:23:00,124.0540,124.1433,124.0342,124.1234,11457
2024-04-01 11:24:00,124.1730,124.1730,124.0838,124.1234,4941
2024-04-01 11:25:00,124.1333,124.1383,124.0838,124.1135,4174
2024-04-01 11:26:00,124.1135,124.1135,124.0639,124.0639,5955
2024-04-01 11:27:00,124.0590,124.1127,124.0540,124.1127,4885
2024-04-01 11:28:00,124.1036,124.1185,124.0639,124.0639,6186
2024-04-01 11:29:00,124.0590,124.0937,124.0441,124.0639,4097
2024-04-01 11:30:00,124.0540,124.0639,124.0342,124.0490,4540
2024-04-01 11:31:00,124.0441,124.0539,124.0044,124.0044,3603
2024-04-01 11:32:00,124.0193,124.0738,124.0143,124.0243,5160
2024-04-01 11:33:00,124.0094,124.0094,123.9449,123.9719,13440
2024-04-01 11:34:00,123.9648,124.0243,123.9548,124.0045,1787
2024-04-01 11:35:00,124.0342,124.0441,124.0044,124.0144,2068
2024-04-01 11:36:00,124.0243,124.0540,124.0218,124.0342,3065
2024-04-01 11:37:00,124.0342,124.0342,123.9846,123.9948,1762
2024-04-01 11:38:00,124.0292,124.0292,123.9747,123.9747,1926
2024-04-01 11:39:00,124.0044,124.0342,124.0044,124.0243,2151
2024-04-01 11:40:00,124.0243,124.0243,123.9548,123.9548,3420
2024-04-01 11:41:00,123.9548,123.9846,123.9478,123.9846,7535
2024-04-01 11:42:00,124.0044,124.0342,123.9846,124.0342,7512
2024-04-01 11:43:00,124.0441,124.0951,124.0441,124.0951,2041
2024-04-01 11:44:00,124.0838,124.1383,124.0838,124.1383,7457
2024-04-01 11:45:00,124.1433,124.1532,124.0788,124.0937,6874
2024-04-01 11:46:00,124.0937,124.1532,124.0937,124.1135,11544
2024-04-01 11:47:00,124.1234,124.1234,123.9449,123.9846,9742
2024-04-01 11:48:00,124.0044,124.0540,123.9449,124.0441,19595
2024-04-01 11:49:00,124.0540,124.1310,124.0540,124.1310,4662
2024-04-01 11:50:00,124.1433,124.1581,124.0352,124.0380,5486
2024-04-01 11:51:00,124.0540,124.0738,124.0243,124.0243,3905
2024-04-01 11:52:00,124.0243,124.0243,123.9945,123.9945,2661
2024-04-01 11:53:00,124.0044,124.0044,123.9846,123.9846,2706
2024-04-01 11:54:00,123.9846,124.0044,123.9548,124.0044,5389
2024-04-01 11:55:00,124.0044,124.0143,123.9648,123.9846,3189
2024-04-01 11:56:00,123.9887,123.9945,123.9747,123.9747,3404
2024-04-01 11:57:00,123.9648,123.9747,123.9548,123.9747,3526
2024-04-01 11:58:00,123.9648,123.9648,123.9152,123.9351,4438
2024-04-01 11:59:00,123.9400,123.9400,123.8855,123.8855,3247
2024-04-01 12:00:00,123.9152,123.9152,123.8755,123.8953,4116
2024-04-01 12:01:00,123.9052,123.9548,123.8805,123.9052,5309
2024-04-01 12:02:00,123.9003,123.9449,123.9003,123.9350,2628
2024-04-01 12:03:00,123.9152,123.9350,123.9052,123.9251,2056
2024-04-01 12:04:00,123.9459,123.9747,123.9449,123.9649,4150
2024-04-01 12:05:00,123.9499,123.9648,123.9449,123.9648,4790
2024-04-01 12:06:00,123.9548,123.9548,123.9052,123.9056,4250
2024-04-01 12:07:00,123.9052,123.9251,123.8854,123.8953,4000
2024-04-01 12:08:00,123.8953,123.9310,123.8800,123.8953,13003
2024-04-01 12:09:00,123.9160,123.9522,123.9152,123.9152,5093
2024-04-01 12:10:00,123.9152,123.9251,123.8795,123.8795,5676
2024-04-01 12:11:00,123.8892,123.8953,123.8557,123.8953,6616
2024-04-01 12:12:00,123.9201,123.9201,123.8557,123.8557,3698
2024-04-01 12:13:00,123.8656,123.8904,123.8656,123.8744,2651
2024-04-01 12:14:00,123.8755,123.9152,123.8755,123.8953,1027
2024-04-01 12:15:00,123.9251,123.9846,123.9251,123.9846,6635
2024-04-01 12:16:00,123.9747,123.9747,123.9449,123.9747,7859
2024-04-01 12:17:00,123.9747,123.9747,123.9648,123.9747,5906
2024-04-01 12:18:00,123.9697,123.9747,123.9251,123.9251,5005
2024-04-01 12:19:00,123.9251,123.9362,123.9152,123.9350,2449
2024-04-01 12:20:00,123.9153,123.9548,123.8567,123.8696,6438
2024-04-01 12:21:00,123.8557,123.8557,123.7862,123.8077,8982
2024-04-01 12:22:00,123.8061,123.8656,123.8061,123.8606,11007
2024-04-01 12:23:00,123.8517,123.9052,123.8358,123.8755,10961
2024-04-01 12:24:00,123.8755,123.8854,123.8656,123.8803,2311
2024-04-01 12:25:00,123.8755,123.9251,123.8755,123.9251,5123
2024-04-01 12:26:00,123.8953,123.9251,123.8953,123.9251,2124
2024-04-01 12:27:00,123.9400,123.9846,123.9400,123.9648,8889
2024-04-01 12:28:00,123.9648,123.9945,123.9648,123.9747,3686
2024-04-01 12:29:00,123.9549,123.9846,123.9549,123.9648,2879
2024-04-01 12:30:00,123.9747,123.9846,123.9548,123.9846,5240
2024-04-01 12:31:00,124.0044,124.0044,123.9747,123.9945,4202
2024-04-01 12:32:00,123.9962,123.9962,123.9350,123.9350,6170
2024-04-01 12:33:00,123.9449,123.9747,123.9449,123.9747,3040
2024-04-01 12:34:00,123.9747,123.9747,123.9350,123.9395,3328
2024-04-01 12:35:00,123.9350,123.9350,123.8259,123.8656,4720
2024-04-01 12:36:00,123.8755,123.8854,123.8755,123.8854,1254
2024-04-01 12:37:00,123.8755,123.9152,123.8755,123.9152,2586
2024-04-01 12:38:00,123.8953,123.9350,123.8755,123.8765,6832
2024-04-01 12:39:00,123.8656,123.8755,123.8359,123.8656,3517
2024-04-01 12:40:00,123.8953,123.9102,123.8854,123.9052,2441
2024-04-01 12:41:00,123.9052,123.9278,123.8953,123.9278,4062
2024-04-01 12:42:00,123.9152,123.9648,123.9152,123.9547,4047
2024-04-01 12:43:00,123.9548,123.9552,123.9449,123.9449,1779
2024-04-01 12:44:00,123.9548,124.0044,123.9350,124.0044,3016
2024-04-01 12:45:00,123.9945,123.9945,123.9449,123.9449,2279
2024-04-01 12:46:00,123.9499,123.9945,123.9152,123.9846,4915
2024-04-01 12:47:00,123.9747,123.9945,123.9747,123.9747,1475
2024-04-01 12:48:00,123.9747,123.9846,123.8755,123.8904,7473
2024-04-01 12:49:00,123.9052,123.9052,123.8854,123.8854,3882
2024-04-01 12:50:00,123.8755,123.9052,123.8755,123.8973,2063
2024-04-01 12:51:00,123.8953,123.9132,123.8557,123.8557,11757
2024-04-01 12:52:00,123.8457,123.8953,123.8457,123.8854,2697
2024-04-01 12:53:00,123.8904,123.9429,123.8904,123.9251,8246
2024-04-01 12:54:00,123.9152,123.9648,123.8854,123.8953,10205
2024-04-01 12:55:00,123.8953,123.8953,123.8061,123.8061,4014
2024-04-01 12:56:00,123.8160,123.8259,123.7466,123.7565,8939
2024-04-01 12:57:00,123.7466,123.7664,123.7466,123.7525,2747
2024-04-01 12:58:00,123.7466,123.7663,123.7218,123.7663,5832
2024-04-01 12:59:00,123.7440,123.7440,123.7267,123.7267,2931
2024-04-01 13:00:00,123.7466,123.8061,123.7466,123.8061,6719
2024-04-01 13:01:00,123.8160,123.8160,123.7565,123.7565,3034
2024-04-01 13:02:00,123.7862,123.8309,123.7862,123.8309,2273
2024-04-01 13:03:00,123.8309,123.8457,123.8160,123.8457,1532
2024-04-01 13:04:00,123.8457,123.8457,123.8160,123.8160,4409
2024-04-01 13:05:00,123.8358,123.8557,123.8160,123.8259,2006
2024-04-01 13:06:00,123.8259,123.8259,123.7962,123.7962,2157
2024-04-01 13:07:00,123.7962,123.7962,123.7267,123.7267,5609
2024-04-01 13:08:00,123.7430,123.7862,123.7430,123.7763,3184
2024-04-01 13:09:00,123.7763,123.8011,123.7763,123.8011,1534
2024-04-01 13:10:00,123.7962,123.7962,123.7466,123.7466,3401
2024-04-01 13:11:00,123.7466,123.7664,123.7466,123.7515,2683
2024-04-01 13:12:00,123.7466,123.7664,123.7287,123.7664,3818
2024-04-01 13:13:00,123.7466,123.7565,123.6672,123.6772,12211
2024-04-01 13:14:00,123.6772,123.7167,123.6772,123.7167,5679
2024-04-01 13:15:00,123.6970,123.6970,123.6672,123.6772,1928
2024-04-01 13:16:00,123.6722,123.6722,123.6077,123.6474,6114
2024-04-01 13:17:00,123.6572,123.6672,123.6474,123.6671,2934
2024-04-01 13:18:00,123.6871,123.6871,123.6375,123.6375,2244
2024-04-01 13:19:00,123.6276,123.7664,123.6226,123.7317,30296
2024-04-01 13:20:00,123.7565,123.7565,123.6573,123.6821,7330
2024-04-01 13:21:00,123.6772,123.7069,123.6276,123.6276,3689
2024-04-01 13:22:00,123.6078,123.6177,123.6077,123.6077,2229
2024-04-01 13:23:00,123.6077,123.6154,123.5284,123.5780,14528
2024-04-01 13:24:00,123.5978,123.6346,123.5879,123.5879,4317
2024-04-01 13:25:00,123.5581,123.6077,123.5581,123.5929,3742
2024-04-01 13:26:00,123.5933,123.6386,123.5933,123.6276,3704
2024-04-01 13:27:00,123.6375,123.6871,123.6375,123.6851,1952
2024-04-01 13:28:00,123.6821,123.7069,123.6772,123.6970,4115
2024-04-01 13:29:00,123.7119,123.7119,123.6871,123.7069,1448
2024-04-01 13:30:00,123.6871,123.7069,123.6871,123.6970,3233
2024-04-01 13:31:00,123.7019,123.7168,123.6772,123.7168,7193
2024-04-01 13:32:00,123.7218,123.7445,123.6672,123.6672,4963
2024-04-01 13:33:00,123.6573,123.6573,123.5681,123.5978,5581
2024-04-01 13:34:00,123.5879,123.5978,123.5780,123.5780,1700
2024-04-01 13:35:00,123.5879,123.5879,123.5482,123.5521,3854
2024-04-01 13:36:00,123.5383,123.5780,123.5383,123.5482,4455
2024-04-01 13:37:00,123.5482,123.5879,123.5383,123.5581,7728
2024-04-01 13:38:00,123.5681,123.6871,123.5591,123.6573,8161
2024-04-01 13:39:00,123.6573,123.6573,123.6276,123.6276,2083
2024-04-01 13:40:00,123.6276,123.6672,123.6276,123.6375,8423
2024-04-01 13:41:00,123.6375,123.6474,123.6177,123.6256,4045
2024-04-01 13:42:00,123.6276,123.6474,123.5978,123.6024,9427
2024-04-01 13:43:00,123.5983,123.6970,123.5983,123.6375,8695
2024-04-01 13:44:00,123.6474,123.7267,123.6474,123.7267,9318
2024-04-01 13:45:00,123.7069,123.7218,123.6871,123.6970,4492
2024-04-01 13:46:00,123.7267,123.7565,123.6772,123.6871,8453
2024-04-01 13:47:00,123.6871,123.7069,123.6871,123.7069,4382
2024-04-01 13:48:00,123.6970,123.7267,123.6871,123.7267,3492
2024-04-01 13:49:00,123.7267,123.7466,123.7069,123.7069,3768
2024-04-01 13:50:00,123.7069,123.7565,123.7069,123.7168,4145
2024-04-01 13:51:00,123.7069,123.7069,123.6772,123.7069,7089
2024-04-01 13:52:00,123.7069,123.7168,123.6722,123.6772,3034
2024-04-01 13:53:00,123.6871,123.7165,123.6672,123.7165,2093
2024-04-01 13:54:00,123.7208,123.7515,123.7198,123.7515,3607
2024-04-01 13:55:00,123.7664,123.7862,123.7515,123.7565,3936
2024-04-01 13:56:00,123.7664,123.7862,123.7466,123.7862,2652
2024-04-01 13:57:00,123.7807,123.7862,123.7565,123.7582,4380
2024-04-01 13:58:00,123.7476,123.7476,123.6772,123.6871,8682
2024-04-01 13:59:00,123.6970,123.7168,123.6970,123.7168,3868
2024-04-01 14:00:00,123.7069,123.7168,123.6871,123.6901,5093
2024-04-01 14:01:00,123.7069,123.7664,123.7019,123.7565,5985
2024-04-01 14:02:00,123.7565,123.7664,123.7267,123.7267,2862
2024-04-01 14:03:00,123.7303,123.7303,123.7069,123.7069,2506
2024-04-01 14:04:00,123.6871,123.7664,123.6871,123.7664,9051
2024-04-01 14:05:00,123.7466,123.7862,123.7466,123.7763,3600
2024-04-01 14:06:00,123.7837,123.7837,123.7367,123.7367,2714
2024-04-01 14:07:00,123.7466,123.7466,123.7168,123.7168,6044
2024-04-01 14:08:00,123.7168,123.7270,123.6871,123.6871,7262
2024-04-01 14:09:00,123.6956,123.7267,123.6672,123.7234,7184
2024-04-01 14:10:00,123.7367,123.7515,123.7168,123.7267,2404
2024-04-01 14:11:00,123.7168,123.7168,123.6970,123.7019,1879
2024-04-01 14:12:00,123.6970,123.7010,123.6484,123.6524,8781
2024-04-01 14:13:00,123.6573,123.7267,123.6573,123.7267,4756
2024-04-01 14:14:00,123.7267,123.7466,123.7168,123.7267,1161
2024-04-01 14:15:00,123.7565,123.8061,123.7565,123.7971,5903
2024-04-01 14:16:00,123.7962,123.8338,123.7962,123.8259,4962
2024-04-01 14:17:00,123.8358,123.8457,123.8160,123.8408,4167
2024-04-01 14:18:00,123.8433,123.8557,123.8160,123.8507,5800
2024-04-01 14:19:00,123.8457,123.8755,123.8457,123.8557,6709
2024-04-01 14:20:00,123.8497,123.8656,123.8061,123.8061,7972
2024-04-01 14:21:00,123.7962,123.8061,123.7763,123.7936,3680
2024-04-01 14:22:00,123.7962,123.8457,123.7962,123.8259,5992
2024-04-01 14:23:00,123.8160,123.8160,123.7763,123.7862,3851
2024-04-01 14:24:00,123.7836,123.8160,123.7763,123.8160,3582
2024-04-01 14:25:00,123.8259,123.9152,123.8258,123.8457,7959
2024-04-01 14:26:00,123.8358,123.9102,123.8260,123.9052,30719
2024-04-01 14:27:00,123.9152,123.9995,123.9003,123.9052,21809
2024-04-01 14:28:00,123.8953,123.9251,123.8953,123.9201,13055
2024-04-01 14:29:00,123.9052,123.9251,123.8457,123.8695,10282
2024-04-01 14:30:00,123.8754,123.9052,123.8705,123.8755,5064
2024-04-01 14:31:00,123.8705,123.8755,123.8656,123.8755,3097
2024-04-01 14:32:00,123.8854,123.8953,123.8408,123.8457,3587
2024-04-01 14:33:00,123.8656,123.8656,123.8656,123.8656,19715
2024-04-01 14:34:00,123.8557,123.8755,123.8557,123.8755,2716
2024-04-01 14:35:00,123.8854,123.9218,123.8854,123.8855,5079
2024-04-01 14:36:00,123.8854,123.9152,123.8854,123.8854,7872
2024-04-01 14:37:00,123.8953,123.8953,123.8656,123.8805,5466
2024-04-01 14:38:00,123.8755,123.9052,123.8755,123.8953,3127
2024-04-01 14:39:00,123.9052,123.9052,123.8854,123.8854,6757
2024-04-01 14:40:00,123.8904,123.9152,123.8904,123.9152,4232
2024-04-01 14:41:00,123.9052,123.9108,123.8933,123.8984,5681
2024-04-01 14:42:00,123.9152,123.9221,123.8953,123.9221,3426
2024-04-01 14:43:00,123.9201,123.9747,123.9191,123.9747,5384
2024-04-01 14:44:00,123.9697,123.9747,123.9548,123.9697,3674
2024-04-01 14:45:00,123.9648,123.9846,123.9648,123.9692,2591
2024-04-01 14:46:00,123.9747,123.9846,123.9648,123.9697,2602
2024-04-01 14:47:00,123.9652,123.9747,123.9350,123.9350,2274
2024-04-01 14:48:00,123.9251,123.9459,123.9152,123.9251,5268
2024-04-01 14:49:00,123.9449,123.9747,123.9449,123.9747,1783
2024-04-01 14:50:00,123.9747,123.9747,123.9350,123.9449,2586
2024-04-01 14:51:00,123.9548,123.9717,123.9513,123.9548,1627
2024-04-01 14:52:00,123.9747,124.0044,123.9747,123.9955,2470
2024-04-01 14:53:00,123.9945,124.0838,123.9846,124.0738,8418
2024-04-01 14:54:00,124.0788,124.1135,124.0363,124.1135,8155
2024-04-01 14:55:00,124.1233,124.1383,124.1135,124.1135,7192
2024-04-01 14:56:00,124.1036,124.1036,124.0540,124.0540,3186
2024-04-01 14:57:00,124.0441,124.0639,123.9895,123.9995,6264
2024-04-01 14:58:00,123.9978,124.0143,123.9945,123.9995,2077
2024-04-01 14:59:00,123.9846,124.0540,123.9846,124.0540,4206
2024-04-01 15:00:00,124.0441,124.0441,123.9747,124.0143,5537
2024-04-01 15:01:00,124.0243,124.0540,124.0044,124.0441,5898
2024-04-01 15:02:00,124.0540,124.0639,124.0352,124.0613,10757
2024-04-01 15:03:00,124.0540,124.0937,124.0451,124.0937,3684
2024-04-01 15:04:00,124.1234,124.1333,124.1135,124.1234,5693
2024-04-01 15:05:00,124.1234,124.1333,124.0937,124.0937,10729
2024-04-01 15:06:00,124.0887,124.1036,124.0639,124.0838,6948
2024-04-01 15:07:00,124.0738,124.0788,124.0639,124.0738,6872
2024-04-01 15:08:00,124.0738,124.0838,124.0733,124.0738,3889
2024-04-01 15:09:00,124.0788,124.0838,124.0639,124.0639,5422
2024-04-01 15:10:00,124.0738,124.0838,124.0044,124.0044,5754
2024-04-01 15:11:00,124.0044,124.0094,123.9945,123.9945,3080
2024-04-01 15:12:00,123.9995,124.0639,123.9995,124.0639,10079
2024-04-01 15:13:00,124.0738,124.1135,124.0689,124.0838,13070
2024-04-01 15:14:00,124.0856,124.0986,124.0838,124.0934,3964
2024-04-01 15:15:00,124.0986,124.1333,124.0986,124.1333,16662
2024-04-01 15:16:00,124.1292,124.1482,124.1135,124.1433,9969
2024-04-01 15:17:00,124.1681,124.2573,124.1681,124.2573,18606
2024-04-01 15:18:00,124.2573,124.2573,124.1036,124.1170,37554
2024-04-01 15:19:00,124.1135,124.1234,124.0937,124.1135,3084
2024-04-01 15:20:00,124.1135,124.1433,124.1036,124.1036,7184
2024-04-01 15:21:00,124.1036,124.1958,124.1036,124.1958,8687
2024-04-01 15:22:00,124.2028,124.2226,124.1433,124.1433,7215
2024-04-01 15:23:00,124.1631,124.1829,124.1532,124.1829,8266
2024-04-01 15:24:00,124.1730,124.2028,124.1710,124.1928,3931
2024-04-01 15:25:00,124.1928,124.2127,124.1532,124.1723,10658
2024-04-01 15:26:00,124.1631,124.1681,124.1278,124.1333,8262
2024-04-01 15:27:00,124.1433,124.1532,124.1135,124.1234,3795
2024-04-01 15:28:00,124.1005,124.1135,124.0540,124.0937,13997
2024-04-01 15:29:00,124.0738,124.1234,124.0540,124.0838,11671
2024-04-01 15:30:00,124.0838,124.1036,124.0441,124.0526,21979
2024-04-01 15:31:00,124.0639,124.1234,124.0639,124.1135,17033
2024-04-01 15:32:00,124.1115,124.1115,123.9846,124.0342,28900
2024-04-01 15:33:00,124.0441,124.1026,124.0441,124.0540,6382
2024-04-01 15:34:00,124.0550,124.0838,124.0441,124.0790,4577
2024-04-01 15:35:00,124.0838,124.0937,123.9747,123.9846,6359
2024-04-01 15:36:00,123.9846,124.0044,123.9152,123.9152,12277
2024-04-01 15:37:00,123.9251,123.9995,123.9251,123.9995,4173
2024-04-01 15:38:00,124.0044,124.0143,123.9548,123.9846,5325
2024-04-01 15:39:00,124.0044,124.0044,123.9648,123.9697,4987
2024-04-01 15:40:00,123.9747,124.0490,123.9747,124.0441,5431
2024-04-01 15:41:00,124.0441,124.1234,124.0441,124.1234,5574
2024-04-01 15:42:00,124.1333,124.1730,124.1333,124.1730,7920
2024-04-01 15:43:00,124.1730,124.1730,124.1333,124.1433,7531
2024-04-01 15:44:00,124.1433,124.1433,124.1185,124.1433,13581
2024-04-01 15:45:00,124.1433,124.1531,124.0937,124.1036,14820
2024-04-01 15:46:00,124.0937,124.0937,124.0540,124.0540,17215
2024-04-01 15:47:00,124.0540,124.1036,124.0441,124.0907,19039
2024-04-01 15:48:00,124.0937,124.1631,124.0937,124.1631,10566
2024-04-01 15:49:00,124.1631,124.2028,124.1433,124.1927,10727
2024-04-01 15:50:00,124.1928,124.3019,124.1730,124.3019,25522
2024-04-01 15:51:00,124.2920,124.3813,124.2920,124.3019,16906
2024-04-01 15:52:00,124.3119,124.3218,124.2524,124.3218,19420
