,open_GS,high_GS,low_GS,close_GS,volume_GS
2024-04-01 09:16:00,412.8462,412.8462,412.8462,412.8462,105
2024-04-01 09:17:00,412.8462,412.9450,412.6683,412.6683,235
2024-04-01 09:18:00,412.8462,412.8462,412.8462,412.8462,12
2024-04-01 09:19:00,412.5201,413.0043,412.5201,413.0043,25
2024-04-01 09:20:00,413.0241,413.1525,413.0241,413.1525,24
2024-04-01 09:23:00,412.5893,412.5893,412.5893,412.5893,5
2024-04-01 09:24:00,412.4015,412.9252,412.4015,412.6090,347
2024-04-01 09:25:00,411.1703,411.1703,411.1703,411.1703,25
2024-04-01 09:26:00,412.7474,412.7474,412.7474,412.7474,1
2024-04-01 09:27:00,412.7474,413.1229,412.7474,413.1229,44
2024-04-01 09:28:00,412.3423,412.3423,411.6802,411.6802,100
2024-04-01 09:30:00,411.7296,412.5596,410.7152,412.4806,22025
2024-04-01 09:31:00,412.7968,412.7968,411.6703,412.0458,6046
2024-04-01 09:32:00,412.9648,412.9845,411.2652,412.0853,10006
2024-04-01 09:33:00,411.8976,411.9816,411.5616,411.7000,1948
2024-04-01 09:34:00,411.7988,411.7988,410.6625,411.6407,9867
2024-04-01 09:35:00,411.5419,411.5419,409.4965,409.7249,15941
2024-04-01 09:36:00,409.7978,409.7978,408.6566,409.1704,12261
2024-04-01 09:37:00,408.8147,408.8147,408.5182,408.5182,3774
2024-04-01 09:38:00,408.7455,409.3186,408.6763,409.3186,9419
2024-04-01 09:39:00,409.3285,410.3710,409.2050,410.3166,4499
2024-04-01 09:40:00,410.0893,410.4945,410.0795,410.4945,3740
2024-04-01 09:41:00,410.3364,411.1071,410.3364,411.1071,1877
2024-04-01 09:42:00,410.7811,411.2927,410.6921,411.1862,1438
2024-04-01 09:43:00,410.9589,411.0379,410.5044,411.0379,6075
2024-04-01 09:44:00,411.0330,411.0330,410.5933,410.6032,1192
2024-04-01 09:45:00,411.0182,411.0281,410.8848,410.8848,849
2024-04-01 09:46:00,410.6625,410.6625,410.1486,410.3957,3664
2024-04-01 09:47:00,410.4154,410.5093,410.1289,410.1289,3816
2024-04-01 09:48:00,410.1387,410.9391,410.1387,410.8502,1860
2024-04-01 09:49:00,410.7119,410.7119,409.9214,410.1140,3573
2024-04-01 09:50:00,409.8522,410.1091,409.6150,410.0893,4286
2024-04-01 09:51:00,410.2968,410.4253,410.0202,410.4253,1904
2024-04-01 09:52:00,410.4944,410.4944,410.1487,410.1487,505
2024-04-01 09:53:00,410.2870,410.6427,410.1783,410.4945,2683
2024-04-01 09:54:00,410.8206,410.9095,410.7069,410.7069,2222
2024-04-01 09:55:00,410.7044,411.0281,410.7044,411.0281,1837
2024-04-01 09:56:00,410.8403,411.2652,410.7415,410.7415,2576
2024-04-01 09:57:00,410.9885,411.4035,410.9885,411.3986,2181
2024-04-01 09:58:00,411.5518,411.7000,411.4233,411.4727,2099
2024-04-01 09:59:00,411.3937,411.6506,411.3937,411.4925,5006
2024-04-01 10:00:00,411.4628,411.5271,411.0577,411.1959,4594
2024-04-01 10:01:00,411.2454,411.2454,410.8601,411.1466,2533
2024-04-01 10:02:00,411.0972,411.1367,410.6575,410.6625,4249
2024-04-01 10:03:00,410.6526,410.8798,410.5142,410.8749,4120
2024-04-01 10:04:00,410.8206,410.8255,410.1882,410.2079,4275
2024-04-01 10:05:00,410.1684,410.3328,410.1684,410.3328,2233
2024-04-01 10:06:00,410.2919,410.4352,410.1190,410.3413,4222
2024-04-01 10:07:00,410.3463,410.3463,409.5953,409.5953,5660
2024-04-01 10:08:00,409.5755,409.9905,409.5311,409.9905,2255
2024-04-01 10:09:00,409.8818,409.8818,409.7534,409.8324,1644
2024-04-01 10:10:00,409.7040,409.9164,409.5162,409.8621,12839
2024-04-01 10:11:00,409.8473,409.9485,409.6447,409.9016,3473
2024-04-01 10:12:00,409.8922,410.0103,409.8423,410.0103,2063
2024-04-01 10:13:00,409.8917,409.8917,409.7534,409.7534,2433
2024-04-01 10:14:00,409.7781,410.1783,409.7781,410.0943,3998
2024-04-01 10:15:00,410.0745,410.0745,409.7336,409.7336,1932
2024-04-01 10:16:00,409.6595,409.6595,408.9135,409.3186,5310
2024-04-01 10:17:00,409.3581,409.5014,409.2890,409.4668,2310
2024-04-01 10:18:00,409.3186,409.4001,408.9234,409.1210,3387
2024-04-01 10:19:00,409.1259,409.2791,408.6763,409.0568,8493
2024-04-01 10:20:00,408.9826,409.1358,408.9629,409.1358,1396
2024-04-01 10:21:00,409.4273,409.5656,409.3779,409.4693,925
2024-04-01 10:22:00,409.5656,409.6348,409.5064,409.5508,1364
2024-04-01 10:23:00,409.5596,409.9609,409.5596,409.6842,7115
2024-04-01 10:24:00,409.6645,409.6645,409.4174,409.6101,2387
2024-04-01 10:25:00,409.4965,409.7633,408.9925,409.0271,12965
2024-04-01 10:26:00,409.2198,409.4174,409.2198,409.3384,2747
2024-04-01 10:27:00,409.3384,409.3384,408.7751,408.7751,5679
2024-04-01 10:28:00,408.9629,409.1407,408.2910,408.5234,17484
2024-04-01 10:29:00,408.6306,409.0716,408.4886,408.8838,5850
2024-04-01 10:30:00,408.6665,408.7198,408.3305,408.5331,4864
2024-04-01 10:31:00,408.4985,408.5676,408.3107,408.4639,2333
2024-04-01 10:32:00,408.4589,408.5133,408.3997,408.5133,1585
2024-04-01 10:33:00,408.3503,408.3503,407.9945,408.1576,32362
2024-04-01 10:34:00,408.3008,408.3107,408.1329,408.2334,4831
2024-04-01 10:35:00,408.2638,408.2638,407.9155,408.1230,2247
2024-04-01 10:36:00,408.2613,408.6220,408.1675,408.4540,3442
2024-04-01 10:37:00,408.4589,408.5380,408.2860,408.2860,3183
2024-04-01 10:38:00,408.3206,408.4985,408.1427,408.3256,2991
2024-04-01 10:39:00,408.4491,408.7801,407.9945,408.7801,10469
2024-04-01 10:40:00,408.8740,409.1655,408.7949,409.1655,2227
2024-04-01 10:41:00,408.9826,409.1309,408.9826,409.1111,1198
2024-04-01 10:42:00,409.2297,409.5459,409.2297,409.3680,1919
2024-04-01 10:43:00,409.4322,409.4322,409.1951,409.4273,1875
2024-04-01 10:44:00,409.3730,409.5854,409.3730,409.4619,3759
2024-04-01 10:45:00,409.3186,409.4174,409.1111,409.1111,2893
2024-04-01 10:46:00,409.0716,409.0716,408.8542,408.8542,2442
2024-04-01 10:47:00,408.5578,409.0568,408.3700,409.0568,5275
2024-04-01 10:48:00,408.9184,409.1235,408.9184,409.1235,1522
2024-04-01 10:49:00,409.1111,409.2099,408.9925,409.2099,2449
2024-04-01 10:50:00,409.3779,409.3779,409.3029,409.3029,952
2024-04-01 10:51:00,409.3186,409.3730,409.3186,409.3631,1856
2024-04-01 10:52:00,409.0419,409.1210,408.8937,409.1210,2646
2024-04-01 10:53:00,409.0617,409.4273,408.9925,409.3384,2265
2024-04-01 10:54:00,409.4569,409.4569,409.2198,409.4075,1502
2024-04-01 10:55:00,409.3384,409.3384,409.2297,409.2741,1419
2024-04-01 10:56:00,409.1111,409.3878,409.1111,409.3878,1181
2024-04-01 10:57:00,409.3828,409.5755,409.3828,409.5261,3397
2024-04-01 10:58:00,409.5755,409.6249,409.4273,409.4569,17024
2024-04-01 10:59:00,409.5261,409.5409,408.9036,409.1012,5295
2024-04-01 11:00:00,409.1210,409.6249,409.1210,409.6249,2040
2024-04-01 11:01:00,409.5261,409.5261,409.3878,409.4421,2952
2024-04-01 11:02:00,409.4567,409.5162,409.3878,409.3878,3297
2024-04-01 11:03:00,409.3828,409.5162,409.3828,409.5162,2407
2024-04-01 11:04:00,409.5755,409.6842,409.5755,409.6842,1133
2024-04-01 11:05:00,409.7435,409.7435,409.5459,409.5459,1604
2024-04-01 11:06:00,409.6397,409.6397,409.6397,409.6397,626
2024-04-01 11:07:00,409.6397,409.6397,409.6249,409.6397,551
2024-04-01 11:08:00,409.7089,409.7089,409.4273,409.4273,1607
2024-04-01 11:09:00,409.3087,409.4174,409.0815,409.0815,1358
2024-04-01 11:10:00,409.2692,409.2692,408.8246,409.2396,4412
2024-04-01 11:11:00,409.2141,409.2141,409.1210,409.1210,757
2024-04-01 11:12:00,409.1704,409.1704,409.1704,409.1704,650
2024-04-01 11:13:00,409.1803,409.3680,409.1309,409.3680,1912
2024-04-01 11:14:00,409.1704,409.1704,409.1704,409.1704,1264
2024-04-01 11:15:00,409.1160,409.3878,409.1160,409.2890,1389
2024-04-01 11:16:00,408.8344,408.9332,408.8344,408.9332,1051
2024-04-01 11:17:00,408.6961,408.8690,408.5973,408.5973,2456
2024-04-01 11:18:00,408.6961,408.8344,408.6961,408.8048,2046
2024-04-01 11:19:00,408.7653,408.7702,408.7554,408.7702,1371
2024-04-01 11:20:00,408.6566,408.6566,408.5281,408.5825,715
2024-04-01 11:21:00,408.7159,408.8246,408.7159,408.8246,1306
2024-04-01 11:22:00,408.8147,408.9332,408.7850,408.8246,1327
2024-04-01 11:23:00,408.8937,409.1704,408.8937,409.0493,4180
2024-04-01 11:24:00,409.1407,409.1407,408.7554,408.8987,2438
2024-04-01 11:25:00,408.8987,408.8987,408.7307,408.7307,1176
2024-04-01 11:26:00,408.7554,408.7554,408.5874,408.6615,1379
2024-04-01 11:27:00,408.7850,408.8641,408.7159,408.8147,2218
2024-04-01 11:28:00,408.8838,409.0192,408.8838,408.9332,2073
2024-04-01 11:29:00,408.8987,408.8987,408.8987,408.8987,207
2024-04-01 11:30:00,408.8246,408.9135,408.8246,408.9135,890
2024-04-01 11:31:00,409.0321,409.0321,409.0321,409.0321,320
2024-04-01 11:32:00,408.8740,408.9036,408.7257,408.7257,1831
2024-04-01 11:33:00,408.6072,408.6072,408.5380,408.5380,1831
2024-04-01 11:34:00,408.5775,408.6368,408.2712,408.3008,3079
2024-04-01 11:35:00,408.3305,408.3305,408.3305,408.3305,342
2024-04-01 11:37:00,408.2218,408.2366,408.1032,408.2366,994
2024-04-01 11:38:00,408.2218,408.3354,408.0933,408.3354,2793
2024-04-01 11:39:00,408.3206,408.3799,407.9550,407.9550,4146
2024-04-01 11:40:00,408.0143,408.0143,407.7277,407.8167,2325
2024-04-01 11:41:00,407.7376,407.9352,407.7376,407.8710,1640
2024-04-01 11:42:00,407.9451,408.0835,407.8611,407.9451,3370
2024-04-01 11:43:00,407.9056,408.1526,407.8908,407.9056,5579
2024-04-01 11:44:00,407.9056,408.0242,407.7623,408.0242,4292
2024-04-01 11:45:00,408.1329,408.2317,408.0538,408.0538,2964
2024-04-01 11:46:00,407.8760,408.0242,407.8562,407.8809,2639
2024-04-01 11:47:00,408.0044,408.0143,407.6685,407.7574,6354
2024-04-01 11:48:00,407.7574,407.8760,407.7129,407.8661,2103
2024-04-01 11:49:00,407.8068,407.8883,407.7475,407.8562,1828
2024-04-01 11:50:00,407.9303,408.3552,407.9303,407.9748,2642
2024-04-01 11:51:00,407.9945,408.1427,407.9896,408.0983,3317
2024-04-01 11:52:00,408.2613,408.2663,408.2514,408.2613,1123
2024-04-01 11:53:00,408.2910,408.2910,408.0439,408.0439,2509
2024-04-01 11:54:00,407.7277,407.8562,407.6487,407.8191,4489
2024-04-01 11:55:00,407.9254,407.9896,407.7179,407.7179,4727
2024-04-01 11:56:00,407.7475,407.7475,407.4214,407.5301,5191
2024-04-01 11:57:00,407.5104,407.7475,407.3868,407.7129,4152
2024-04-01 11:58:00,407.7302,407.8760,407.6487,407.8760,936
2024-04-01 11:59:00,407.9155,407.9155,407.2238,407.2732,14267
2024-04-01 12:00:00,407.2732,407.5993,407.2732,407.5993,3504
2024-04-01 12:01:00,407.4604,407.5696,407.3621,407.4609,4298
2024-04-01 12:02:00,407.4511,407.6190,407.4412,407.5005,1540
2024-04-01 12:03:00,407.6190,407.6388,407.6092,407.6388,1325
2024-04-01 12:04:00,407.5795,407.8463,407.5795,407.8463,1279
2024-04-01 12:05:00,407.6586,407.8265,407.5400,407.5869,3012
2024-04-01 12:06:00,407.6369,407.8068,407.5054,407.7920,2531
2024-04-01 12:07:00,407.7277,407.7376,407.5696,407.6635,1502
2024-04-01 12:08:00,407.6388,407.8167,407.6388,407.8167,657
2024-04-01 12:09:00,407.8463,407.8463,407.7574,407.7574,877
2024-04-01 12:10:00,407.8908,407.9451,407.8513,407.8513,1863
2024-04-01 12:11:00,407.8265,408.0242,407.7277,407.9056,3052
2024-04-01 12:12:00,407.9056,408.3305,407.9056,408.2093,2230
2024-04-01 12:13:00,408.1625,408.1773,408.0538,408.0538,1356
2024-04-01 12:14:00,408.0637,408.0637,408.0439,408.0439,752
2024-04-01 12:15:00,408.0835,408.0835,408.0242,408.0439,1201
2024-04-01 12:16:00,407.9451,408.0242,407.8167,407.9599,1990
2024-04-01 12:17:00,408.0933,408.3898,408.0785,408.3898,3472
2024-04-01 12:18:00,408.3206,408.3206,408.0588,408.1032,2123
2024-04-01 12:19:00,407.9797,407.9797,407.9501,407.9501,523
2024-04-01 12:21:00,408.0489,408.1625,407.9452,408.1625,1163
2024-04-01 12:22:00,408.2020,408.4688,408.2020,408.4688,944
2024-04-01 12:23:00,408.3898,408.5874,408.3898,408.5874,1166
2024-04-01 12:24:00,408.6269,408.7060,408.6269,408.7060,2642
2024-04-01 12:25:00,408.7307,408.7307,408.5676,408.5676,3380
2024-04-01 12:26:00,408.5627,408.6912,408.5627,408.6912,1395
2024-04-01 12:27:00,408.9135,408.9184,408.8641,408.8937,2370
2024-04-01 12:28:00,408.8927,409.0815,408.8641,409.0815,4456
2024-04-01 12:29:00,408.9431,408.9924,408.7949,408.8937,3631
2024-04-01 12:30:00,408.9629,408.9728,408.9629,408.9728,853
2024-04-01 12:31:00,408.8591,408.8591,408.7702,408.7702,793
2024-04-01 12:32:00,408.8196,408.8196,408.8097,408.8097,798
2024-04-01 12:33:00,408.8690,409.0222,408.8690,409.0222,1078
2024-04-01 12:35:00,408.9036,408.9036,408.7554,408.8443,2342
2024-04-01 12:36:00,408.9332,409.0617,408.9332,409.0518,11252
2024-04-01 12:37:00,409.0172,409.0172,408.9975,408.9975,846
2024-04-01 12:38:00,408.9184,408.9184,408.5182,408.5182,3497
2024-04-01 12:39:00,408.3947,408.4935,408.3305,408.3848,2852
2024-04-01 12:40:00,408.3453,408.4787,408.3404,408.3601,2423
2024-04-01 12:41:00,408.3008,408.4787,408.3008,408.4787,375
2024-04-01 12:42:00,408.5316,408.5676,408.5316,408.5676,800
2024-04-01 12:43:00,408.5775,408.5973,408.5232,408.5232,1099
2024-04-01 12:44:00,408.5479,408.5479,408.3848,408.3848,1218
2024-04-01 12:45:00,408.3404,408.4510,408.3404,408.4510,402
2024-04-01 12:46:00,408.2514,408.2514,408.1427,408.1427,1250
2024-04-01 12:47:00,408.1526,408.3265,408.1526,408.3265,1892
2024-04-01 12:49:00,408.3503,408.3700,408.3503,408.3700,798
2024-04-01 12:50:00,408.4392,408.4491,408.4194,408.4194,942
2024-04-01 12:51:00,408.5084,408.5380,408.4194,408.4342,5431
2024-04-01 12:52:00,408.4293,408.4293,408.4244,408.4244,1957
2024-04-01 12:53:00,408.4244,408.4244,408.2910,408.3750,1589
2024-04-01 12:56:00,408.3503,408.3503,408.3330,408.3453,683
2024-04-01 12:57:00,408.4145,408.4787,408.3404,408.4095,2080
2024-04-01 12:59:00,408.4194,408.5133,408.4194,408.4491,3677
2024-04-01 13:00:00,408.5678,408.6665,408.4194,408.6467,5706
2024-04-01 13:01:00,408.5528,408.5874,408.5306,408.5578,1798
2024-04-01 13:02:00,408.5281,408.5281,408.5281,408.5281,629
2024-04-01 13:03:00,408.4194,408.4194,408.3008,408.3453,3436
2024-04-01 13:04:00,408.3354,408.3354,408.2910,408.2910,476
2024-04-01 13:05:00,408.3404,408.3997,408.1922,408.3997,1602
2024-04-01 13:06:00,408.3854,408.3854,408.2119,408.2119,1610
2024-04-01 13:07:00,408.2169,408.2169,407.9451,408.0341,2640
2024-04-01 13:08:00,407.9451,408.2910,407.9451,408.2910,3319
2024-04-01 13:09:00,408.2070,408.2070,408.2070,408.2070,256
2024-04-01 13:10:00,408.1180,408.1180,407.9451,407.9679,2451
2024-04-01 13:11:00,407.7376,407.8760,407.7376,407.8760,899
2024-04-01 13:12:00,407.8463,407.9995,407.8463,407.9254,3574
2024-04-01 13:13:00,407.9204,407.9817,407.9007,407.9007,896
2024-04-01 13:14:00,407.8265,407.8957,407.7969,407.7969,1628
2024-04-01 13:15:00,407.7969,407.8265,407.5746,407.5746,1632
2024-04-01 13:16:00,407.5005,407.5005,407.3226,407.3226,894
2024-04-01 13:17:00,407.5202,407.5894,407.3621,407.4511,4906
2024-04-01 13:18:00,407.5301,407.5894,407.5153,407.5499,8190
2024-04-01 13:19:00,407.6190,407.6190,407.5301,407.5301,2050
2024-04-01 13:20:00,407.5252,407.5252,407.2287,407.3374,5518
2024-04-01 13:21:00,407.2139,407.3028,407.2139,407.3028,1634
2024-04-01 13:22:00,407.3127,407.3127,407.2337,407.2337,1197
2024-04-01 13:23:00,407.1744,407.2337,407.1744,407.2337,835
2024-04-01 13:24:00,407.3424,407.3621,407.2139,407.2139,2396
2024-04-01 13:25:00,407.1151,407.4214,407.1052,407.2238,4958
2024-04-01 13:26:00,407.4906,407.4906,407.3226,407.3226,2602
2024-04-01 13:27:00,407.3621,407.5943,407.3621,407.5499,3302
2024-04-01 13:28:00,407.5104,407.5993,407.5104,407.5104,1464
2024-04-01 13:29:00,407.5894,407.5993,407.5005,407.5005,4998
2024-04-01 13:30:00,407.5054,407.5795,407.5005,407.5795,1277
2024-04-01 13:31:00,407.6092,407.7969,407.6092,407.6092,2275
2024-04-01 13:32:00,407.6635,407.6635,407.5449,407.5449,578
2024-04-01 13:33:00,407.6685,407.7860,407.6685,407.7860,1193
2024-04-01 13:34:00,407.6536,407.6536,407.6462,407.6462,437
2024-04-01 13:36:00,407.7070,407.7475,407.7070,407.7475,1656
2024-04-01 13:37:00,407.8878,407.9451,407.8463,407.9273,1867
2024-04-01 13:38:00,407.9451,407.9698,407.9451,407.9698,1181
2024-04-01 13:39:00,407.8957,407.8957,407.8463,407.8957,2053
2024-04-01 13:40:00,407.9846,407.9846,407.9846,407.9846,418
2024-04-01 13:41:00,407.8809,407.8881,407.7969,407.8710,1191
2024-04-01 13:42:00,407.9550,407.9748,407.9550,407.9748,1582
2024-04-01 13:43:00,407.8957,408.0242,407.8957,408.0242,1271
2024-04-01 13:45:00,408.0044,408.2020,407.9698,408.1724,5569
2024-04-01 13:46:00,408.1625,408.1724,408.1625,408.1724,1180
2024-04-01 13:47:00,408.2712,408.2712,408.0835,408.0933,2274
2024-04-01 13:48:00,408.0390,408.0390,407.9402,407.9402,1828
2024-04-01 13:49:00,408.0341,408.0341,407.9352,407.9352,648
2024-04-01 13:50:00,407.9352,407.9352,407.8265,407.8364,1304
2024-04-01 13:51:00,407.8858,407.8858,407.8364,407.8364,1002
2024-04-01 13:52:00,407.8265,407.8957,407.7721,407.8957,4103
2024-04-01 13:53:00,407.8883,407.8908,407.4906,407.4906,4658
2024-04-01 13:54:00,407.5252,407.5252,407.5054,407.5054,492
2024-04-01 13:55:00,407.5104,407.5202,407.4115,407.4659,1705
2024-04-01 13:56:00,407.4560,407.4609,407.3523,407.4362,2540
2024-04-01 13:57:00,407.3720,407.4461,407.3226,407.3226,3138
2024-04-01 13:58:00,407.2979,407.2979,407.1843,407.1843,1584
2024-04-01 13:59:00,407.3523,407.3720,407.2732,407.3720,1667
2024-04-01 14:00:00,407.5598,407.6882,407.5598,407.6882,1348
2024-04-01 14:02:00,407.7475,407.7475,407.7129,407.7129,1151
2024-04-01 14:03:00,407.7129,407.8463,407.6783,407.7969,2456
2024-04-01 14:04:00,407.8605,407.9056,407.7821,407.9056,2120
2024-04-01 14:05:00,407.9550,408.0037,407.9550,408.0037,432
2024-04-01 14:06:00,407.9550,407.9550,407.9550,407.9550,778
2024-04-01 14:07:00,407.9550,408.1230,407.9501,408.1082,2330
2024-04-01 14:08:00,408.0439,408.0439,407.8661,407.8858,2945
2024-04-01 14:09:00,407.8167,407.8562,407.8117,407.8117,1363
2024-04-01 14:10:00,407.8760,407.8760,407.8760,407.8760,354
2024-04-01 14:12:00,407.7673,407.8562,407.6783,407.6783,1449
2024-04-01 14:13:00,407.6536,407.7475,407.6536,407.6981,1088
2024-04-01 14:14:00,407.7376,407.8562,407.7376,407.8463,1066
2024-04-01 14:15:00,407.8117,407.9402,407.7376,407.9402,1428
2024-04-01 14:16:00,407.9144,407.9144,407.8364,407.8364,1261
2024-04-01 14:17:00,407.7821,407.7821,407.7821,407.7821,323
2024-04-01 14:18:00,407.8661,408.1526,407.8661,408.0242,2983
2024-04-01 14:19:00,408.0291,408.1427,408.0291,408.1131,1725
2024-04-01 14:20:00,408.1922,408.1922,408.1131,408.1131,1274
2024-04-01 14:22:00,408.3107,408.3404,408.3107,408.3404,1006
2024-04-01 14:23:00,408.1625,408.2613,408.1625,408.2465,1572
2024-04-01 14:24:00,408.1526,408.1526,408.0736,408.0736,727
2024-04-01 14:25:00,407.9599,407.9599,407.9599,407.9599,622
2024-04-01 14:26:00,407.8661,407.9105,407.7574,407.7574,1214
2024-04-01 14:27:00,407.8562,407.8562,407.7574,407.7574,606
2024-04-01 14:28:00,407.8414,407.8414,407.6487,407.6734,1803
2024-04-01 14:29:00,407.7870,407.7969,407.6289,407.7080,1989
2024-04-01 14:30:00,407.5696,407.6388,407.5696,407.6388,580
2024-04-01 14:31:00,407.5943,407.5943,407.5449,407.5449,503
2024-04-01 14:32:00,407.5894,407.5894,407.4313,407.4313,715
2024-04-01 14:33:00,407.5005,407.6487,407.5005,407.6487,1613
2024-04-01 14:34:00,407.4708,407.5696,407.4708,407.5696,1560
2024-04-01 14:35:00,407.7376,407.7376,407.6783,407.6981,1196
2024-04-01 14:36:00,407.7030,407.7277,407.6487,407.7277,1444
2024-04-01 14:37:00,407.7426,407.8463,407.7426,407.7821,622
2024-04-01 14:38:00,407.8661,407.9451,407.8463,407.8463,3177
2024-04-01 14:39:00,407.8068,407.8068,407.8068,407.8068,1039
2024-04-01 14:40:00,407.8809,407.8809,407.8809,407.8809,276
2024-04-01 14:41:00,407.8513,407.9155,407.8513,407.9155,1133
2024-04-01 14:42:00,408.0736,408.0736,407.8858,407.8858,612
2024-04-01 14:43:00,408.0341,408.0341,407.9846,407.9846,714
2024-04-01 14:44:00,407.9254,407.9352,407.9254,407.9352,717
2024-04-01 14:45:00,407.8858,407.9056,407.8858,407.9056,508
2024-04-01 14:46:00,407.9501,407.9501,407.9501,407.9501,471
2024-04-01 14:47:00,407.8809,407.9649,407.8809,407.9649,462
2024-04-01 14:48:00,407.9945,407.9945,407.8858,407.8858,1097
2024-04-01 14:49:00,407.8918,407.9352,407.8764,407.9352,1048
2024-04-01 14:50:00,407.9846,407.9846,407.9846,407.9846,295
2024-04-01 14:51:00,407.9155,407.9155,407.8760,407.8760,661
2024-04-01 14:53:00,407.8068,407.8068,407.7327,407.7870,1014
2024-04-01 14:55:00,407.7524,407.7524,407.6586,407.7524,6439
2024-04-01 14:56:00,407.8167,407.8167,407.7673,407.7821,1103
2024-04-01 14:57:00,407.8265,407.8463,407.7475,407.7475,31150
2024-04-01 14:58:00,407.8414,408.0341,407.7870,407.9105,6471
2024-04-01 14:59:00,408.1427,408.2169,408.0439,408.1329,2725
2024-04-01 15:00:00,408.1773,408.1872,408.0123,408.0123,3030
2024-04-01 15:01:00,408.0044,408.1010,407.8611,408.1010,3060
2024-04-01 15:02:00,407.9155,408.0094,407.7475,407.7969,2679
2024-04-01 15:03:00,407.7969,407.8068,407.6882,407.8068,2472
2024-04-01 15:04:00,407.7426,407.9352,407.6783,407.7574,2285
2024-04-01 15:05:00,407.7870,407.9056,407.6388,407.6388,1990
2024-04-01 15:06:00,407.5894,407.7574,407.5400,407.5894,4036
2024-04-01 15:07:00,407.5598,407.7376,407.5104,407.5202,2402
2024-04-01 15:08:00,407.6289,407.6289,407.4214,407.4609,1980
2024-04-01 15:09:00,407.5400,407.6586,407.4906,407.4906,2496
2024-04-01 15:10:00,407.4807,407.5993,407.4807,407.5400,2285
2024-04-01 15:11:00,407.5005,407.5005,407.3028,407.3028,2349
2024-04-01 15:12:00,407.4165,407.4165,407.3028,407.3621,1812
2024-04-01 15:13:00,407.2633,407.3127,407.2040,407.2831,2693
2024-04-01 15:14:00,407.2534,407.3621,407.2238,407.2238,1854
2024-04-01 15:15:00,407.2436,407.3819,407.2436,407.3646,4136
2024-04-01 15:16:00,407.4147,407.6487,407.4147,407.6487,2022
2024-04-01 15:17:00,407.7277,407.7277,407.6859,407.7261,952
2024-04-01 15:18:00,407.7080,407.7129,407.6388,407.6388,2672
2024-04-01 15:19:00,407.5598,407.6190,407.5578,407.5578,1703
2024-04-01 15:20:00,407.6190,407.7673,407.6190,407.7673,613
2024-04-01 15:21:00,407.7673,407.7673,407.6783,407.6783,569
2024-04-01 15:22:00,407.6685,407.8858,407.6685,407.7080,3666
2024-04-01 15:23:00,407.6785,407.7771,407.6785,407.7673,1320
2024-04-01 15:24:00,407.7920,407.8858,407.7920,407.8858,1090
2024-04-01 15:25:00,407.9056,407.9056,407.9056,407.9056,1296
2024-04-01 15:26:00,407.9748,407.9748,407.5202,407.5202,21385
2024-04-01 15:27:00,407.6190,407.7771,407.5864,407.7203,2068
2024-04-01 15:28:00,407.7574,407.7771,407.7574,407.7771,843
2024-04-01 15:29:00,407.7623,407.9846,407.7623,407.9303,1909
2024-04-01 15:30:00,407.9748,407.9748,407.8183,407.8661,2841
2024-04-01 15:31:00,407.9352,408.0835,407.8987,408.0835,2070
2024-04-01 15:32:00,408.0291,408.0933,408.0291,408.0933,1695
2024-04-01 15:33:00,407.9846,407.9945,407.8789,407.8957,3418
2024-04-01 15:34:00,407.7623,407.8364,407.7623,407.8364,1597
2024-04-01 15:35:00,407.8760,407.9352,407.7771,407.8167,10820
2024-04-01 15:36:00,407.6783,407.6882,407.5449,407.6437,4050
2024-04-01 15:37:00,407.7179,407.8760,407.7179,407.8760,1529
2024-04-01 15:38:00,407.7771,407.7771,407.6497,407.6497,2642
2024-04-01 15:39:00,407.8068,407.8068,407.8068,407.8068,1051
2024-04-01 15:40:00,407.7870,408.0242,407.7870,407.8295,2972
2024-04-01 15:41:00,407.9352,408.1131,407.9352,408.1131,3510
2024-04-01 15:42:00,408.0933,408.2317,408.0933,408.2317,3330
2024-04-01 15:43:00,408.3206,408.5281,408.3107,408.4688,5264
2024-04-01 15:44:00,408.4688,408.4688,408.3206,408.3503,8651
2024-04-01 15:45:00,408.4095,408.5775,408.3522,408.4589,4237
2024-04-01 15:46:00,408.5578,408.6170,408.1131,408.1131,18350
2024-04-01 15:47:00,407.9560,407.9846,407.8265,407.8265,7904
2024-04-01 15:48:00,407.8710,407.8710,407.5696,407.7030,5246
2024-04-01 15:49:00,407.7771,408.0835,407.7771,408.0736,3773
2024-04-01 15:50:00,408.1131,408.1131,407.8858,408.0341,5195
2024-04-01 15:51:00,408.1329,408.3058,408.0785,408.0785,8737
2024-04-01 15:52:00,407.9303,408.0439,407.8315,407.8957,9020
2024-04-01 15:53:00,407.9254,408.0933,407.8265,408.0538,13297
2024-04-01 15:54:00,408.0637,408.3898,407.9550,408.2860,22867
2024-04-01 15:55:00,408.3700,408.5775,408.2663,408.4342,20969
2024-04-01 15:56:00,408.4342,408.6170,408.3898,408.4787,15728
2024-04-01 15:57:00,408.4787,408.5380,408.3997,408.5232,21313
2024-04-01 15:58:00,408.5578,408.5676,408.2811,408.3997,30185
2024-04-01 15:59:00,408.3601,408.9135,408.2416,408.3700,74139
2024-04-01 16:00:00,408.4589,411.1466,408.3700,411.1466,392233
2024-04-01 16:01:00,409.5755,409.5755,409.5755,409.5755,5
2024-04-01 16:02:00,408.5874,409.2494,408.5874,408.5874,7
