,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT
2024-08-06 07:47:00,398.9693,399.2887,398.7098,399.2488,5235
2024-08-06 07:48:00,399.1889,399.2787,398.9793,399.1290,380
2024-08-06 07:49:00,399.1590,399.2887,399.1590,399.2787,673
2024-08-06 07:50:00,399.2887,399.5083,399.2887,399.4784,371
2024-08-06 07:51:00,399.5483,399.5483,399.3985,399.4884,171
2024-08-06 07:52:00,399.4784,399.5483,399.4085,399.4684,1929
2024-08-06 07:53:00,399.4584,399.5982,399.3586,399.5882,3497
2024-08-06 07:54:00,399.5882,399.7878,399.5582,399.7878,1704
2024-08-06 07:55:00,399.7279,399.9076,399.6980,399.8178,111
2024-08-06 07:56:00,399.6980,399.7978,399.6381,399.7579,408
2024-08-06 07:57:00,399.7479,399.7479,399.6780,399.7180,72
2024-08-06 07:58:00,399.7180,399.7379,399.6780,399.7379,407
2024-08-06 07:59:00,399.7379,399.7379,399.5383,399.5582,1979
2024-08-06 08:00:00,399.8749,401.5435,394.4474,399.4684,41484
2024-08-06 08:01:00,399.4884,404.2699,398.5251,399.5383,4637
2024-08-06 08:02:00,399.5383,399.7479,394.4474,399.4285,217
2024-08-06 08:03:00,399.7279,399.7878,399.2987,399.5433,263
2024-08-06 08:04:00,399.7279,399.7878,399.2987,399.6381,1002
2024-08-06 08:05:00,399.6381,399.7878,399.5283,399.7679,595
2024-08-06 08:06:00,399.3087,399.6780,398.7197,398.8295,1899
2024-08-06 08:07:00,398.9992,399.0991,398.5101,398.8295,2804
2024-08-06 08:08:00,398.7996,398.8196,398.2905,398.8096,3269
2024-08-06 08:09:00,398.6798,398.8096,398.2905,398.5500,569
2024-08-06 08:10:00,398.6199,398.8096,398.5600,398.5900,1122
2024-08-06 08:11:00,398.5850,398.8096,398.2406,398.5401,2670
2024-08-06 08:12:00,398.4902,399.7679,398.3005,399.0891,1741
2024-08-06 08:13:00,399.3985,399.4285,398.6099,398.8545,535
2024-08-06 08:14:00,398.9992,399.4285,398.6698,399.0541,552
2024-08-06 08:15:00,399.0641,399.4584,398.8495,399.2738,731
2024-08-06 08:16:00,399.1390,399.7878,399.0991,399.4584,809
2024-08-06 08:17:00,399.4984,399.7878,399.4784,399.6880,427
2024-08-06 08:18:00,399.7878,399.8078,399.4727,399.8078,1508
2024-08-06 08:19:00,399.7080,399.8572,399.5283,399.5383,4698
2024-08-06 08:20:00,399.5982,399.7679,399.2887,399.4784,1689
2024-08-06 08:21:00,399.6481,399.7679,399.2588,399.4435,330
2024-08-06 08:22:00,399.5947,399.7579,399.2588,399.2887,559
2024-08-06 08:23:00,399.2588,399.6481,398.5401,398.8795,6276
2024-08-06 08:24:00,398.7896,399.1989,398.5500,398.6898,1167
2024-08-06 08:25:00,398.8595,399.3886,398.5500,399.2987,112
2024-08-06 08:26:00,398.8595,399.3187,398.5101,399.0991,1940
2024-08-06 08:27:00,399.1190,399.2887,398.4902,398.5800,724
2024-08-06 08:28:00,398.7447,398.9593,398.5061,398.7148,469
2024-08-06 08:29:00,398.9294,399.0392,394.4474,399.0392,641
2024-08-06 08:30:00,398.8096,398.9893,394.4474,398.2106,6541
2024-08-06 08:31:00,397.9711,398.1408,397.6117,397.6117,1708
2024-08-06 08:32:00,397.7814,397.9910,397.5019,397.7415,1191
2024-08-06 08:33:00,397.7365,397.9711,397.4919,397.6916,1349
2024-08-06 08:34:00,397.6616,397.9811,397.3921,397.9783,1646
2024-08-06 08:35:00,397.8413,398.5301,397.5918,398.5301,2054
2024-08-06 08:36:00,398.1957,398.4986,398.0609,398.0609,4182
2024-08-06 08:37:00,398.1408,398.4203,397.6628,397.7315,1253
2024-08-06 08:38:00,397.7814,398.1008,397.4620,397.9471,2541
2024-08-06 08:39:00,398.1957,398.6000,397.9511,398.5301,1020
2024-08-06 08:40:00,398.3989,398.5800,398.0410,398.2905,2445
2024-08-06 08:41:00,398.2905,398.6499,398.0909,398.2905,1270
2024-08-06 08:42:00,398.5619,398.5619,398.0110,398.0809,1047
2024-08-06 08:43:00,397.9910,398.2805,397.8513,398.2606,1360
2024-08-06 08:44:00,398.2606,398.2805,397.8912,398.0909,1239
2024-08-06 08:45:00,397.9910,398.2221,397.5918,397.8713,1002
2024-08-06 08:46:00,397.8812,398.2306,397.6417,397.6666,417
2024-08-06 08:47:00,397.7415,398.2805,397.6417,398.2805,671
2024-08-06 08:48:00,398.2705,398.2805,397.7115,398.2805,112
2024-08-06 08:49:00,398.0659,398.2805,398.0410,398.1907,341
2024-08-06 08:50:00,398.1607,398.2805,398.0497,398.1707,1395
2024-08-06 08:51:00,398.2580,398.5401,398.1857,398.5401,1694
2024-08-06 08:52:00,398.4053,398.5401,398.3404,398.5401,542
2024-08-06 08:53:00,398.3704,398.5401,398.3504,398.5401,377
2024-08-06 08:54:00,398.5401,398.5401,398.2007,398.3055,1195
2024-08-06 08:55:00,398.2905,398.5401,398.2007,398.4053,632
2024-08-06 08:56:00,398.4053,398.5401,398.0410,398.1308,1030
2024-08-06 08:57:00,398.1308,398.5301,397.8812,398.2057,281
2024-08-06 08:58:00,398.1657,398.5301,397.8912,398.2905,785
2024-08-06 08:59:00,398.0360,398.3005,397.9511,398.0110,697
2024-08-06 09:00:00,398.0010,398.2406,397.6417,397.9511,803
2024-08-06 09:01:00,397.8513,398.2007,397.6716,398.0809,256
2024-08-06 09:02:00,398.2306,398.3704,397.7215,398.3704,556
2024-08-06 09:03:00,398.3704,398.3704,398.1008,398.1458,771
2024-08-06 09:04:00,398.2106,398.5301,398.0010,398.3527,199
2024-08-06 09:05:00,398.3005,398.5301,397.5918,398.0310,4525
2024-08-06 09:06:00,397.6916,398.0609,396.7033,396.9928,5420
2024-08-06 09:07:00,396.9928,397.3122,396.6834,397.2723,1577
2024-08-06 09:08:00,397.2923,397.9212,396.9828,397.8812,3959
2024-08-06 09:09:00,397.7065,397.9212,397.2823,397.5918,1304
