,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL
2024-09-03 05:14:00,228.1200,228.2200,228.0100,228.2000,1248
2024-09-03 05:15:00,228.1300,228.1300,227.9600,228.0100,1417
2024-09-03 05:16:00,228.1300,228.2000,228.0900,228.0900,887
2024-09-03 05:17:00,228.1000,228.2100,228.1000,228.2100,346
2024-09-03 05:18:00,228.2000,228.2000,228.1100,228.1700,1194
2024-09-03 05:19:00,228.1400,228.1400,228.0600,228.0600,1236
2024-09-03 05:20:00,228.0400,228.1000,227.8500,227.9400,1847
2024-09-03 05:21:00,227.8500,227.9200,227.8000,227.9000,4186
2024-09-03 05:22:00,227.9000,227.9600,227.9000,227.9600,105
2024-09-03 05:23:00,227.9900,228.1400,227.9900,228.1400,231
2024-09-03 05:24:00,228.1300,228.1600,228.1300,228.1500,990
2024-09-03 05:25:00,228.1500,228.1600,228.1500,228.1500,858
2024-09-03 05:26:00,228.1500,228.1700,228.1500,228.1700,120
2024-09-03 05:27:00,228.1500,228.1500,228.0200,228.1500,132
2024-09-03 05:28:00,228.1300,228.1400,228.0100,228.0200,33
2024-09-03 05:29:00,228.0100,228.0900,228.0000,228.0900,126
2024-09-03 05:30:00,228.0800,228.0900,227.8000,227.8100,1959
2024-09-03 05:31:00,227.8200,228.0200,227.7800,227.8100,255
2024-09-03 05:32:00,227.8500,227.9900,227.8100,227.9900,309
2024-09-03 05:33:00,227.9900,227.9900,227.8700,227.8700,4
2024-09-03 05:34:00,227.8700,227.9600,227.8400,227.9100,181
2024-09-03 05:35:00,227.9400,228.1000,227.9400,228.1000,421
2024-09-03 05:36:00,228.0400,228.0500,228.0100,228.0100,153
2024-09-03 05:37:00,228.0200,228.0800,228.0200,228.0800,1194
2024-09-03 05:38:00,228.0600,228.1000,227.9800,228.0500,563
2024-09-03 05:39:00,228.0100,228.0900,228.0100,228.0900,56
2024-09-03 05:40:00,228.1500,228.1500,228.0800,228.0900,418
2024-09-03 05:41:00,228.0900,228.1000,228.0800,228.1000,44
2024-09-03 05:42:00,228.1200,228.1400,228.0400,228.0400,200
2024-09-03 05:43:00,228.1300,228.1500,228.0500,228.0500,40
2024-09-03 05:44:00,228.0400,228.0400,228.0000,228.0000,330
2024-09-03 05:45:00,228.0100,228.0500,228.0100,228.0500,52
2024-09-03 05:46:00,228.0100,228.0800,228.0100,228.0800,68
2024-09-03 05:47:00,228.1200,228.1200,228.0900,228.1000,201
2024-09-03 05:48:00,228.0900,228.0900,228.0300,228.0300,2
2024-09-03 05:49:00,228.0900,228.1300,228.0600,228.1300,471
2024-09-03 05:50:00,228.1200,228.2600,228.1200,228.2400,781
2024-09-03 05:51:00,228.1800,228.1800,228.1700,228.1700,104
2024-09-03 05:52:00,228.2000,228.3400,228.2000,228.3200,67
2024-09-03 05:53:00,228.4100,228.4100,228.3500,228.3900,798
2024-09-03 05:54:00,228.3600,228.3800,228.2500,228.2600,326
2024-09-03 05:55:00,228.3800,228.3800,228.2700,228.3000,80
2024-09-03 05:56:00,228.3800,228.3800,228.2800,228.2800,33
2024-09-03 05:57:00,228.2800,228.3800,228.2800,228.3000,46
2024-09-03 05:58:00,228.3100,228.4800,228.2900,228.4400,1393
2024-09-03 05:59:00,228.4000,228.4000,228.3000,228.3000,4
2024-09-03 06:00:00,228.3000,228.3000,228.2300,228.2300,400
2024-09-03 06:01:00,228.2800,228.2800,228.0300,228.2000,437
2024-09-03 06:02:00,228.2000,228.2000,228.0300,228.0300,21
2024-09-03 06:03:00,228.0900,228.1200,228.0100,228.1000,1186
2024-09-03 06:04:00,228.0900,228.1500,228.0900,228.1200,15
2024-09-03 06:05:00,228.1200,228.1500,228.0600,228.0600,832
2024-09-03 06:06:00,228.0900,228.1500,228.0900,228.1000,169
2024-09-03 06:07:00,228.1000,228.1000,228.0900,228.0900,300
2024-09-03 06:08:00,228.0800,228.0900,228.0800,228.0800,60
2024-09-03 06:09:00,228.0800,228.0900,228.0600,228.0600,72
2024-09-03 06:10:00,228.0800,228.0900,228.0400,228.0800,396
2024-09-03 06:11:00,228.0800,228.1000,228.0700,228.1000,354
2024-09-03 06:12:00,228.1000,228.1500,228.0900,228.1500,198
