,open_MCD,high_MCD,low_MCD,close_MCD,volume_MCD
2024-08-26 15:02:00,287.0162,287.0212,286.8522,286.8820,3643
2024-08-26 15:03:00,286.9815,287.0312,286.9765,287.0312,1355
2024-08-26 15:04:00,286.9765,286.9765,286.8522,286.8621,1684
2024-08-26 15:05:00,286.8423,286.8820,286.8124,286.8572,1875
2024-08-26 15:06:00,286.8621,286.8621,286.7826,286.8522,5440
2024-08-26 15:07:00,286.7826,286.8621,286.7528,286.8621,1842
2024-08-26 15:08:00,286.7528,286.7528,286.7528,286.7528,656
2024-08-26 15:09:00,286.7876,286.7876,286.6235,286.6235,3517
2024-08-26 15:10:00,286.6931,286.8224,286.6931,286.7615,4415
2024-08-26 15:11:00,286.7697,286.8423,286.7697,286.8423,3983
2024-08-26 15:12:00,286.8522,286.8522,286.8075,286.8124,1581
2024-08-26 15:13:00,286.8124,286.8124,286.7528,286.7528,1545
2024-08-26 15:14:00,286.7727,286.7727,286.7428,286.7428,965
2024-08-26 15:15:00,286.7578,286.8025,286.7428,286.7727,2637
2024-08-26 15:16:00,286.7776,286.8721,286.7776,286.8472,3830
2024-08-26 15:17:00,286.9019,286.9815,286.8522,286.9019,8522
2024-08-26 15:18:00,286.9119,286.9119,286.8771,286.9019,2032
2024-08-26 15:19:00,286.8870,286.9417,286.8870,286.8920,951
2024-08-26 15:20:00,286.9417,287.1505,286.9417,287.0411,3903
2024-08-26 15:21:00,287.0411,287.0610,287.0138,287.0610,1763
2024-08-26 15:22:00,287.0291,287.0510,287.0291,287.0481,2086
2024-08-26 15:23:00,287.0560,287.0560,286.9765,286.9765,803
2024-08-26 15:24:00,286.9516,286.9665,286.9268,286.9268,1485
2024-08-26 15:25:00,286.9168,286.9168,286.9168,286.9168,1322
2024-08-26 15:26:00,286.9019,286.9019,286.6981,286.6981,3045
2024-08-26 15:27:00,286.6335,286.6733,286.5241,286.5241,6397
2024-08-26 15:28:00,286.5540,286.5838,286.4943,286.4943,4653
2024-08-26 15:29:00,286.5042,286.5341,286.4247,286.4943,5737
2024-08-26 15:30:00,286.5142,286.5738,286.4645,286.4645,5953
2024-08-26 15:31:00,286.5042,286.5834,286.4844,286.5689,4948
2024-08-26 15:32:00,286.5639,286.8124,286.5639,286.7826,3654
2024-08-26 15:33:00,286.7776,286.7776,286.7081,286.7081,3474
2024-08-26 15:34:00,286.7428,286.8025,286.6733,286.8025,5829
2024-08-26 15:35:00,286.8224,286.8423,286.7180,286.7180,2948
2024-08-26 15:36:00,286.7081,286.8323,286.6882,286.8174,4031
2024-08-26 15:37:00,286.8224,286.8522,286.7379,286.7627,4196
2024-08-26 15:38:00,286.7627,286.7826,286.7329,286.7826,4126
2024-08-26 15:39:00,286.7926,286.8025,286.7230,286.7528,4180
2024-08-26 15:40:00,286.7776,286.8025,286.6310,286.6832,4607
2024-08-26 15:41:00,286.6832,286.7926,286.6832,286.7926,7601
2024-08-26 15:42:00,286.8423,286.9317,286.8423,286.9218,4040
2024-08-26 15:43:00,286.8920,286.9417,286.8323,286.9218,4101
2024-08-26 15:44:00,286.9218,287.0610,286.8572,287.0510,7271
2024-08-26 15:45:00,287.0361,287.0610,286.9367,286.9765,6796
2024-08-26 15:46:00,286.9715,287.0610,286.9218,286.9665,7495
2024-08-26 15:47:00,286.9019,286.9317,286.7528,286.7926,3814
2024-08-26 15:48:00,286.8124,286.9019,286.8025,286.8522,6168
2024-08-26 15:49:00,286.8224,286.8621,286.7329,286.7528,5382
2024-08-26 15:50:00,286.7926,286.8820,286.7130,286.8124,12399
2024-08-26 15:51:00,286.7031,286.7926,286.6832,286.6832,4720
2024-08-26 15:52:00,286.7627,286.8820,286.7627,286.8025,8007
2024-08-26 15:53:00,286.8472,286.9467,286.7826,286.9467,12106
2024-08-26 15:54:00,286.9864,286.9864,286.7826,286.8224,12308
2024-08-26 15:55:00,286.8423,286.9019,286.7031,286.7528,14148
2024-08-26 15:56:00,286.6633,287.0113,286.6583,287.0013,20835
2024-08-26 15:57:00,287.0162,287.1405,286.9516,287.0958,20061
2024-08-26 15:58:00,287.1107,287.2549,286.8920,286.9119,55005
2024-08-26 15:59:00,286.9218,287.1505,286.8920,287.1107,110694
2024-08-26 16:00:00,287.8166,287.8663,287.0013,287.0013,669044
2024-08-26 16:01:00,287.0013,287.0013,287.0013,287.0013,67
2024-08-26 16:02:00,287.0013,287.0013,287.0013,287.0013,274
2024-08-26 16:03:00,287.0113,287.0113,287.0013,287.0013,246
2024-08-26 16:05:00,287.0013,287.2896,287.0013,287.0013,2166
2024-08-26 16:10:00,287.0013,287.0113,287.0013,287.0113,302985
2024-08-26 16:11:00,287.0113,287.0113,287.0113,287.0113,2
2024-08-26 16:15:00,287.0013,287.0013,287.0013,287.0013,2
2024-08-26 16:16:00,287.1803,287.3592,287.1306,287.3592,51
2024-08-26 16:25:00,287.0212,287.0212,286.9914,286.9914,92
2024-08-26 16:26:00,286.9914,287.0013,286.9914,287.0013,437
2024-08-26 16:28:00,287.0008,287.0008,287.0008,287.0008,20
2024-08-26 16:30:00,286.8920,286.8920,286.8820,286.8820,10
2024-08-26 16:36:00,287.0013,287.0013,287.0013,287.0013,2
2024-08-26 16:40:00,287.0013,287.0013,287.0013,287.0013,791
2024-08-26 16:45:00,286.7329,286.7329,286.7329,286.7329,1
2024-08-26 16:49:00,286.7428,286.7428,286.7428,286.7428,10
2024-08-26 16:55:00,286.8721,286.8721,286.8721,286.8721,4
2024-08-26 16:57:00,286.8621,286.8621,286.8621,286.8621,10
2024-08-26 17:00:00,286.8224,286.8224,286.8224,286.8224,50
2024-08-26 17:07:00,286.7299,286.7299,286.7299,286.7299,1
2024-08-26 17:10:00,286.7826,286.7826,286.7727,286.7727,12
2024-08-26 17:11:00,286.7727,286.7727,286.7727,286.7727,3
2024-08-26 17:27:00,286.8269,286.8269,286.8269,286.8269,1
2024-08-26 17:30:00,286.8224,286.8224,286.8224,286.8224,1
2024-08-26 17:43:00,286.8323,286.9914,286.8224,286.9914,8
2024-08-26 17:55:00,286.9914,286.9914,286.9914,286.9914,1
2024-08-26 17:57:00,286.9914,286.9914,286.9914,286.9914,1
2024-08-26 18:16:00,286.8323,286.8323,286.8323,286.8323,30
2024-08-26 18:17:00,286.8244,286.8244,286.8244,286.8244,5
2024-08-26 18:18:00,286.8323,286.8323,286.8323,286.8323,3
2024-08-26 18:21:00,286.8274,286.8274,286.8274,286.8274,2
2024-08-26 18:22:00,286.9616,286.9616,286.9616,286.9616,5
2024-08-26 18:23:00,286.9715,286.9715,286.9715,286.9715,1
2024-08-26 18:28:00,286.9417,286.9417,286.9417,286.9417,1
2024-08-26 18:29:00,286.8224,286.8224,286.8224,286.8224,3
2024-08-26 18:30:00,287.0013,287.0013,287.0013,287.0013,302951
2024-08-26 18:35:00,286.9815,286.9914,286.9815,286.9914,10
2024-08-26 18:40:00,286.6931,286.6931,286.6931,286.6931,1
2024-08-26 18:48:00,286.8323,286.8323,286.8224,286.8224,199
2024-08-26 18:52:00,286.9914,286.9914,286.9914,286.9914,25
2024-08-26 18:55:00,286.8224,286.8224,286.8224,286.8224,3
2024-08-26 18:56:00,286.8224,286.8224,286.8224,286.8224,25
2024-08-26 19:00:00,287.0013,287.0013,287.0013,287.0013,302951
2024-08-26 19:05:00,286.8227,286.8227,286.8227,286.8227,10
2024-08-26 19:08:00,286.8224,286.8224,286.8224,286.8224,2
2024-08-26 19:34:00,287.0000,287.0000,287.0000,287.0000,5
2024-08-26 19:39:00,286.8224,286.8224,286.8224,286.8224,27
2024-08-26 19:44:00,286.8224,286.8224,286.8224,286.8224,30
2024-08-26 19:54:00,286.8224,286.8224,286.8224,286.8224,1
2024-08-27 04:00:00,286.9218,286.9218,286.9218,286.9218,1
2024-08-27 04:02:00,287.0013,287.0013,287.0013,287.0013,1
2024-08-27 04:03:00,286.8224,287.0013,286.8224,287.0013,17
2024-08-27 04:11:00,287.0013,287.0013,287.0013,287.0013,1
2024-08-27 04:16:00,287.0013,287.0013,287.0013,287.0013,1
2024-08-27 04:29:00,287.3095,287.3095,287.3095,287.3095,14
2024-08-27 04:31:00,286.9914,286.9914,286.9914,286.9914,6
2024-08-27 04:32:00,287.0013,287.0113,287.0013,287.0113,33
2024-08-27 04:33:00,287.0013,287.0013,287.0013,287.0013,146
2024-08-27 04:35:00,287.0113,287.0113,287.0013,287.0013,100
2024-08-27 04:41:00,287.1008,287.1703,287.1008,287.1703,50
2024-08-27 04:44:00,287.0113,287.0113,287.0113,287.0113,3
2024-08-27 04:47:00,287.1803,287.1803,287.1803,287.1803,1
2024-08-27 05:15:00,287.1703,287.1703,287.1703,287.1703,1
2024-08-27 05:43:00,287.1604,287.1604,287.1604,287.1604,100
2024-08-27 05:56:00,287.1206,287.1206,287.1206,287.1206,5
2024-08-27 06:01:00,287.1703,287.1703,287.0411,287.0411,2
2024-08-27 06:18:00,287.1008,287.1008,287.1008,287.1008,1
2024-08-27 06:24:00,287.0510,287.0510,286.9914,287.0510,5
2024-08-27 06:25:00,287.1604,287.1604,287.1604,287.1604,1
2024-08-27 06:29:00,287.1604,287.1604,287.1604,287.1604,1
2024-08-27 06:42:00,287.1703,287.1703,287.0113,287.1703,72
2024-08-27 06:59:00,286.8323,286.9218,286.6733,286.7329,231
2024-08-27 07:00:00,286.6931,286.6931,286.6931,286.6931,1
2024-08-27 07:10:00,286.8224,286.8224,286.8224,286.8224,3
2024-08-27 07:16:00,286.6136,286.6136,286.6136,286.6136,1
2024-08-27 07:22:00,286.5838,286.6235,286.5838,286.6235,61
2024-08-27 07:46:00,286.6235,286.8224,286.6235,286.6235,244
2024-08-27 08:00:00,282.6579,287.7917,278.3730,287.0013,81
2024-08-27 08:02:00,287.0013,287.0013,286.5042,287.0013,15
2024-08-27 08:04:00,286.8124,286.8224,286.8124,286.8224,143
2024-08-27 08:05:00,287.0013,287.0013,287.0013,287.0013,2
2024-08-27 08:07:00,286.8224,286.8323,286.8224,286.8323,11
2024-08-27 08:08:00,286.8323,286.8323,286.8323,286.8323,2
2024-08-27 08:09:00,286.8721,286.9019,286.8721,286.9019,40
2024-08-27 08:11:00,286.8721,286.8721,286.8721,286.8721,1
2024-08-27 08:12:00,286.8721,286.8721,286.8721,286.8721,14
2024-08-27 08:14:00,287.0610,287.0610,287.0610,287.0610,3
2024-08-27 08:15:00,287.0013,287.0013,287.0013,287.0013,537609
2024-08-27 08:25:00,287.0013,287.0212,287.0013,287.0212,2
2024-08-27 08:28:00,287.0013,287.0013,286.6733,287.0013,8
2024-08-27 08:29:00,287.0013,287.0013,287.0013,287.0013,1
2024-08-27 08:30:00,287.0013,287.0013,287.0013,287.0013,1
2024-08-27 08:31:00,287.0212,287.0212,287.0212,287.0212,1
2024-08-27 08:37:00,287.0113,287.0113,287.0113,287.0113,17
2024-08-27 08:41:00,286.8124,286.8124,286.7926,286.7926,59
2024-08-27 08:42:00,286.8224,286.8224,286.8224,286.8224,12
2024-08-27 08:43:00,286.8224,286.8224,286.8124,286.8124,114
2024-08-27 08:44:00,286.8025,286.8025,286.8025,286.8025,57
2024-08-27 08:45:00,287.0113,287.0113,287.0113,287.0113,1
2024-08-27 08:47:00,286.8224,287.8166,286.8224,287.8166,3
2024-08-27 08:49:00,286.6434,286.6434,286.6434,286.6434,1
2024-08-27 08:50:00,286.6434,286.7926,286.6434,286.7926,40
2024-08-27 08:58:00,286.5738,286.5738,286.5738,286.5738,15
2024-08-27 09:07:00,287.9607,287.9607,287.9607,287.9607,6
2024-08-27 09:09:00,286.8124,286.8124,286.8124,286.8124,1
2024-08-27 09:10:00,287.8166,287.8166,286.3750,286.5042,9
2024-08-27 09:13:00,286.5738,286.8224,286.5738,286.8224,2
2024-08-27 09:15:00,286.8124,286.8124,286.8124,286.8124,3
2024-08-27 09:17:00,286.8124,286.8124,286.8124,286.8124,10
2024-08-27 09:18:00,286.3750,286.8224,286.3750,286.8224,9
2024-08-27 09:20:00,286.6733,286.6733,286.6733,286.6733,3
2024-08-27 09:21:00,286.4744,286.4744,286.4744,286.4744,1
2024-08-27 09:26:00,286.4744,286.4744,286.4744,286.4744,2
2024-08-27 09:27:00,286.8721,287.0212,286.8721,287.0212,7
2024-08-27 09:28:00,287.0908,287.3195,286.9715,286.9715,130
2024-08-27 09:29:00,287.1803,287.1803,287.1803,287.1803,1
2024-08-27 09:30:00,287.3990,287.3990,287.1876,287.1876,25081
2024-08-27 09:31:00,287.3095,287.3095,287.2946,287.2946,3521
2024-08-27 09:32:00,287.0510,287.2424,286.8870,287.0660,5945
2024-08-27 09:33:00,287.0610,287.1455,287.0510,287.0610,2029
2024-08-27 09:34:00,286.8224,286.8224,286.5987,286.6235,7892
2024-08-27 09:35:00,286.6037,286.6037,286.4148,286.4347,2005
2024-08-27 09:36:00,286.5738,287.1157,286.3849,286.8820,6141
2024-08-27 09:37:00,286.8721,286.9516,286.4347,286.7727,1097
2024-08-27 09:38:00,286.7279,286.7279,286.6832,286.6832,857
2024-08-27 09:39:00,286.6037,286.7230,286.5440,286.6832,1735
2024-08-27 09:40:00,286.5937,287.2648,286.5937,287.2648,8608
2024-08-27 09:41:00,287.4090,287.4686,287.2872,287.4686,5336
2024-08-27 09:42:00,287.5978,287.6177,287.5978,287.6177,3569
2024-08-27 09:43:00,287.6525,287.8166,287.4984,287.6128,8970
2024-08-27 09:44:00,287.6128,287.9955,287.5879,287.9955,5891
2024-08-27 09:45:00,287.8613,287.9160,287.6177,287.7370,5095
2024-08-27 09:46:00,287.7221,287.9309,287.6774,287.7867,3543
2024-08-27 09:47:00,287.9458,288.1148,287.8066,287.9558,5502
2024-08-27 09:48:00,287.9657,287.9657,287.7470,287.7470,6653
2024-08-27 09:49:00,287.6873,287.7370,287.5183,287.6177,6470
2024-08-27 09:50:00,287.5183,287.7470,287.4288,287.7072,5187
2024-08-27 09:51:00,287.6575,287.8961,287.6426,287.8464,4002
2024-08-27 09:52:00,287.7669,287.8563,287.3592,287.3592,3614
2024-08-27 09:53:00,287.4487,287.4487,287.3493,287.4288,2300
2024-08-27 09:54:00,287.3046,287.3394,287.1604,287.2201,4994
2024-08-27 09:55:00,287.1306,287.2201,287.0113,287.0461,2675
2024-08-27 09:56:00,286.9616,287.2256,286.9616,287.0212,2818
2024-08-27 09:57:00,287.1798,287.2698,287.1206,287.1803,4632
2024-08-27 09:58:00,287.1803,287.2499,287.1173,287.1654,2147
2024-08-27 09:59:00,287.0262,287.0262,287.0113,287.0113,3112
2024-08-27 10:00:00,286.9218,287.0113,286.7031,286.7478,4733
2024-08-27 10:01:00,286.5878,286.8721,286.4744,286.8721,12490
2024-08-27 10:02:00,286.8025,287.0461,286.8025,286.9367,2019
2024-08-27 10:03:00,286.9616,287.0510,286.9317,287.0510,2444
2024-08-27 10:04:00,287.0724,287.4587,287.0724,287.4487,2379
2024-08-27 10:05:00,287.4288,287.4288,287.4288,287.4288,759
2024-08-27 10:06:00,287.3841,287.4984,287.3294,287.4189,5450
2024-08-27 10:07:00,287.4282,287.4282,287.2797,287.2797,1443
2024-08-27 10:08:00,287.2747,287.3195,287.1604,287.2051,1228
2024-08-27 10:09:00,287.0908,287.0908,287.0908,287.0908,678
2024-08-27 10:10:00,287.0709,287.0709,286.8323,286.8323,4537
2024-08-27 10:11:00,286.8323,286.9218,286.8323,286.9218,6265
2024-08-27 10:13:00,286.8721,286.9815,286.7788,286.7788,2856
2024-08-27 10:14:00,286.8920,286.9914,286.7926,286.9914,2194
2024-08-27 10:15:00,286.8572,286.8572,286.6235,286.6235,5754
2024-08-27 10:16:00,286.6235,286.6235,286.5738,286.6235,1319
2024-08-27 10:17:00,286.6385,286.6931,286.6235,286.6931,1754
2024-08-27 10:18:00,286.7130,286.8025,286.5738,286.6931,2153
2024-08-27 10:19:00,286.8124,286.8124,286.7528,286.8075,1082
2024-08-27 10:20:00,286.8025,286.9218,286.8025,286.9218,3354
2024-08-27 10:21:00,286.9815,286.9815,286.9168,286.9168,634
2024-08-27 10:22:00,286.9815,287.0212,286.9566,286.9815,18308
2024-08-27 10:23:00,286.9815,286.9864,286.9367,286.9367,985
2024-08-27 10:24:00,286.9317,286.9317,286.8522,286.9218,991
2024-08-27 10:25:00,286.8621,286.8721,286.7130,286.8025,2585
2024-08-27 10:26:00,286.7975,287.0351,286.6733,287.0351,4199
2024-08-27 10:27:00,287.0510,287.0510,286.9119,286.9218,1509
2024-08-27 10:28:00,287.0113,287.0908,286.9616,287.0351,1899
2024-08-27 10:29:00,287.1803,287.1902,287.0908,287.1008,2937
2024-08-27 10:30:00,286.9914,287.0560,286.9618,286.9618,1080
2024-08-27 10:31:00,287.1206,287.1505,287.1206,287.1505,953
2024-08-27 10:32:00,287.0262,287.1206,287.0262,287.0908,1957
2024-08-27 10:33:00,287.0809,287.0809,286.7428,286.7428,4154
2024-08-27 10:34:00,286.7971,286.8621,286.6931,286.8522,1970
2024-08-27 10:35:00,286.8621,286.9616,286.8621,286.9019,1563
2024-08-27 10:36:00,286.9019,286.9194,286.9019,286.9194,1889
2024-08-27 10:37:00,286.8026,287.0112,286.8026,286.9516,1756
2024-08-27 10:38:00,286.8026,286.9019,286.7926,286.8124,2312
2024-08-27 10:39:00,286.7975,286.7975,286.7130,286.7130,974
2024-08-27 10:40:00,286.7826,286.7826,286.7130,286.7627,1258
2024-08-27 10:41:00,286.7130,286.7130,286.7130,286.7130,1118
2024-08-27 10:42:00,286.7180,286.8224,286.7180,286.7390,3077
2024-08-27 10:43:00,286.7677,286.7776,286.7230,286.7230,915
2024-08-27 10:44:00,286.7031,286.7528,286.7031,286.7031,973
2024-08-27 10:45:00,286.7627,286.8721,286.7279,286.8124,2451
2024-08-27 10:46:00,286.7975,287.1008,286.7975,287.0908,4005
2024-08-27 10:47:00,286.9914,287.0908,286.9914,287.0709,1333
2024-08-27 10:48:00,287.1120,287.1120,287.1120,287.1120,717
2024-08-27 10:49:00,287.1057,287.2300,287.1057,287.2002,2517
2024-08-27 10:50:00,287.2499,287.2598,287.2051,287.2598,1604
2024-08-27 10:51:00,287.2598,287.2896,287.2002,287.2300,5746
2024-08-27 10:52:00,287.2250,287.2698,287.2250,287.2698,1753
2024-08-27 10:53:00,287.2101,287.2101,287.1654,287.1679,1816
2024-08-27 10:54:00,287.1505,287.1604,287.0204,287.1205,3368
2024-08-27 10:55:00,287.0819,287.1306,287.0709,287.0709,1517
2024-08-27 10:56:00,287.1753,287.2598,287.1753,287.2051,4638
2024-08-27 10:57:00,287.2051,287.2051,287.0510,287.0510,1884
2024-08-27 10:58:00,287.0510,287.2300,287.0510,287.2300,3774
2024-08-27 10:59:00,287.1405,287.2598,287.1331,287.2598,3237
2024-08-27 11:00:00,287.2698,287.2698,287.1107,287.2101,5306
2024-08-27 11:01:00,287.2051,287.3095,287.2051,287.3095,828
2024-08-27 11:02:00,287.2996,287.3891,287.1952,287.3891,3585
2024-08-27 11:03:00,287.4388,287.4686,287.4388,287.4686,1581
2024-08-27 11:04:00,287.5581,287.6177,287.4736,287.6128,2432
2024-08-27 11:05:00,287.6128,287.6177,287.5978,287.6177,1269
2024-08-27 11:06:00,287.6078,287.6872,287.5879,287.5879,1932
2024-08-27 11:07:00,287.6422,287.6873,287.5929,287.6873,2201
2024-08-27 11:08:00,287.7669,287.8265,287.6774,287.6873,3216
2024-08-27 11:09:00,287.6674,287.7569,287.6674,287.7072,724
2024-08-27 11:10:00,287.6774,287.6923,287.6774,287.6923,1047
2024-08-27 11:11:00,287.6674,287.6973,287.5581,287.6426,5021
2024-08-27 11:12:00,287.6426,287.6426,287.3593,287.3990,2280
2024-08-27 11:13:00,287.3891,287.3891,287.3212,287.3212,917
2024-08-27 11:14:00,287.4239,287.4239,287.3791,287.3791,947
2024-08-27 11:15:00,287.4587,287.4984,287.3891,287.4189,6950
2024-08-27 11:16:00,287.3990,287.3990,287.3990,287.3990,76122
2024-08-27 11:17:00,287.4040,287.4514,287.3309,287.3394,4219
2024-08-27 11:18:00,287.4040,287.4587,287.2847,287.3642,4353
2024-08-27 11:19:00,287.2912,287.4487,287.2399,287.4189,2348
2024-08-27 11:20:00,287.3791,287.3990,287.2101,287.2250,4227
2024-08-27 11:21:00,287.1952,287.3692,287.1594,287.2946,3132
2024-08-27 11:22:00,287.2896,287.4487,287.2896,287.4487,729
2024-08-27 11:23:00,287.3791,287.3791,287.2797,287.3791,1394
2024-08-27 11:24:00,287.3841,287.4288,287.3654,287.4288,1420
2024-08-27 11:25:00,287.3841,287.4189,287.2698,287.3841,4292
2024-08-27 11:26:00,287.3841,287.4686,287.3841,287.4686,1142
2024-08-27 11:27:00,287.3940,287.4785,287.3940,287.4587,1693
2024-08-27 11:28:00,287.4288,287.5133,287.4288,287.4388,1210
2024-08-27 11:29:00,287.5283,287.6177,287.5283,287.5283,856
2024-08-27 11:30:00,287.5283,287.6177,287.5283,287.5283,587
2024-08-27 11:31:00,287.5283,287.5283,287.5283,287.5283,370
2024-08-27 11:32:00,287.5283,287.5820,287.4758,287.5084,1048
2024-08-27 11:33:00,287.4487,287.4487,287.0212,287.0212,4170
2024-08-27 11:34:00,287.1455,287.1654,287.0312,287.0809,2765
2024-08-27 11:35:00,287.1306,287.1356,287.0212,287.0709,2146
2024-08-27 11:36:00,287.0709,287.1902,287.0709,287.1902,1268
2024-08-27 11:37:00,287.2549,287.2549,287.2201,287.2449,736
2024-08-27 11:38:00,287.2946,287.3592,287.2797,287.3592,1413
2024-08-27 11:39:00,287.3227,287.3891,287.2996,287.3891,944
2024-08-27 11:40:00,287.3841,287.3891,287.3394,287.3394,1924
2024-08-27 11:41:00,287.3394,287.4388,287.3394,287.4388,3589
2024-08-27 11:42:00,287.3592,287.3592,287.3493,287.3493,651
2024-08-27 11:43:00,287.3493,287.4288,287.3493,287.4288,657
2024-08-27 11:44:00,287.4437,287.4785,287.4437,287.4437,856
2024-08-27 11:45:00,287.3642,287.3642,287.3642,287.3642,561
2024-08-27 11:46:00,287.4437,287.5114,287.3602,287.5114,2996
2024-08-27 11:47:00,287.4636,287.4636,287.2896,287.3791,2241
2024-08-27 11:48:00,287.3394,287.3791,287.1902,287.2896,4397
2024-08-27 11:49:00,287.2896,287.3592,287.2896,287.3592,1168
2024-08-27 11:50:00,287.3091,287.3592,287.2003,287.2996,3460
2024-08-27 11:51:00,287.3046,287.4189,287.3046,287.3940,3851
2024-08-27 11:52:00,287.3940,287.5382,287.3742,287.5382,2709
2024-08-27 11:53:00,287.6128,287.6674,287.6028,287.6674,1622
2024-08-27 11:54:00,287.6525,287.6674,287.4984,287.6227,1298
2024-08-27 11:55:00,287.7470,287.7470,287.6078,287.6277,1147
2024-08-27 11:56:00,287.6277,287.6376,287.6277,287.6376,906
2024-08-27 11:57:00,287.5382,287.6674,287.5382,287.6476,1554
2024-08-27 11:58:00,287.7370,287.7370,287.6575,287.6724,1123
2024-08-27 11:59:00,287.7470,287.8066,287.7470,287.8066,3187
2024-08-27 12:00:00,287.8066,287.8464,287.8066,287.8215,1852
2024-08-27 12:01:00,287.8215,287.8265,287.8215,287.8265,963
2024-08-27 12:02:00,287.8365,287.8961,287.8365,287.8414,2025
2024-08-27 12:03:00,287.7967,287.8215,287.5879,287.5879,2780
2024-08-27 12:04:00,287.6824,287.6824,287.5582,287.6674,566
2024-08-27 12:05:00,287.5332,287.5879,287.5332,287.5780,1031
2024-08-27 12:06:00,287.5183,287.5382,287.4202,287.4202,1875
2024-08-27 12:07:00,287.4409,287.4785,287.4409,287.4736,1668
2024-08-27 12:08:00,287.4736,287.4736,287.4736,287.4736,551
2024-08-27 12:09:00,287.4686,287.4885,287.4686,287.4736,2640
2024-08-27 12:10:00,287.4785,287.5183,287.4487,287.4935,2828
2024-08-27 12:11:00,287.4935,287.4935,287.4587,287.4587,2571
2024-08-27 12:12:00,287.4686,287.4835,287.3523,287.3523,2628
2024-08-27 12:13:00,287.3940,287.4189,287.3692,287.3693,6919
2024-08-27 12:14:00,287.4139,287.4885,287.4139,287.4885,1684
2024-08-27 12:15:00,287.5382,287.5382,287.5183,287.5183,1008
2024-08-27 12:16:00,287.5233,287.5481,287.4935,287.5481,1668
2024-08-27 12:17:00,287.6674,287.6674,287.6128,287.6128,445
2024-08-27 12:18:00,287.6128,287.6128,287.6128,287.6128,669
2024-08-27 12:19:00,287.6674,287.8066,287.6674,287.7171,2477
2024-08-27 12:20:00,287.8066,287.8066,287.8066,287.8066,671
2024-08-27 12:21:00,287.8215,287.8265,287.7370,287.7370,2158
2024-08-27 12:22:00,287.7768,287.7768,287.7065,287.7065,1123
2024-08-27 12:23:00,287.7171,287.7669,287.6973,287.7122,1791
2024-08-27 12:24:00,287.7122,287.7122,287.6476,287.6476,1589
2024-08-27 12:25:00,287.7271,287.7271,287.6128,287.6476,2287
2024-08-27 12:26:00,287.6873,287.6873,287.6625,287.6625,739
2024-08-27 12:27:00,287.6674,287.6774,287.6674,287.6774,670
2024-08-27 12:28:00,287.7470,287.7470,287.6774,287.7171,794
2024-08-27 12:29:00,287.6774,287.7470,287.6774,287.6824,1093
2024-08-27 12:30:00,287.6376,287.6674,287.6376,287.6674,942
2024-08-27 12:31:00,287.6674,287.7072,287.6674,287.6674,2637
2024-08-27 12:32:00,287.6078,287.6724,287.6078,287.6376,1720
2024-08-27 12:33:00,287.6724,287.6848,287.6476,287.6774,2117
2024-08-27 12:34:00,287.7072,287.7321,287.6774,287.7321,7804
2024-08-27 12:35:00,287.7321,287.7867,287.6973,287.7867,2827
2024-08-27 12:36:00,287.7967,287.8166,287.7569,287.8166,1160
2024-08-27 12:37:00,287.7569,287.7917,287.7171,287.7171,2428
2024-08-27 12:38:00,287.7370,287.7569,287.6973,287.6973,937
2024-08-27 12:39:00,287.6973,287.7271,287.6973,287.7271,1682
2024-08-27 12:40:00,287.7221,287.7221,287.6774,287.6873,1156
2024-08-27 12:41:00,287.6873,287.7321,287.6873,287.7321,2194
2024-08-27 12:42:00,287.6973,287.6973,287.5034,287.5034,2973
2024-08-27 12:43:00,287.5084,287.5233,287.4636,287.5233,1452
2024-08-27 12:44:00,287.5283,287.5283,287.5283,287.5283,986
2024-08-27 12:45:00,287.5879,287.5879,287.5780,287.5879,1861
2024-08-27 12:46:00,287.6774,287.6873,287.6774,287.6873,1440
2024-08-27 12:47:00,287.6177,287.7271,287.6078,287.6227,1674
2024-08-27 12:48:00,287.6376,287.7082,287.6277,287.6277,1416
2024-08-27 12:49:00,287.7171,287.8017,287.6873,287.7370,4881
2024-08-27 12:50:00,287.8166,287.9259,287.7867,287.8833,3970
2024-08-27 12:51:00,287.9259,287.9458,287.9259,287.9458,1212
2024-08-27 12:53:00,287.9657,288.1148,287.9657,288.1148,1897
2024-08-27 12:54:00,288.0701,288.1745,288.0701,288.1745,658
2024-08-27 12:55:00,288.0949,288.1596,288.0949,288.1596,2070
2024-08-27 12:56:00,288.1596,288.3137,288.1370,288.2838,8742
2024-08-27 12:57:00,288.3733,288.3932,288.2689,288.2689,2149
2024-08-27 12:58:00,288.2640,288.3335,288.2640,288.3137,777
2024-08-27 12:59:00,288.2739,288.2739,288.2292,288.2292,1077
2024-08-27 13:00:00,288.2441,288.2441,288.2391,288.2391,507
2024-08-27 13:01:00,288.3136,288.3136,288.2490,288.2490,646
2024-08-27 13:02:00,288.2490,288.2515,288.1378,288.2242,2795
2024-08-27 13:03:00,288.2242,288.2242,288.2242,288.2242,831
2024-08-27 13:04:00,288.2838,288.2838,288.2838,288.2838,1372
2024-08-27 13:05:00,288.2739,288.2739,288.2391,288.2640,1089
2024-08-27 13:06:00,288.2258,288.3137,288.2142,288.2142,4182
2024-08-27 13:07:00,288.1857,288.2789,288.1857,288.2441,1459
2024-08-27 13:08:00,288.2490,288.2490,288.2490,288.2490,914
