,open_XOM,high_XOM,low_XOM,close_XOM,volume_XOM
2024-08-23 09:10:00,115.1400,115.1600,115.1400,115.1600,152
2024-08-23 09:11:00,115.1500,115.1500,115.1500,115.1500,15
2024-08-23 09:14:00,115.1600,115.1800,115.1000,115.1000,129
2024-08-23 09:15:00,115.2000,115.2000,115.2000,115.2000,20
2024-08-23 09:16:00,115.2000,115.2000,115.2000,115.2000,2
2024-08-23 09:17:00,115.1000,115.1000,115.1000,115.1000,2
2024-08-23 09:18:00,115.1800,115.2000,115.1800,115.1900,137
2024-08-23 09:19:00,115.1000,115.1000,115.1000,115.1000,19
2024-08-23 09:20:00,115.1500,115.2000,115.1200,115.2000,161
2024-08-23 09:21:00,115.2000,115.2000,115.1000,115.1100,296
2024-08-23 09:22:00,115.1100,115.1700,115.0200,115.0200,656
2024-08-23 09:23:00,115.0900,115.1600,115.0800,115.1600,52
2024-08-23 09:24:00,115.2000,115.2000,115.1900,115.1900,31
2024-08-23 09:25:00,115.0200,115.0900,114.9000,114.9533,1389
2024-08-23 09:26:00,115.1437,115.1437,115.1437,115.1437,1
2024-08-23 09:27:00,114.9000,114.9600,114.9000,114.9100,1248
2024-08-23 09:28:00,114.9400,115.1250,114.9400,115.1250,32
2024-08-23 09:29:00,115.1000,115.1400,114.9000,114.9000,1152
2024-08-23 09:30:00,115.0250,115.1900,115.0250,115.1000,10787
2024-08-23 09:31:00,115.0900,115.2300,115.0700,115.2100,2924
2024-08-23 09:32:00,115.2100,115.2600,115.2000,115.2600,2330
2024-08-23 09:33:00,115.2500,115.5500,115.2500,115.5500,153988
2024-08-23 09:34:00,115.5500,115.6500,115.4700,115.6200,49158
2024-08-23 09:35:00,115.6000,115.6375,115.5300,115.6101,16936
2024-08-23 09:36:00,115.6100,115.7200,115.5900,115.7000,25282
2024-08-23 09:37:00,115.7100,115.7350,115.5600,115.6350,19659
2024-08-23 09:38:00,115.6373,115.6660,115.5100,115.5250,23808
2024-08-23 09:39:00,115.5250,115.6300,115.4400,115.4400,16493
2024-08-23 09:40:00,115.4500,115.6000,115.4500,115.6000,21379
2024-08-23 09:41:00,115.6000,115.7382,115.6000,115.6600,21919
2024-08-23 09:42:00,115.6700,115.7400,115.5600,115.5800,16423
2024-08-23 09:43:00,115.5800,115.7200,115.5500,115.6950,16146
2024-08-23 09:44:00,115.6900,115.7300,115.5950,115.5950,13852
2024-08-23 09:45:00,115.5800,115.6600,115.5618,115.6600,24802
2024-08-23 09:46:00,115.6600,115.6900,115.6200,115.6800,13543
2024-08-23 09:47:00,115.6600,115.6800,115.5550,115.5700,19231
2024-08-23 09:48:00,115.5700,115.5750,115.4600,115.4900,17435
2024-08-23 09:49:00,115.5050,115.5200,115.3900,115.4000,36792
2024-08-23 09:50:00,115.4000,115.4300,115.2700,115.2800,95178
2024-08-23 09:51:00,115.2600,115.2850,115.2100,115.2650,41992
2024-08-23 09:52:00,115.2600,115.3500,115.2400,115.3500,17121
2024-08-23 09:53:00,115.3599,115.4050,115.3599,115.4000,21827
2024-08-23 09:54:00,115.3950,115.3950,115.2500,115.2500,24489
2024-08-23 09:55:00,115.2599,115.3200,115.2250,115.3200,12677
2024-08-23 09:56:00,115.3100,115.4100,115.3100,115.3600,14658
2024-08-23 09:57:00,115.3700,115.4400,115.3700,115.4317,16193
2024-08-23 09:58:00,115.4300,115.4800,115.4200,115.4500,17400
2024-08-23 09:59:00,115.4400,115.4400,115.3900,115.4400,16977
2024-08-23 10:00:00,115.4400,115.5490,115.4400,115.5100,25100
2024-08-23 10:01:00,115.5150,115.7100,115.5000,115.7064,23392
2024-08-23 10:02:00,115.7200,115.8300,115.7000,115.7950,51440
2024-08-23 10:03:00,115.7900,115.8100,115.7200,115.7400,22614
2024-08-23 10:04:00,115.7200,115.8300,115.7100,115.8300,32232
2024-08-23 10:05:00,115.8300,115.9100,115.7900,115.8600,22585
2024-08-23 10:06:00,115.8800,115.9400,115.8700,115.9050,23326
2024-08-23 10:07:00,115.9000,115.9099,115.7600,115.7801,23707
2024-08-23 10:08:00,115.8000,115.8500,115.7201,115.8500,14928
2024-08-23 10:09:00,115.8600,115.9800,115.8500,115.9600,25474
2024-08-23 10:10:00,115.9700,115.9750,115.8900,115.9300,13449
2024-08-23 10:11:00,115.9300,116.0094,115.8900,115.9900,27705
2024-08-23 10:12:00,115.9950,116.0100,115.9300,115.9800,16813
2024-08-23 10:13:00,115.9601,116.0700,115.9550,116.0635,19562
2024-08-23 10:14:00,116.0700,116.0900,116.0150,116.0800,30427
2024-08-23 10:15:00,116.0800,116.0800,115.9100,115.9300,20940
2024-08-23 10:16:00,115.9200,115.9500,115.8000,115.8200,28891
2024-08-23 10:17:00,115.8400,115.8599,115.7600,115.7600,27888
2024-08-23 10:18:00,115.7550,115.7550,115.6600,115.7150,32989
2024-08-23 10:19:00,115.7050,115.7300,115.6200,115.7300,11322
2024-08-23 10:20:00,115.7400,115.8100,115.6900,115.7200,16104
2024-08-23 10:21:00,115.7300,115.8000,115.7300,115.7461,14152
2024-08-23 10:22:00,115.7600,115.9400,115.7600,115.9200,28778
2024-08-23 10:23:00,115.9200,115.9600,115.8600,115.8600,35773
2024-08-23 10:24:00,115.8800,115.9900,115.8800,115.9900,15437
2024-08-23 10:25:00,115.9900,116.0100,115.9500,115.9600,15434
2024-08-23 10:26:00,115.9700,116.0200,115.9700,116.0000,12103
2024-08-23 10:27:00,116.0100,116.0900,115.9875,116.0800,13865
2024-08-23 10:28:00,116.0700,116.2000,116.0700,116.1700,37992
2024-08-23 10:29:00,116.1800,116.1800,116.0500,116.0900,24384
2024-08-23 10:30:00,116.0900,116.1498,116.0500,116.1498,17145
2024-08-23 10:31:00,116.1410,116.1500,116.0650,116.0796,12921
2024-08-23 10:32:00,116.0900,116.1500,116.0400,116.0700,27177
2024-08-23 10:33:00,116.0800,116.1300,116.0300,116.0600,10204
2024-08-23 10:34:00,116.0600,116.0600,115.9500,115.9900,17472
2024-08-23 10:35:00,115.9875,116.0000,115.9200,115.9800,17920
2024-08-23 10:36:00,115.9500,116.0050,115.9100,116.0050,22011
2024-08-23 10:37:00,116.0000,116.1000,115.9900,116.1000,8530
2024-08-23 10:38:00,116.1000,116.1100,115.9500,115.9500,13422
2024-08-23 10:39:00,115.9501,116.0500,115.9500,116.0100,10011
2024-08-23 10:40:00,116.0100,116.0300,115.9200,116.0300,27066
2024-08-23 10:41:00,116.0300,116.0901,116.0272,116.0800,18390
2024-08-23 10:42:00,116.0900,116.1800,116.0900,116.1100,18555
2024-08-23 10:43:00,116.1100,116.2400,116.1100,116.2350,23304
2024-08-23 10:44:00,116.2400,116.2807,116.2150,116.2600,17915
2024-08-23 10:45:00,116.2600,116.3000,116.2500,116.2900,12022
2024-08-23 10:46:00,116.2900,116.3200,116.2300,116.2400,26402
2024-08-23 10:47:00,116.2500,116.3000,116.1989,116.2850,21425
2024-08-23 10:48:00,116.2800,116.3200,116.1800,116.1800,52626
2024-08-23 10:49:00,116.1800,116.2100,116.1500,116.1700,12655
2024-08-23 10:50:00,116.1700,116.2300,116.1600,116.2100,17879
2024-08-23 10:51:00,116.2300,116.2500,116.1200,116.1600,22826
2024-08-23 10:52:00,116.1500,116.2300,116.1100,116.1300,37006
2024-08-23 10:53:00,116.1400,116.1700,116.1000,116.1300,20847
2024-08-23 10:54:00,116.1300,116.1800,116.1050,116.1800,19540
2024-08-23 10:55:00,116.1550,116.2200,116.0800,116.2110,22890
2024-08-23 10:56:00,116.2000,116.2100,116.1308,116.1800,12162
2024-08-23 10:57:00,116.1900,116.2750,116.1800,116.2300,19709
2024-08-23 10:58:00,116.2100,116.3100,116.2000,116.3000,14097
2024-08-23 10:59:00,116.2600,116.3100,116.2400,116.2600,16238
2024-08-23 11:00:00,116.2100,116.2300,116.1200,116.1200,19004
2024-08-23 11:01:00,116.1250,116.2800,116.1200,116.2600,39314
2024-08-23 11:02:00,116.2900,116.3300,116.2340,116.2340,22097
2024-08-23 11:03:00,116.2400,116.2600,116.1900,116.2100,14957
2024-08-23 11:04:00,116.1900,116.2400,116.1800,116.2000,11236
2024-08-23 11:05:00,116.1900,116.2500,116.1500,116.2500,24871
2024-08-23 11:06:00,116.2100,116.2500,116.1800,116.2500,17876
2024-08-23 11:07:00,116.2600,116.2950,116.2400,116.2800,11285
2024-08-23 11:08:00,116.2650,116.2700,116.1700,116.1800,10126
2024-08-23 11:09:00,116.2000,116.2050,116.1750,116.1900,6840
2024-08-23 11:10:00,116.2050,116.2150,116.1700,116.2100,10205
2024-08-23 11:11:00,116.2000,116.2000,116.0700,116.0850,14702
2024-08-23 11:12:00,116.0800,116.1300,116.0550,116.1100,8113
2024-08-23 11:13:00,116.1000,116.1600,116.0700,116.1500,15134
2024-08-23 11:14:00,116.1500,116.2600,116.1400,116.2600,13204
2024-08-23 11:15:00,116.2700,116.3000,116.2600,116.3000,23468
2024-08-23 11:16:00,116.3000,116.3200,116.2350,116.2600,15357
2024-08-23 11:17:00,116.2800,116.3400,116.2800,116.3100,12354
2024-08-23 11:18:00,116.2900,116.3500,116.2800,116.3000,16931
2024-08-23 11:19:00,116.3300,116.3700,116.3300,116.3500,8036
2024-08-23 11:20:00,116.3400,116.3400,116.2800,116.2800,8523
2024-08-23 11:21:00,116.2900,116.3300,116.2800,116.3250,10363
2024-08-23 11:22:00,116.3300,116.3400,116.3000,116.3400,5435
2024-08-23 11:23:00,116.3300,116.3600,116.3000,116.3600,13269
2024-08-23 11:24:00,116.3500,116.3600,116.2600,116.3250,9728
2024-08-23 11:25:00,116.3300,116.3529,116.2900,116.3400,9882
2024-08-23 11:26:00,116.3300,116.3300,116.2300,116.2700,12784
2024-08-23 11:27:00,116.2900,116.3032,116.2600,116.2898,15342
2024-08-23 11:28:00,116.2850,116.3100,116.2600,116.2700,21387
2024-08-23 11:29:00,116.2600,116.2850,116.1600,116.1601,17695
2024-08-23 11:30:00,116.1700,116.2000,116.1700,116.1800,8327
2024-08-23 11:31:00,116.1700,116.2500,116.1700,116.2400,9190
2024-08-23 11:32:00,116.2499,116.2499,116.1700,116.1800,9933
2024-08-23 11:33:00,116.1800,116.1800,116.1000,116.1000,19878
2024-08-23 11:34:00,116.0700,116.0850,116.0300,116.0747,14846
2024-08-23 11:35:00,116.0700,116.1200,116.0650,116.1000,13994
2024-08-23 11:36:00,116.1000,116.1400,116.0808,116.1000,14181
2024-08-23 11:37:00,116.1000,116.1200,116.0600,116.1000,7528
2024-08-23 11:38:00,116.0993,116.2500,116.0900,116.2200,12534
2024-08-23 11:39:00,116.2200,116.2600,116.1650,116.1650,12205
2024-08-23 11:40:00,116.1700,116.1900,116.1300,116.1500,9574
2024-08-23 11:41:00,116.1200,116.1700,116.0950,116.0950,13618
2024-08-23 11:42:00,116.0900,116.1100,116.0750,116.1000,8316
2024-08-23 11:43:00,116.1100,116.1100,115.9900,116.0800,17697
2024-08-23 11:44:00,116.0700,116.1200,116.0400,116.0500,8256
2024-08-23 11:45:00,116.0300,116.0500,116.0100,116.0300,8623
2024-08-23 11:46:00,116.0500,116.0900,116.0300,116.0700,6760
2024-08-23 11:47:00,116.0800,116.0900,116.0200,116.0400,6069
2024-08-23 11:48:00,116.0500,116.0800,116.0300,116.0800,8141
2024-08-23 11:49:00,116.0800,116.1299,116.0800,116.0800,6072
2024-08-23 11:50:00,116.0800,116.0800,116.0300,116.0600,7953
2024-08-23 11:51:00,116.0500,116.0600,115.9800,116.0300,37178
2024-08-23 11:52:00,116.0350,116.0400,116.0000,116.0000,8277
2024-08-23 11:53:00,116.0100,116.0600,116.0000,116.0450,14639
2024-08-23 11:54:00,116.0300,116.0300,115.9500,115.9600,6534
2024-08-23 11:55:00,115.9600,115.9800,115.9200,115.9800,11276
2024-08-23 11:56:00,115.9900,116.0200,115.9700,115.9800,12320
2024-08-23 11:57:00,115.9700,115.9800,115.9300,115.9500,9700
2024-08-23 11:58:00,115.9300,115.9900,115.9200,115.9700,14016
2024-08-23 11:59:00,115.9700,115.9700,115.8600,115.9000,25801
2024-08-23 12:00:00,115.9000,115.9300,115.8195,115.8600,12339
2024-08-23 12:01:00,115.8600,115.9300,115.8300,115.8300,12157
2024-08-23 12:02:00,115.8500,115.8600,115.8206,115.8300,9266
2024-08-23 12:03:00,115.8350,115.9200,115.8350,115.8900,17515
2024-08-23 12:04:00,115.8899,115.9800,115.8700,115.9150,19388
2024-08-23 12:05:00,115.9300,115.9350,115.8300,115.8400,17549
2024-08-23 12:06:00,115.8400,115.9800,115.8000,115.9700,13310
2024-08-23 12:07:00,115.9700,115.9700,115.9200,115.9400,8252
2024-08-23 12:08:00,115.9500,116.0200,115.9400,116.0050,9016
2024-08-23 12:09:00,116.0050,116.0725,115.9900,116.0725,8495
2024-08-23 12:10:00,116.0700,116.0900,116.0200,116.0300,9959
2024-08-23 12:11:00,116.0300,116.1100,116.0200,116.1000,7985
2024-08-23 12:12:00,116.0950,116.1000,116.0000,116.0000,15592
2024-08-23 12:13:00,116.0100,116.0200,115.9400,115.9400,8531
2024-08-23 12:14:00,115.9400,115.9450,115.8600,115.8800,14610
2024-08-23 12:15:00,115.8700,115.9400,115.8500,115.9100,8009
2024-08-23 12:16:00,115.9000,115.9300,115.8800,115.9100,9781
2024-08-23 12:17:00,115.9150,115.9150,115.8200,115.8300,6822
2024-08-23 12:18:00,115.8400,115.9300,115.8300,115.9271,12674
2024-08-23 12:19:00,115.9250,115.9800,115.9250,115.9648,7878
2024-08-23 12:20:00,115.9800,115.9800,115.9100,115.9500,5887
2024-08-23 12:21:00,115.9700,116.0000,115.8900,115.8900,6720
2024-08-23 12:22:00,115.8900,116.0000,115.8850,115.9800,8194
2024-08-23 12:23:00,115.9700,115.9700,115.9400,115.9600,11442
2024-08-23 12:24:00,115.9600,115.9600,115.8777,115.9100,20616
2024-08-23 12:25:00,115.9250,115.9500,115.8909,115.9000,8226
2024-08-23 12:26:00,115.8500,115.8700,115.8100,115.8550,33329
2024-08-23 12:27:00,115.8500,115.8600,115.8350,115.8600,18077
2024-08-23 12:28:00,115.8600,115.8700,115.7700,115.8500,21824
2024-08-23 12:29:00,115.8500,115.8500,115.8100,115.8400,12896
2024-08-23 12:30:00,115.8500,115.8700,115.8300,115.8500,21896
2024-08-23 12:31:00,115.8500,115.8700,115.8200,115.8500,20870
2024-08-23 12:32:00,115.8550,115.8700,115.8300,115.8407,13657
2024-08-23 12:33:00,115.8200,115.8300,115.8100,115.8200,4751
2024-08-23 12:34:00,115.8300,115.9200,115.8200,115.9200,6584
2024-08-23 12:35:00,115.9200,115.9399,115.9000,115.9150,10357
2024-08-23 12:36:00,115.9100,115.9900,115.9100,115.9900,25172
2024-08-23 12:37:00,115.9900,116.0300,115.9400,115.9400,20303
2024-08-23 12:38:00,115.9400,115.9900,115.9200,115.9700,13733
2024-08-23 12:39:00,115.9700,115.9900,115.9350,115.9900,6970
2024-08-23 12:40:00,115.9800,116.0200,115.9700,116.0040,7415
2024-08-23 12:41:00,116.0000,116.0700,116.0000,116.0400,12744
2024-08-23 12:42:00,116.0500,116.0500,115.9800,115.9800,16876
2024-08-23 12:43:00,115.9700,116.0200,115.9600,115.9800,12649
2024-08-23 12:44:00,115.9700,115.9900,115.9300,115.9400,10765
2024-08-23 12:45:00,115.9500,115.9900,115.9100,115.9100,7792
2024-08-23 12:46:00,115.9200,115.9800,115.8700,115.9600,18927
2024-08-23 12:47:00,115.9600,116.0150,115.9500,116.0100,11444
2024-08-23 12:48:00,116.0200,116.1700,116.0200,116.1700,14291
2024-08-23 12:49:00,116.1800,116.1800,116.1400,116.1400,7010
2024-08-23 12:50:00,116.1350,116.2399,116.1350,116.2399,15664
2024-08-23 12:51:00,116.2200,116.3200,116.2200,116.3200,18458
2024-08-23 12:52:00,116.3250,116.3250,116.2300,116.2400,7890
2024-08-23 12:53:00,116.2498,116.2498,116.2100,116.2400,6456
2024-08-23 12:54:00,116.2400,116.2600,116.2250,116.2300,15921
2024-08-23 12:55:00,116.2600,116.4000,116.2600,116.3600,23421
2024-08-23 12:56:00,116.3700,116.4500,116.3600,116.4300,24138
2024-08-23 12:57:00,116.4200,116.4400,116.3800,116.4300,7610
2024-08-23 12:58:00,116.4200,116.4550,116.3850,116.4550,17943
2024-08-23 12:59:00,116.4500,116.4500,116.4200,116.4200,15892
2024-08-23 13:00:00,116.4000,116.4450,116.3450,116.4150,23286
2024-08-23 13:01:00,116.4200,116.4800,116.3900,116.4800,12186
2024-08-23 13:02:00,116.4800,116.5300,116.4800,116.5000,34080
2024-08-23 13:03:00,116.4900,116.5200,116.4700,116.5000,13544
2024-08-23 13:04:00,116.4900,116.5000,116.4500,116.4900,11829
2024-08-23 13:05:00,116.4800,116.5600,116.4750,116.5300,9027
2024-08-23 13:06:00,116.5300,116.5300,116.4500,116.5000,8907
2024-08-23 13:07:00,116.5000,116.5000,116.4400,116.4900,6960
2024-08-23 13:08:00,116.4900,116.5400,116.4900,116.5100,13281
2024-08-23 13:09:00,116.5000,116.5100,116.4200,116.4400,14880
2024-08-23 13:10:00,116.4450,116.5200,116.4350,116.5100,7487
2024-08-23 13:11:00,116.5200,116.5400,116.4900,116.5164,9112
2024-08-23 13:12:00,116.5137,116.5500,116.4900,116.5500,6963
2024-08-23 13:13:00,116.5546,116.5700,116.5400,116.5500,11434
2024-08-23 13:14:00,116.5500,116.5500,116.4800,116.5300,10416
2024-08-23 13:15:00,116.5400,116.5700,116.5100,116.5300,27515
2024-08-23 13:16:00,116.5300,116.5700,116.5300,116.5600,6673
2024-08-23 13:17:00,116.5700,116.5700,116.5200,116.5550,8543
2024-08-23 13:18:00,116.5700,116.5700,116.4600,116.4600,11457
2024-08-23 13:19:00,116.4500,116.4900,116.4400,116.4900,22447
2024-08-23 13:20:00,116.4950,116.5400,116.4700,116.5099,24969
2024-08-23 13:21:00,116.5047,116.6700,116.5011,116.6430,69759
2024-08-23 13:22:00,116.6600,116.7200,116.6000,116.6700,19451
2024-08-23 13:23:00,116.6600,116.6600,116.6100,116.6200,10301
2024-08-23 13:24:00,116.6100,116.6300,116.5900,116.6300,6956
2024-08-23 13:25:00,116.6300,116.6300,116.6000,116.6000,5547
2024-08-23 13:26:00,116.6100,116.6700,116.6100,116.6500,5653
2024-08-23 13:27:00,116.6500,116.6800,116.6300,116.6500,7002
2024-08-23 13:28:00,116.6500,116.7000,116.6500,116.6900,8985
2024-08-23 13:29:00,116.7000,116.7000,116.6500,116.6500,10413
2024-08-23 13:30:00,116.6400,116.6400,116.5606,116.5900,14769
2024-08-23 13:31:00,116.5900,116.6055,116.5100,116.5400,14671
2024-08-23 13:32:00,116.5387,116.5800,116.5380,116.5650,7372
2024-08-23 13:33:00,116.5500,116.5500,116.4800,116.5200,7445
2024-08-23 13:34:00,116.5300,116.5300,116.4900,116.5000,10866
2024-08-23 13:35:00,116.4902,116.5300,116.4600,116.5300,10484
2024-08-23 13:36:00,116.5271,116.5300,116.4900,116.5200,8878
2024-08-23 13:37:00,116.5200,116.5300,116.4700,116.4700,9456
2024-08-23 13:38:00,116.4600,116.4600,116.4000,116.4100,5866
2024-08-23 13:39:00,116.4100,116.4300,116.4000,116.4300,13813
2024-08-23 13:40:00,116.4300,116.4500,116.4000,116.4500,6710
2024-08-23 13:41:00,116.4492,116.4500,116.4300,116.4400,14101
2024-08-23 13:42:00,116.4200,116.4510,116.4200,116.4300,5670
2024-08-23 13:43:00,116.4300,116.4300,116.4200,116.4200,3491
2024-08-23 13:44:00,116.4300,116.4500,116.4000,116.4200,9264
2024-08-23 13:45:00,116.4000,116.4000,116.3600,116.3800,12893
2024-08-23 13:46:00,116.4000,116.4100,116.3600,116.3850,6044
2024-08-23 13:47:00,116.3800,116.3900,116.3400,116.3900,5216
2024-08-23 13:48:00,116.3900,116.4400,116.3900,116.4350,15351
2024-08-23 13:49:00,116.4200,116.4500,116.4100,116.4300,3661
2024-08-23 13:50:00,116.4300,116.4300,116.3950,116.3950,4095
2024-08-23 13:51:00,116.3900,116.4100,116.3700,116.3700,7319
2024-08-23 13:52:00,116.3600,116.3754,116.3600,116.3700,3802
2024-08-23 13:53:00,116.3700,116.4300,116.3700,116.4200,4863
2024-08-23 13:54:00,116.4300,116.4400,116.3800,116.3900,15577
2024-08-23 13:55:00,116.4000,116.4200,116.3950,116.4200,3868
2024-08-23 13:56:00,116.4200,116.4300,116.3800,116.4200,11093
2024-08-23 13:57:00,116.4200,116.4400,116.3900,116.4400,13721
2024-08-23 13:58:00,116.4100,116.4800,116.4000,116.4750,6807
2024-08-23 13:59:00,116.4800,116.5000,116.4400,116.4500,15885
2024-08-23 14:00:00,116.4450,116.4700,116.4200,116.4300,6534
2024-08-23 14:01:00,116.4300,116.4500,116.3600,116.3600,15482
2024-08-23 14:02:00,116.3700,116.3800,116.3200,116.3200,9284
2024-08-23 14:03:00,116.3200,116.3200,116.2700,116.3000,11098
2024-08-23 14:04:00,116.3200,116.3400,116.3000,116.3100,12197
2024-08-23 14:05:00,116.3100,116.3100,116.2376,116.2400,8480
2024-08-23 14:06:00,116.2500,116.2500,116.2100,116.2100,11985
2024-08-23 14:07:00,116.2100,116.2400,116.1900,116.2300,31430
2024-08-23 14:08:00,116.2300,116.2442,116.1793,116.1900,35291
2024-08-23 14:09:00,116.2000,116.2000,116.1500,116.1600,8447
2024-08-23 14:10:00,116.1700,116.1900,116.1650,116.1900,8714
2024-08-23 14:11:00,116.1900,116.2400,116.1750,116.2200,12423
2024-08-23 14:12:00,116.2400,116.2500,116.2300,116.2500,21027
2024-08-23 14:13:00,116.2494,116.2800,116.2301,116.2600,12167
2024-08-23 14:14:00,116.2700,116.3000,116.2500,116.3000,6499
2024-08-23 14:15:00,116.3000,116.3600,116.2970,116.3600,10636
2024-08-23 14:16:00,116.3600,116.3600,116.2844,116.2850,5707
2024-08-23 14:17:00,116.2500,116.2550,116.2300,116.2300,6036
2024-08-23 14:18:00,116.2300,116.2700,116.2200,116.2490,8002
2024-08-23 14:19:00,116.2500,116.2800,116.2200,116.2600,6106
2024-08-23 14:20:00,116.2500,116.2600,116.2500,116.2600,6722
2024-08-23 14:21:00,116.2600,116.2800,116.1800,116.1800,7109
2024-08-23 14:22:00,116.1800,116.1900,116.1200,116.1900,17686
2024-08-23 14:23:00,116.1900,116.2200,116.1800,116.2200,8362
2024-08-23 14:24:00,116.2200,116.2600,116.2152,116.2600,6988
2024-08-23 14:25:00,116.2600,116.2800,116.2401,116.2401,8554
2024-08-23 14:26:00,116.2400,116.2500,116.2300,116.2400,4957
2024-08-23 14:27:00,116.2400,116.2800,116.2300,116.2800,4346
2024-08-23 14:28:00,116.2800,116.3100,116.2800,116.2900,3808
2024-08-23 14:29:00,116.3100,116.3373,116.3001,116.3100,15331
2024-08-23 14:30:00,116.3000,116.3000,116.2600,116.2600,57336
2024-08-23 14:31:00,116.2500,116.3100,116.2100,116.3050,14320
2024-08-23 14:32:00,116.3100,116.3600,116.3100,116.3400,13877
2024-08-23 14:33:00,116.3500,116.4200,116.3400,116.4200,53836
2024-08-23 14:34:00,116.4150,116.4300,116.3900,116.4300,11694
2024-08-23 14:35:00,116.4200,116.4600,116.3970,116.4550,15700
2024-08-23 14:36:00,116.4600,116.4750,116.4000,116.4000,11767
2024-08-23 14:37:00,116.3900,116.4299,116.3600,116.3600,19301
2024-08-23 14:38:00,116.3750,116.4700,116.3750,116.4699,11515
2024-08-23 14:39:00,116.4600,116.4600,116.4400,116.4400,6720
2024-08-23 14:40:00,116.4400,116.4400,116.4050,116.4200,19115
2024-08-23 14:41:00,116.4100,116.4300,116.3850,116.3900,11580
2024-08-23 14:42:00,116.3900,116.4000,116.3700,116.3700,9696
2024-08-23 14:43:00,116.3600,116.3700,116.3350,116.3700,8586
2024-08-23 14:44:00,116.3750,116.3750,116.3300,116.3300,9029
2024-08-23 14:45:00,116.3300,116.3700,116.3300,116.3700,7288
2024-08-23 14:46:00,116.3600,116.3800,116.3400,116.3500,9080
2024-08-23 14:47:00,116.3402,116.3402,116.3200,116.3266,7286
2024-08-23 14:48:00,116.3200,116.3350,116.3100,116.3300,7668
2024-08-23 14:49:00,116.3300,116.3400,116.3100,116.3200,7571
2024-08-23 14:50:00,116.3200,116.3550,116.3050,116.3500,7719
2024-08-23 14:51:00,116.3500,116.3600,116.3300,116.3400,8461
2024-08-23 14:52:00,116.3400,116.3400,116.3150,116.3200,7727
2024-08-23 14:53:00,116.3400,116.3600,116.3300,116.3600,4811
2024-08-23 14:54:00,116.3600,116.3692,116.3300,116.3300,5076
2024-08-23 14:55:00,116.3388,116.3800,116.3388,116.3700,6459
2024-08-23 14:56:00,116.3750,116.3800,116.3100,116.3200,9237
2024-08-23 14:57:00,116.3200,116.3400,116.3000,116.3000,16360
2024-08-23 14:58:00,116.3050,116.3200,116.2886,116.3081,9222
2024-08-23 14:59:00,116.3100,116.3900,116.3100,116.3900,12348
2024-08-23 15:00:00,116.3995,116.4000,116.3100,116.3100,7461
2024-08-23 15:01:00,116.3200,116.3500,116.3100,116.3500,7799
2024-08-23 15:02:00,116.3500,116.3500,116.2700,116.2800,11307
2024-08-23 15:03:00,116.2800,116.3300,116.2600,116.3100,16239
2024-08-23 15:04:00,116.3050,116.3050,116.2400,116.2500,6742
2024-08-23 15:05:00,116.2400,116.3200,116.2400,116.2900,9919
2024-08-23 15:06:00,116.2900,116.2900,116.2400,116.2500,10597
2024-08-23 15:07:00,116.2500,116.3150,116.2500,116.3100,20907
2024-08-23 15:08:00,116.3100,116.3100,116.2850,116.3000,9080
2024-08-23 15:09:00,116.2900,116.3600,116.2900,116.3600,8642
2024-08-23 15:10:00,116.3650,116.3700,116.3500,116.3600,17243
2024-08-23 15:11:00,116.3703,116.4000,116.3500,116.3900,10885
2024-08-23 15:12:00,116.3900,116.3900,116.3576,116.3600,10016
2024-08-23 15:13:00,116.3600,116.4700,116.3400,116.4500,24635
2024-08-23 15:14:00,116.4350,116.4600,116.3900,116.3900,7500
2024-08-23 15:15:00,116.4000,116.4000,116.3200,116.3250,9780
2024-08-23 15:16:00,116.3297,116.3400,116.2900,116.2900,9985
2024-08-23 15:17:00,116.2700,116.3000,116.2500,116.2999,9604
2024-08-23 15:18:00,116.2900,116.3200,116.2800,116.3100,9662
2024-08-23 15:19:00,116.3000,116.3300,116.2700,116.2700,13402
2024-08-23 15:20:00,116.2700,116.2900,116.2300,116.2300,7907
2024-08-23 15:21:00,116.2300,116.2600,116.2300,116.2400,8528
2024-08-23 15:22:00,116.2400,116.2400,116.1900,116.1900,8903
2024-08-23 15:23:00,116.2000,116.2200,116.1950,116.2100,9020
2024-08-23 15:24:00,116.2100,116.2200,116.1600,116.2000,18260
2024-08-23 15:25:00,116.2001,116.2200,116.1800,116.2200,11320
2024-08-23 15:26:00,116.2239,116.2500,116.2200,116.2200,15885
2024-08-23 15:27:00,116.2210,116.2300,116.2100,116.2294,7923
2024-08-23 15:28:00,116.2200,116.2700,116.2150,116.2450,12915
2024-08-23 15:29:00,116.2450,116.2800,116.2400,116.2600,12496
2024-08-23 15:30:00,116.2400,116.3000,116.2400,116.2900,11579
2024-08-23 15:31:00,116.2900,116.3100,116.2500,116.2500,19315
2024-08-23 15:32:00,116.2600,116.2800,116.2300,116.2490,11486
2024-08-23 15:33:00,116.2500,116.2600,116.2300,116.2450,15950
2024-08-23 15:34:00,116.2400,116.2890,116.2350,116.2790,14214
2024-08-23 15:35:00,116.2700,116.2847,116.2550,116.2700,10577
2024-08-23 15:36:00,116.2700,116.2900,116.2200,116.2800,14825
2024-08-23 15:37:00,116.2700,116.2900,116.2600,116.2600,10297
2024-08-23 15:38:00,116.2800,116.2990,116.2500,116.2500,12848
2024-08-23 15:39:00,116.2400,116.2499,116.2100,116.2300,16234
